Player,Opp,Team,Pos,WLScore,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,Tgt,2PC,FumL,MiscTD,FFPts
DeAndre Washington,Atl,OAK,RB,L 28-35,0/0,0.0,0.0,0.0,7.0,46.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,4.0
Justin Forsett,@Cle,BAL,RB,W 25-20,0/0,0.0,0.0,0.0,14.0,37.0,0.0,3.0,9.0,0.0,5.0,0.0,0.0,0.0,3.0
Rashad Jennings,NO,NYG,RB,W 16-13,0/0,0.0,0.0,0.0,13.0,27.0,0.0,2.0,13.0,0.0,2.0,0.0,0.0,0.0,3.0
Jamize Olawale,Atl,OAK,RB,L 28-35,0/0,0.0,0.0,0.0,1.0,11.0,0.0,2.0,28.0,0.0,2.0,0.0,0.0,0.0,3.0
Ameer Abdullah,Ten,DET,RB,L 15-16,0/0,0.0,0.0,0.0,6.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
T.J. Yeldon,@SD,JAC,RB,L 14-38,0/0,0.0,0.0,0.0,7.0,28.0,0.0,8.0,10.0,0.0,9.0,0.0,0.0,0.0,3.0
Dwayne Washington,Ten,DET,RB,L 15-16,0/0,0.0,0.0,0.0,4.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Mike Tolbert,SF,CAR,RB,W 46-27,0/0,0.0,0.0,0.0,9.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
Danny Woodhead,Jax,SDG,RB,W 38-14,0/0,0.0,0.0,0.0,3.0,27.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0
Jacquizz Rodgers,@Ari,TAM,RB,L 7-40,0/0,0.0,0.0,0.0,2.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
Matt Asiata,GB,MIN,RB,W 17-14,0/0,0.0,0.0,0.0,6.0,14.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,2.0
Shaun Draughn,@Car,SFO,RB,L 27-46,0/0,0.0,0.0,0.0,9.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
Doug Martin,@Ari,TAM,RB,L 7-40,0/0,0.0,0.0,0.0,7.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Lance Dunbar,@Wsh,DAL,RB,W 27-23,0/0,0.0,0.0,0.0,3.0,6.0,0.0,2.0,26.0,0.0,2.0,0.0,0.0,0.0,2.0
Charles Sims,@Ari,TAM,RB,L 7-40,0/0,0.0,0.0,0.0,9.0,24.0,0.0,3.0,4.0,0.0,5.0,0.0,0.0,0.0,2.0
Carlos Hyde,@Car,SFO,RB,L 27-46,0/0,0.0,0.0,0.0,14.0,34.0,0.0,3.0,18.0,0.0,3.0,0.0,1.0,0.0,2.0
James White,Mia,NWE,RB,W 31-24,0/0,0.0,0.0,0.0,4.0,19.0,0.0,2.0,10.0,0.0,4.0,0.0,0.0,0.0,2.0
Jay Ajayi,@NE,MIA,RB,L 24-31,0/0,0.0,0.0,0.0,5.0,14.0,0.0,4.0,31.0,0.0,4.0,0.0,1.0,0.0,2.0
Jordan Howard,Phi,CHI,RB,L 14-29,0/0,0.0,0.0,0.0,3.0,22.0,0.0,2.0,9.0,0.0,2.0,0.0,0.0,0.0,2.0
Josh Ferguson,@Den,IND,RB,L 20-34,0/0,0.0,0.0,0.0,2.0,7.0,0.0,5.0,29.0,0.0,5.0,0.0,0.0,0.0,2.0
Jalen Richard,Atl,OAK,RB,L 28-35,0/0,0.0,0.0,0.0,6.0,17.0,0.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,2.0
Adrian Peterson,GB,MIN,RB,W 17-14,0/0,0.0,0.0,0.0,12.0,19.0,0.0,2.0,7.0,0.0,3.0,0.0,0.0,0.0,1.0
James Starks,@Min,GNB,RB,L 14-17,0/0,0.0,0.0,0.0,7.0,3.0,0.0,1.0,16.0,0.0,1.0,0.0,0.0,0.0,1.0
Travaris Cadet,@NYG,NOR,RB,L 13-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,3.0,0.0,0.0,0.0,1.0
Jonathan Grimes,KC,HOU,RB,W 19-12,0/0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,13.0,0.0,3.0,0.0,0.0,0.0,1.0
Alfred Blue,KC,HOU,RB,W 19-12,0/0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Mike Davis,@Car,SFO,RB,L 27-46,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0
Thomas Rawls,@LA,SEA,RB,L 3-9,0/0,0.0,0.0,0.0,7.0,-7.0,0.0,3.0,15.0,0.0,3.0,0.0,0.0,0.0,1.0
Wendell Smallwood,@Chi,PHI,RB,W 29-14,0/0,0.0,0.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Andy Janovich,Ind,DEN,RB,W 34-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,1.0
Kenneth Farrow,Jax,SDG,RB,W 38-14,0/0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Steven Jackson,Mia,NWE,RB,W 31-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Kuhn,@NYG,NOR,RB,L 13-16,0/0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0
Reggie Bush,NYJ,BUF,RB,L 31-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fred Jackson,@LA,SEA,RB,L 3-9,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marshawn Lynch,@LA,SEA,RB,L 3-9,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ahmad Bradshaw,@Den,IND,RB,L 20-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pierre Thomas,Dal,WAS,RB,L 23-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darren McFadden,@Wsh,DAL,RB,W 27-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Stewart,SF,CAR,RB,W 46-27,0/0,0.0,0.0,0.0,5.0,9.0,0.0,2.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0
Jamaal Charles,@Hou,KAN,RB,L 12-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerome Felton,NYJ,BUF,RB,L 31-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tim Hightower,@NYG,NOR,RB,L 13-16,0/0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcel Reece,Atl,OAK,RB,L 28-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Donald Brown,Mia,NWE,RB,W 31-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arian Foster,@NE,MIA,RB,L 24-31,0/0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jorvorskie Lane,@Ari,TAM,RB,L 7-40,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cedric Peerman,@Pit,CIN,RB,L 16-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Thigpen,NYJ,BUF,RB,L 31-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darrel Young,Phi,CHI,RB,L 14-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antone Smith,@Buf,NYJ,RB,W 37-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Spiller,@LA,SEA,RB,L 3-9,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dexter McCluster,Jax,SDG,RB,W 38-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Tate,Cin,PIT,RB,W 24-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toby Gerhart,@SD,JAC,RB,L 14-38,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boobie Dixon,NYJ,BUF,RB,L 31-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joique Bell,Phi,CHI,RB,L 14-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Ivory,@SD,JAC,RB,L 14-38,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Develin,Mia,NWE,RB,W 31-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Clutts,@Wsh,DAL,RB,W 27-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stevan Ridley,@Den,IND,RB,L 20-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Williams,@Wsh,DAL,RB,W 27-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Thomas,@NE,MIA,RB,L 24-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bilal Powell,@Buf,NYJ,RB,W 37-31,0/0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
Anthony Sherman,@Hou,KAN,RB,L 12-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kendall Hunter,@NYG,NOR,RB,L 13-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taiwan Jones,Atl,OAK,RB,L 28-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Todman,@Den,IND,RB,L 20-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roy Helu Jr.,Atl,OAK,RB,L 28-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dion Lewis,Mia,NWE,RB,W 31-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DuJuan Harris,@Car,SFO,RB,L 27-46,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick DiMarco,@Oak,ATL,RB,W 35-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chase Reynolds,Sea,LAR,RB,W 9-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Will Johnson,NO,NYG,RB,W 16-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trent Richardson,@Cle,BAL,RB,W 25-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaiah Pead,@NE,MIA,RB,L 24-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Polk,KC,HOU,RB,W 19-12,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LaMike James,@NE,MIA,RB,L 24-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bernard Pierce,@Buf,NYJ,RB,W 37-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ronnie Hillman,GB,MIN,RB,W 17-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyrus Gray,@Oak,ATL,RB,W 35-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vick Ballard,@NYG,NOR,RB,L 13-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Herron,NYJ,BUF,RB,L 31-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryce Brown,@LA,SEA,RB,L 3-9,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daryl Richardson,Cin,PIT,RB,W 24-16,0/0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cory Harkey,Sea,LAR,RB,W 9-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Banyard,@SD,JAC,RB,L 14-38,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derrick Coleman,@LA,SEA,RB,L 3-9,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonas Gray,@SD,JAC,RB,L 14-38,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Bolden,Mia,NWE,RB,W 31-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bobby Rainey,NO,NYG,RB,W 16-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Le'Veon Bell,Cin,PIT,RB,W 24-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Knile Davis,@Hou,KAN,RB,L 12-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andre Ellington,TB,ARI,RB,W 40-7,0/0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0
Kenjon Barner,@Chi,PHI,RB,W 29-14,0/0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denard Robinson,@SD,JAC,RB,L 14-38,0/0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0
Mike James,@Ari,TAM,RB,L 7-40,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rex Burkhead,@Pit,CIN,RB,L 16-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tommy Bohanon,@Buf,NYJ,RB,W 37-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stepfan Taylor,TB,ARI,RB,W 40-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zac Stacy,@Buf,NYJ,RB,W 37-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Juszczyk,@Cle,BAL,RB,W 25-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0
Kerwynn Williams,TB,ARI,RB,W 40-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benjamin Cunningham,Sea,LAR,RB,W 9-3,0/0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0
Kendall Gaskins,@Car,SFO,RB,L 27-46,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steven Miller,Ten,DET,RB,L 15-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zach Line,GB,MIN,RB,W 17-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
George Winn,Ten,DET,RB,L 15-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khiry Robinson,@Buf,NYJ,RB,W 37-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dri Archer,NYJ,BUF,RB,L 31-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerick McKinnon,GB,MIN,RB,W 17-14,0/0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0
Tre Mason,Sea,LAR,RB,W 9-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bishop Sankey,@Det,TEN,RB,W 16-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Gaffney,Mia,NWE,RB,W 31-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Storm Johnson,@Ari,TAM,RB,L 7-40,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lache Seastrunk,@Buf,NYJ,RB,W 37-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andre Williams,Jax,SDG,RB,W 38-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ka'Deem Carey,Phi,CHI,RB,L 14-29,0/0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
Lorenzo Taliaferro,@Cle,BAL,RB,W 25-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marion Grice,TB,ARI,RB,W 40-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Damien Williams,@NE,MIA,RB,L 24-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juwan Thompson,Ind,DEN,RB,W 34-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kapri Bibbs,Ind,DEN,RB,W 34-20,0/0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Branden Oliver,Jax,SDG,RB,W 38-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio Andrews,@Det,TEN,RB,W 16-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darrin Reaves,@Hou,KAN,RB,L 12-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Silas Redd,Dal,WAS,RB,L 23-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Hewitt,@Pit,CIN,RB,L 16-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trey Watts,Sea,LAR,RB,W 9-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Johnson,@NYG,NOR,RB,L 13-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jay Prosch,KC,HOU,RB,W 19-12,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Orleans Darkwa,NO,NYG,RB,W 16-13,0/0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
Senorise Perry,Phi,CHI,RB,L 14-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Glenn Winston,Bal,CLE,RB,L 20-25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fitzgerald Toussaint,Cin,PIT,RB,W 24-16,0/0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0
Roosevelt Nix,Cin,PIT,RB,W 24-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Murphy,@NYG,NOR,RB,L 13-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Burton,Ten,DET,RB,L 15-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalston Fowler,@Det,TEN,RB,W 16-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malcolm Johnson,Bal,CLE,RB,L 20-25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joey Iosefa,Mia,NWE,RB,W 31-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Cobb,@Det,TEN,RB,W 16-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karlos Williams,NYJ,BUF,RB,L 31-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Javorius Allen,@Cle,BAL,RB,W 25-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenny Hilliard,KC,HOU,RB,W 19-12,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Robinson,@Den,IND,RB,L 20-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron Ripkowski,@Min,GNB,RB,L 14-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Varga,@Den,IND,RB,L 20-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameron Artis-Payne,SF,CAR,RB,W 46-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Dyer,Atl,OAK,RB,L 28-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Crockett,@Min,GNB,RB,L 14-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terrence Magee,@LA,SEA,RB,L 3-9,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gus Johnson,Jax,SDG,RB,W 38-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zach Zenner,Ten,DET,RB,L 15-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malcolm Brown,Sea,LAR,RB,W 9-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terron Ward,@Oak,ATL,RB,W 35-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jarryd Hayne,@Car,SFO,RB,L 27-46,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Wegher,SF,CAR,RB,W 46-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alonzo Harris,@Min,GNB,RB,L 14-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nikita Whitlock,NO,NYG,RB,W 16-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raheem Mostert,Phi,CHI,RB,L 14-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rod Smith,@Wsh,DAL,RB,W 27-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
