Player,Opp,Team,Pos,WLScore,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,Tgt,2PC,FumL,MiscTD,FFPts
Nick Foles,@Ind,KAN,QB,W 30-14,16/22,223.0,2.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
Ryan Fitzpatrick,@Cle,NYJ,QB,W 31-28,16/34,228.0,1.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
Matthew Stafford,@Hou,DET,QB,L 13-20,27/41,240.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
Philip Rivers,@Den,SDG,QB,L 19-27,20/47,267.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
Cam Newton,Ari,CAR,QB,W 30-20,14/27,212.0,0.0,0.0,7.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
Carson Wentz,@Dal,PHI,QB,L 23-29,32/43,202.0,1.0,0.0,1.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
Alex Smith,@Ind,KAN,QB,W 30-14,9/19,127.0,1.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
Brock Osweiler,Det,HOU,QB,W 20-13,20/29,186.0,1.0,1.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
Russell Wilson,@NO,SEA,QB,L 20-25,22/34,253.0,0.0,1.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
Trevor Siemian,SD,DEN,QB,W 27-19,20/38,276.0,0.0,1.0,3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0
EJ Manuel,NE,BUF,QB,L 25-41,1/2,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
Tony Romo,Phi,DAL,QB,W 29-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Schaub,GB,ATL,QB,W 33-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke McCown,Sea,NOR,QB,W 25-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dan Orlovsky,@Hou,DET,QB,L 13-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derek Anderson,Ari,CAR,QB,W 30-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Cassel,Jax,TEN,QB,W 36-22,1/1,10.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kellen Clemens,@Den,SDG,QB,L 19-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tarvaris Jackson,@NO,SEA,QB,L 20-25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charlie Whitehurst,NYJ,CLE,QB,L 28-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drew Stanton,@Car,ARI,QB,L 20-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad Henne,@Ten,JAC,QB,L 22-36,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Flynn,Sea,NOR,QB,W 25-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chase Daniel,@Dal,PHI,QB,L 23-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Freeman,KC,IND,QB,L 14-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Sanchez,Phi,DAL,QB,W 29-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colt McCoy,@Cin,WAS,QB,T 27-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dan LeFevour,Oak,TAM,QB,L 24-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Webb,Ari,CAR,QB,W 30-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T.J. Yates,Det,HOU,QB,W 20-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerrod Johnson,Phi,DAL,QB,W 29-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scott Tolzien,KC,IND,QB,L 14-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert Griffin III,NYJ,CLE,QB,L 28-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Weeden,Det,HOU,QB,W 20-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kellen Moore,Phi,DAL,QB,W 29-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Lindley,KC,IND,QB,L 14-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Davis,SD,DEN,QB,W 27-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Simms,GB,ATL,QB,W 33-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Tanney,Jax,TEN,QB,W 36-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Glennon,Oak,TAM,QB,L 24-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Geno Smith,@Cle,NYJ,QB,W 31-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sean Renfree,GB,ATL,QB,W 33-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zac Dysert,@Car,ARI,QB,L 20-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Griffin,Oak,TAM,QB,L 24-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Bray,@Ind,KAN,QB,W 30-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt McGloin,@TB,OAK,QB,W 30-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Johnny Manziel,NYJ,CLE,QB,L 28-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jimmy Garoppolo,@Buf,NWE,QB,W 41-25,0/0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AJ McCarron,Wsh,CIN,QB,T 27-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keith Wenning,Wsh,CIN,QB,T 27-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tom Savage,Det,HOU,QB,W 20-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron Murray,@Ind,KAN,QB,W 30-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryce Petty,@Cle,NYJ,QB,W 31-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Garrett Grayson,Sea,NOR,QB,W 25-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brett Hundley,@Atl,GNB,QB,L 32-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paxton Lynch,SD,DEN,QB,W 27-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian Hackenberg,@Cle,NYJ,QB,W 31-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacoby Brissett,@Buf,NWE,QB,W 41-25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cody Kessler,NYJ,CLE,QB,L 28-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Connor Cook,@TB,OAK,QB,W 30-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cardale Jones,NE,BUF,QB,L 25-41,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Hogan,NYJ,CLE,QB,L 28-31,2/2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nate Sudfeld,@Cin,WAS,QB,T 27-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Rudock,@Hou,DET,QB,L 13-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Allen,@Ten,JAC,QB,L 22-36,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Driskel,Wsh,CIN,QB,T 27-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trevone Boykin,@NO,SEA,QB,L 20-25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stephen Morris,KC,IND,QB,L 14-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Callahan,NYJ,CLE,QB,L 28-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Vick,** BYE **,PIT,QB,,,,,,,,,,,,,,,,
Shaun Hill,@Chi,MIN,QB,Mon 8:30,--/--,,,,,,,,,,,,,,
Eli Manning,** BYE **,NYG,QB,,,,,,,,,,,,,,,,
Ben Roethlisberger,** BYE **,PIT,QB,,,,,,,,,,,,,,,,
Jay Cutler,Min,CHI,QB,Mon 8:30,--/--,,,,,,,,,,,,,,
Bruce Gradkowski,** BYE **,PIT,QB,,,,,,,,,,,,,,,,
Matt Moore,** BYE **,MIA,QB,,,,,,,,,,,,,,,,
Joe Flacco,** BYE **,BAL,QB,,,,,,,,,,,,,,,,
Josh Javon Johnson,** BYE **,NYG,QB,,,,,,,,,,,,,,,,
Brian Hoyer,Min,CHI,QB,Mon 8:30,--/--,,,,,,,,,,,,,,
Sam Bradford,@Chi,MIN,QB,Mon 8:30,--/--,,,,,,,,,,,,,,
Jimmy Clausen,** BYE **,BAL,QB,,,,,,,,,,,,,,,,
Tim Tebow,** BYE **,FA,QB,,,,,,,,,,,,,,,,
Thaddeus Lewis,** BYE **,SFO,QB,,,,,,,,,,,,,,,,
Christian Ponder,** BYE **,SFO,QB,,,,,,,,,,,,,,,,
Blaine Gabbert,** BYE **,SFO,QB,,,,,,,,,,,,,,,,
Colin Kaepernick,** BYE **,SFO,QB,,,,,,,,,,,,,,,,
Ryan Mallett,** BYE **,BAL,QB,,,,,,,,,,,,,,,,
Ryan Tannehill,** BYE **,MIA,QB,,,,,,,,,,,,,,,,
Case Keenum,** BYE **,LAR,QB,,,,,,,,,,,,,,,,
Ryan Nassib,** BYE **,NYG,QB,,,,,,,,,,,,,,,,
Landry Jones,** BYE **,PIT,QB,,,,,,,,,,,,,,,,
Matt Barkley,Min,CHI,QB,Mon 8:30,--/--,,,,,,,,,,,,,,
Teddy Bridgewater,@Chi,MIN,QB,Mon 8:30,--/--,,,,,,,,,,,,,,
Tajh Boyd,** BYE **,PIT,QB,,,,,,,,,,,,,,,,
Logan Thomas,** BYE **,NYG,QB,,,,,,,,,,,,,,,,
Zach Mettenberger,** BYE **,PIT,QB,,,,,,,,,,,,,,,,
David Fales,Min,CHI,QB,Mon 8:30,--/--,,,,,,,,,,,,,,
Matt Blanchard,Min,CHI,QB,Mon 8:30,--/--,,,,,,,,,,,,,,
Dustin Vaughan,** BYE **,PIT,QB,,,,,,,,,,,,,,,,
Connor Shaw,Min,CHI,QB,Mon 8:30,--/--,,,,,,,,,,,,,,
Dylan Thompson,** BYE **,LAR,QB,,,,,,,,,,,,,,,,
Sean Mannion,** BYE **,LAR,QB,,,,,,,,,,,,,,,,
Jared Goff,** BYE **,LAR,QB,,,,,,,,,,,,,,,,
Brandon Doughty,** BYE **,MIA,QB,,,,,,,,,,,,,,,,
Taylor Heinicke,@Chi,MIN,QB,Mon 8:30,--/--,,,,,,,,,,,,,,
Jonathan Stewart,Ari,CAR,RB,W 30-20,0/0,0.0,0.0,0.0,25.0,95.0,2.0,1.0,25.0,0.0,2.0,0.0,1.0,0.0,21.0
Matt Forte,@Cle,NYJ,RB,W 31-28,0/0,0.0,0.0,0.0,25.0,82.0,2.0,2.0,16.0,0.0,3.0,0.0,0.0,0.0,21.0
DeMarco Murray,Jax,TEN,RB,W 36-22,0/0,0.0,0.0,0.0,21.0,123.0,1.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,18.0
Theo Riddick,@Hou,DET,RB,L 13-20,0/0,0.0,0.0,0.0,11.0,56.0,0.0,8.0,77.0,1.0,11.0,0.0,0.0,0.0,18.0
Devonta Freeman,GB,ATL,RB,W 33-32,0/0,0.0,0.0,0.0,11.0,35.0,1.0,4.0,23.0,1.0,6.0,0.0,0.0,0.0,17.0
Melvin Gordon,@Den,SDG,RB,L 19-27,0/0,0.0,0.0,0.0,23.0,111.0,0.0,4.0,44.0,0.0,7.0,0.0,0.0,0.0,15.0
Derrick Henry,Jax,TEN,RB,W 36-22,0/0,0.0,0.0,0.0,16.0,60.0,1.0,4.0,37.0,0.0,5.0,0.0,0.0,0.0,15.0
Mike Gillislee,NE,BUF,RB,L 25-41,0/0,0.0,0.0,0.0,12.0,85.0,1.0,3.0,9.0,0.0,3.0,0.0,0.0,0.0,14.0
Ezekiel Elliott,Phi,DAL,RB,W 29-23,0/0,0.0,0.0,0.0,22.0,96.0,0.0,4.0,52.0,0.0,4.0,0.0,0.0,0.0,14.0
Robert Kelley,@Cin,WAS,RB,T 27-27,0/0,0.0,0.0,0.0,21.0,87.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0
Bilal Powell,@Cle,NYJ,RB,W 31-28,0/0,0.0,0.0,0.0,6.0,76.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,13.0
Jeremy Hill,Wsh,CIN,RB,T 27-27,0/0,0.0,0.0,0.0,20.0,76.0,1.0,1.0,-3.0,0.0,1.0,0.0,0.0,0.0,13.0
Jacquizz Rodgers,Oak,TAM,RB,L 24-30,0/0,0.0,0.0,0.0,19.0,69.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,12.0
Giovani Bernard,Wsh,CIN,RB,T 27-27,0/0,0.0,0.0,0.0,11.0,52.0,1.0,1.0,14.0,0.0,1.0,0.0,0.0,0.0,12.0
Devontae Booker,SD,DEN,RB,W 27-19,0/0,0.0,0.0,0.0,19.0,54.0,1.0,5.0,30.0,0.0,6.0,0.0,1.0,0.0,12.0
Frank Gore,KC,IND,RB,L 14-30,0/0,0.0,0.0,0.0,9.0,37.0,0.0,2.0,25.0,1.0,3.0,0.0,0.0,0.0,11.0
Lamar Miller,Det,HOU,RB,W 20-13,0/0,0.0,0.0,0.0,17.0,56.0,1.0,2.0,7.0,0.0,3.0,0.0,0.0,0.0,11.0
Isaiah Crowell,NYJ,CLE,RB,L 28-31,0/0,0.0,0.0,0.0,11.0,29.0,1.0,2.0,34.0,0.0,2.0,0.0,0.0,0.0,11.0
Tim Hightower,Sea,NOR,RB,W 25-20,0/0,0.0,0.0,0.0,26.0,102.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0
LeGarrette Blount,@Buf,NWE,RB,W 41-25,0/0,0.0,0.0,0.0,18.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
Christine Michael,@NO,SEA,RB,L 20-25,0/0,0.0,0.0,0.0,10.0,40.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,10.0
David Johnson,@Car,ARI,RB,L 20-30,0/0,0.0,0.0,0.0,10.0,24.0,0.0,7.0,84.0,0.0,9.0,0.0,0.0,0.0,10.0
Duke Johnson Jr.,NYJ,CLE,RB,L 28-31,0/0,0.0,0.0,0.0,4.0,29.0,0.0,6.0,87.0,0.0,8.0,0.0,0.0,0.0,10.0
C.J. Prosise,@NO,SEA,RB,L 20-25,0/0,0.0,0.0,0.0,4.0,23.0,0.0,4.0,80.0,0.0,4.0,0.0,0.0,0.0,10.0
Darren Sproles,@Dal,PHI,RB,L 23-29,0/0,0.0,0.0,0.0,15.0,86.0,0.0,5.0,17.0,0.0,7.0,0.0,0.0,0.0,9.0
Ryan Mathews,@Dal,PHI,RB,L 23-29,0/0,0.0,0.0,0.0,4.0,10.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0
Jonathan Williams,NE,BUF,RB,L 25-41,0/0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
Jamize Olawale,@TB,OAK,RB,W 30-24,0/0,0.0,0.0,0.0,1.0,-1.0,0.0,2.0,69.0,0.0,2.0,0.0,0.0,0.0,6.0
Latavius Murray,@TB,OAK,RB,W 30-24,0/0,0.0,0.0,0.0,11.0,48.0,0.0,5.0,23.0,0.0,7.0,0.0,0.0,0.0,6.0
Juwan Thompson,SD,DEN,RB,W 27-19,0/0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Charcandrick West,@Ind,KAN,RB,W 30-14,0/0,0.0,0.0,0.0,14.0,52.0,0.0,2.0,8.0,0.0,3.0,0.0,0.0,0.0,5.0
T.J. Yeldon,@Ten,JAC,RB,L 22-36,0/0,0.0,0.0,0.0,3.0,20.0,0.0,4.0,36.0,0.0,4.0,0.0,0.0,0.0,5.0
Terron Ward,GB,ATL,RB,W 33-32,0/0,0.0,0.0,0.0,6.0,46.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,5.0
Derek Watt,@Den,SDG,RB,L 19-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,0.0,1.0,0.0,0.0,0.0,5.0
Alfred Blue,Det,HOU,RB,W 20-13,0/0,0.0,0.0,0.0,9.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Reggie Bush,NE,BUF,RB,L 25-41,0/0,0.0,0.0,0.0,2.0,-8.0,0.0,2.0,34.0,0.0,3.0,0.0,0.0,0.0,3.0
Chris Thompson,@Cin,WAS,RB,T 27-27,0/0,0.0,0.0,0.0,7.0,14.0,0.0,5.0,27.0,0.0,5.0,0.0,0.0,0.0,3.0
Spencer Ware,@Ind,KAN,RB,W 30-14,0/0,0.0,0.0,0.0,7.0,19.0,0.0,2.0,28.0,0.0,2.0,0.0,0.0,0.0,3.0
Aaron Ripkowski,@Atl,GNB,RB,L 32-33,0/0,0.0,0.0,0.0,6.0,34.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,3.0
DeAndre Washington,@TB,OAK,RB,W 30-24,0/0,0.0,0.0,0.0,5.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Jalen Richard,@TB,OAK,RB,W 30-24,0/0,0.0,0.0,0.0,5.0,34.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,3.0
Jerome Felton,NE,BUF,RB,L 25-41,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,0.0,3.0,0.0,0.0,0.0,2.0
Robert Turbin,KC,IND,RB,L 14-30,0/0,0.0,0.0,0.0,2.0,9.0,0.0,3.0,25.0,0.0,3.0,0.0,0.0,0.0,2.0
James White,@Buf,NWE,RB,W 41-25,0/0,0.0,0.0,0.0,2.0,15.0,0.0,2.0,14.0,0.0,5.0,0.0,0.0,0.0,2.0
John Kuhn,Sea,NOR,RB,W 25-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,3.0,0.0,0.0,0.0,1.0
Antone Smith,Oak,TAM,RB,L 24-30,0/0,0.0,0.0,0.0,4.0,16.0,0.0,1.0,9.0,0.0,2.0,0.0,0.0,0.0,1.0
Jonathan Grimes,Det,HOU,RB,W 20-13,0/0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Andre Ellington,@Car,ARI,RB,L 20-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,1.0,0.0,0.0,0.0,1.0
Daniel Lasco,Sea,NOR,RB,W 25-20,0/0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Kenneth Farrow,@Den,SDG,RB,L 19-27,0/0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Don Jackson,@Atl,GNB,RB,L 32-33,0/0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Steven Jackson,@Buf,NWE,RB,W 41-25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fred Jackson,@NO,SEA,RB,L 20-25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marshawn Lynch,@NO,SEA,RB,L 20-25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ahmad Bradshaw,KC,IND,RB,L 14-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pierre Thomas,@Cin,WAS,RB,T 27-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darren McFadden,Phi,DAL,RB,W 29-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Johnson,@Car,ARI,RB,L 20-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamaal Charles,@Ind,KAN,RB,W 30-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin Forsett,@Hou,DET,RB,L 13-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
