Player,Team,Pos,Opp,WLScore,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,Tgt,2PC,FumL,MiscTD,DefTD,FumR,Sack,Sfty,Blk,PtsAlld,1_39,40_49,50plus,KTot,XP,FFPts
Devonta Freeman,ATL,RB,@NE,L 7-23,0/0,0.0,0.0,0.0,12.0,72.0,0.0,3.0,18.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,9.0
Carlos Hyde,SFO,RB,Dal,L 10-40,0/0,0.0,0.0,0.0,14.0,68.0,0.0,4.0,20.0,0.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,8.8
Chris Ivory,JAC,RB,@Ind,W 27-0,0/0,0.0,0.0,0.0,17.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,8.7
Bilal Powell,NYJ,RB,@Mia,L 28-31,0/0,0.0,0.0,0.0,9.0,43.0,0.0,2.0,40.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,8.3
Matt Forte,NYJ,RB,@Mia,L 28-31,0/0,0.0,0.0,0.0,7.0,41.0,0.0,5.0,41.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,8.2
Dion Lewis,NWE,RB,Atl,W 23-7,0/0,0.0,0.0,0.0,13.0,76.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,8.2
Doug Martin,TAM,RB,@Buf,L 27-30,0/0,0.0,0.0,0.0,20.0,49.0,0.0,2.0,31.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,8.0
Jay Ajayi,MIA,RB,NYJ,W 31-28,0/0,0.0,0.0,0.0,23.0,51.0,0.0,3.0,26.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,7.7
DeMarco Murray,TEN,RB,@Cle,W 12-9,0/0,0.0,0.0,0.0,18.0,59.0,0.0,3.0,17.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,7.6
Jalen Richard,OAK,RB,KC,W 31-30,0/0,0.0,0.0,0.0,9.0,31.0,0.0,4.0,45.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,7.6
Corey Clement,PHI,RB,Wsh,W 34-24,0/0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,7.5
Isaiah Crowell,CLE,RB,Ten,L 9-12,0/0,0.0,0.0,0.0,17.0,35.0,0.0,4.0,36.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,7.1
Duke Johnson Jr.,CLE,RB,Ten,L 9-12,0/0,0.0,0.0,0.0,7.0,26.0,0.0,6.0,45.0,0.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,7.1
Tarik Cohen,CHI,RB,Car,W 17-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,7.0
Joe Mixon,CIN,RB,@Pit,L 14-29,0/0,0.0,0.0,0.0,7.0,48.0,0.0,3.0,20.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,6.8
Rod Smith,DAL,RB,@SF,W 40-10,0/0,0.0,0.0,0.0,8.0,61.0,0.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,6.6
Marlon Mack,IND,RB,Jax,L 0-27,0/0,0.0,0.0,0.0,5.0,26.0,0.0,4.0,40.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,6.6
Jordan Howard,CHI,RB,Car,W 17-3,0/0,0.0,0.0,0.0,21.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,6.5
C.J. Anderson,DEN,RB,@LAC,L 0-21,0/0,0.0,0.0,0.0,10.0,44.0,0.0,1.0,17.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,6.1
Jerick McKinnon,MIN,RB,Bal,W 24-16,0/0,0.0,0.0,0.0,14.0,47.0,0.0,3.0,10.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,5.7
Malcolm Brown,LAR,RB,Ari,W 33-0,0/0,0.0,0.0,0.0,11.0,48.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,5.5
Javorius Allen,BAL,RB,@Min,L 16-24,0/0,0.0,0.0,0.0,6.0,20.0,0.0,8.0,29.0,0.0,11.0,0.0,0.0,0.0,,,,,,,,,,,,4.9
Jonathan Stewart,CAR,RB,@Chi,L 3-17,0/0,0.0,0.0,0.0,14.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.8
Orleans Darkwa,NYG,RB,Sea,L 7-24,0/0,0.0,0.0,0.0,9.0,35.0,0.0,3.0,13.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,4.8
Christian McCaffrey,CAR,RB,@Chi,L 3-17,0/0,0.0,0.0,0.0,7.0,10.0,0.0,7.0,36.0,0.0,9.0,0.0,0.0,0.0,,,,,,,,,,,,4.6
Melvin Gordon,LAC,RB,Den,W 21-0,0/0,0.0,0.0,0.0,18.0,38.0,0.0,1.0,6.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,4.4
Eddie Lacy,SEA,RB,@NYG,W 24-7,0/0,0.0,0.0,0.0,11.0,34.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,4.3
Rex Burkhead,NWE,RB,Atl,W 23-7,0/0,0.0,0.0,0.0,6.0,31.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,4.2
Wendell Smallwood,PHI,RB,Wsh,W 34-24,0/0,0.0,0.0,0.0,8.0,25.0,0.0,2.0,14.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,3.9
Corey Grant,JAC,RB,@Ind,W 27-0,0/0,0.0,0.0,0.0,6.0,8.0,0.0,1.0,28.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,3.6
Frank Gore,IND,RB,Jax,L 0-27,0/0,0.0,0.0,0.0,9.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,3.4
Adrian Peterson,ARI,RB,@LAR,L 0-33,0/0,0.0,0.0,0.0,11.0,21.0,0.0,1.0,12.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,3.3
J.D. McKissic,SEA,RB,@NYG,W 24-7,0/0,0.0,0.0,0.0,3.0,10.0,0.0,2.0,23.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,3.3
Thomas Rawls,SEA,RB,@NYG,W 24-7,0/0,0.0,0.0,0.0,11.0,36.0,0.0,1.0,16.0,0.0,2.0,0.0,1.0,0.0,,,,,,,,,,,,3.2
Mike Gillislee,NWE,RB,Atl,W 23-7,0/0,0.0,0.0,0.0,8.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,3.1
Mike Tolbert,BUF,RB,TB,W 30-27,0/0,0.0,0.0,0.0,3.0,29.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,3.0
Alex Collins,BAL,RB,@Min,L 16-24,0/0,0.0,0.0,0.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,3.0
Rob Kelley,WAS,RB,@Phi,L 24-34,0/0,0.0,0.0,0.0,7.0,16.0,0.0,2.0,14.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,3.0
LeGarrette Blount,PHI,RB,Wsh,W 34-24,0/0,0.0,0.0,0.0,14.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,2.9
Wayne Gallman,NYG,RB,Sea,L 7-24,0/0,0.0,0.0,0.0,5.0,15.0,0.0,2.0,14.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,2.9
Devontae Booker,DEN,RB,@LAC,L 0-21,0/0,0.0,0.0,0.0,2.0,6.0,0.0,3.0,22.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,2.8
Kerwynn Williams,ARI,RB,@LAR,L 0-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,2.7
Derrick Henry,TEN,RB,@Cle,W 12-9,0/0,0.0,0.0,0.0,13.0,13.0,0.0,2.0,11.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,2.4
Alfred Morris,DAL,RB,@SF,W 40-10,0/0,0.0,0.0,0.0,2.0,15.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,2.4
Jamaal Charles,DEN,RB,@LAC,L 0-21,0/0,0.0,0.0,0.0,4.0,2.0,0.0,4.0,20.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,2.2
Damien Williams,MIA,RB,NYJ,W 31-28,0/0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,18.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,2.0
James Conner,PIT,RB,Cin,W 29-14,0/0,0.0,0.0,0.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1.9
Andy Janovich,DEN,RB,@LAC,L 0-21,0/0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,14.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,1.7
Tevin Coleman,ATL,RB,@NE,L 7-23,0/0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,1.6
Charles Sims,TAM,RB,@Buf,L 27-30,0/0,0.0,0.0,0.0,2.0,8.0,0.0,2.0,7.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,1.5
Ty Montgomery,GNB,RB,NO,L 17-26,0/0,0.0,0.0,0.0,4.0,6.0,0.0,1.0,9.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,1.5
Tommy Bohanon,JAC,RB,@Ind,W 27-0,0/0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,14.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,1.4
C.J. Ham,MIN,RB,Bal,W 24-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,1.2
Taiwan Jones,BUF,RB,TB,W 30-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,1.1
Jacquizz Rodgers,TAM,RB,@Buf,L 27-30,0/0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,1.1
Danny Vitale,CLE,RB,Ten,L 9-12,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,1.1
Marshawn Lynch,OAK,RB,KC,W 31-30,0/0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.9
Bobby Rainey Jr.,BAL,RB,@Min,L 16-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,0.8
Giovani Bernard,CIN,RB,@Pit,L 14-29,0/0,0.0,0.0,0.0,3.0,8.0,0.0,1.0,-1.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,0.7
Jeremy Hill,CIN,RB,@Pit,L 14-29,0/0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.7
Elijah McGuire,NYJ,RB,@Mia,L 28-31,0/0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.7
Shane Vereen,NYG,RB,Sea,L 7-24,0/0,0.0,0.0,0.0,2.0,4.0,0.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,0.6
Josh Ferguson,IND,RB,Jax,L 0-27,0/0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.5
Matt Breida,SFO,RB,Dal,L 10-40,0/0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,0.5
Kenjon Barner,PHI,RB,Wsh,W 34-24,0/0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.4
Akeem Hunt,KAN,RB,@Oak,L 30-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,0.1
Steven Jackson,NWE,RB,Atl,W 23-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Darren Sproles,PHI,RB,Wsh,W 34-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
John Kuhn,NOR,RB,@GB,W 26-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Reggie Bush,BUF,RB,TB,W 30-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
DeAngelo Williams,PIT,RB,Cin,W 29-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Fred Jackson,SEA,RB,@NYG,W 24-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Ahmad Bradshaw,IND,RB,Jax,L 0-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Pierre Thomas,WAS,RB,@Phi,L 24-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Darren McFadden,DAL,RB,@SF,W 40-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Chris Johnson,ARI,RB,@LAR,L 0-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Jerome Felton,BUF,RB,TB,W 30-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Tim Hightower,SFO,RB,Dal,L 10-40,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Justin Forsett,DEN,RB,@LAC,L 0-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Marcel Reece,SEA,RB,@NYG,W 24-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Danny Woodhead,BAL,RB,@Min,L 16-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Donald Brown,NWE,RB,Atl,W 23-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Arian Foster,MIA,RB,NYJ,W 31-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Rashad Jennings,NYG,RB,Sea,L 7-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Jorvorskie Lane,TAM,RB,@Buf,L 27-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Cedric Peerman,CIN,RB,@Pit,L 14-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Marcus Thigpen,BUF,RB,TB,W 30-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Darrel Young,CAR,RB,@Chi,L 3-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Antone Smith,TAM,RB,@Buf,L 27-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
C.J. Spiller,KAN,RB,@Oak,L 30-31,0/0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Ryan Mathews,PHI,RB,Wsh,W 34-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Dexter McCluster,LAC,RB,Den,W 21-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Ben Tate,PIT,RB,Cin,W 29-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Toby Gerhart,JAC,RB,@Ind,W 27-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Boobie Dixon,BUF,RB,TB,W 30-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
James Starks,GNB,RB,NO,L 17-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
James Develin,NWE,RB,Atl,W 23-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Tyler Clutts,DAL,RB,@SF,W 40-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Stevan Ridley,MIN,RB,Bal,W 24-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Ryan Williams,DAL,RB,@SF,W 40-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Daniel Thomas,MIA,RB,NYJ,W 31-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Anthony Sherman,KAN,RB,@Oak,L 30-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Kendall Hunter,NOR,RB,@GB,W 26-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Roy Helu Jr.,OAK,RB,KC,W 31-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
DuJuan Harris,JAC,RB,@Ind,W 27-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Patrick DiMarco,BUF,RB,TB,W 30-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Shaun Draughn,NYG,RB,Sea,L 7-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Chase Reynolds,LAR,RB,Ari,W 33-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Will Johnson,NYG,RB,Sea,L 7-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Trent Richardson,BAL,RB,@Min,L 16-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Isaiah Pead,MIA,RB,NYJ,W 31-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
LaMike James,MIA,RB,NYJ,W 31-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Bernard Pierce,DEN,RB,@LAC,L 0-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Robert Turbin,IND,RB,Jax,L 0-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Ronnie Hillman,DAL,RB,@SF,W 40-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Cyrus Gray,ATL,RB,@NE,L 7-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Vick Ballard,NOR,RB,@GB,W 26-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Daniel Herron,BUF,RB,TB,W 30-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Bryce Brown,SEA,RB,@NYG,W 24-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Daryl Richardson,IND,RB,Jax,L 0-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Cory Harkey,LAR,RB,Ari,W 33-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Joe Banyard,BUF,RB,TB,W 30-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Derrick Coleman,ATL,RB,@NE,L 7-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Jonas Gray,JAC,RB,@Ind,W 27-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Lance Dunbar,LAR,RB,Ari,W 33-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Travaris Cadet,NYJ,RB,@Mia,L 28-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Brandon Bolden,NWE,RB,Atl,W 23-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Jonathan Grimes,JAC,RB,@Ind,W 27-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Jamize Olawale,OAK,RB,KC,W 31-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Fozzy Whittaker,CAR,RB,@Chi,L 3-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Knile Davis,PIT,RB,Cin,W 29-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Christine Michael,IND,RB,Jax,L 0-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Andre Ellington,ARI,RB,@LAR,L 0-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Denard Robinson,JAC,RB,@Ind,W 27-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Stepfan Taylor,ARI,RB,@LAR,L 0-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Zac Stacy,NYJ,RB,@Mia,L 28-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Kyle Juszczyk,SFO,RB,Dal,L 10-40,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Spencer Ware,KAN,RB,@Oak,L 30-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Benny Cunningham,CHI,RB,Car,W 17-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Kendall Gaskins,SFO,RB,Dal,L 10-40,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Zach Line,NOR,RB,@GB,W 26-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
George Winn,IND,RB,Jax,L 0-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Khiry Robinson,NYJ,RB,@Mia,L 28-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
