Year,Week,Day,Date,Winner,At,Loser,PtsW,PtsL,YdsW,TOW,YdsL,TOL,Home,Away,WeekLabel,GameID
2004,12,Sun,2004-11-28,OAK,@,DEN,25,24,395,3,367,3,DEN,OAK,12,DEN-OAK-2004-12
2004,12,Sun,2004-11-28,CAR,,TAM,21,14,300,1,398,3,CAR,TAM,12,CAR-TAM-2004-12
2004,12,Sun,2004-11-28,MIN,,JAC,27,16,330,2,379,2,MIN,JAC,12,MIN-JAC-2004-12
2004,12,Sun,2004-11-28,PIT,,WAS,16,7,207,0,156,1,PIT,WAS,12,PIT-WAS-2004-12
2004,12,Sun,2004-11-28,BUF,@,SEA,38,9,434,3,230,2,SEA,BUF,12,SEA-BUF-2004-12
2004,12,Sun,2004-11-28,NWE,,BAL,24,3,314,0,124,2,NWE,BAL,12,NWE-BAL-2004-12
2004,12,Sun,2004-11-28,SDG,@,KAN,34,31,498,0,310,2,KAN,SDG,12,KAN-SDG-2004-12
2004,12,Sun,2004-11-28,CIN,,CLE,58,48,504,3,462,2,CIN,CLE,12,CIN-CLE-2004-12
2004,12,Sun,2004-11-28,PHI,@,NYG,27,6,390,1,272,2,NYG,PHI,12,NYG-PHI-2004-12
2004,12,Sun,2004-11-28,NYJ,@,ARI,13,3,325,0,245,4,ARI,NYJ,12,ARI-NYJ-2004-12
2004,12,Sun,2004-11-28,ATL,,NOR,24,21,396,2,306,2,ATL,NOR,12,ATL-NOR-2004-12
2004,12,Mon,2004-11-29,GNB,,LAR,45,17,446,0,452,3,GNB,LAR,12,GNB-LAR-2004-12
2004,13,Sun,2004-12-05,PIT,@,JAC,17,16,316,0,359,0,JAC,PIT,13,JAC-PIT-2004-13
2004,13,Sun,2004-12-05,TAM,,ATL,27,0,247,1,255,5,TAM,ATL,13,TAM-ATL-2004-13
2004,13,Sun,2004-12-05,KAN,@,OAK,34,27,500,1,364,0,OAK,KAN,13,OAK-KAN-2004-13
2004,13,Sun,2004-12-05,NYJ,,HOU,29,7,360,1,230,2,NYJ,HOU,13,NYJ-HOU-2004-13
2004,13,Sun,2004-12-05,DET,,ARI,26,12,398,1,254,4,DET,ARI,13,DET-ARI-2004-13
2004,13,Sun,2004-12-05,BUF,@,MIA,42,32,362,1,403,7,MIA,BUF,13,MIA-BUF-2004-13
2004,13,Sun,2004-12-05,WAS,,NYG,31,7,379,0,145,0,WAS,NYG,13,WAS-NYG-2004-13
2004,13,Sun,2004-12-05,CIN,@,BAL,27,26,453,2,356,2,BAL,CIN,13,BAL-CIN-2004-13
2004,13,Sun,2004-12-05,CAR,@,NOR,32,21,401,0,280,3,NOR,CAR,13,NOR-CAR-2004-13
2004,13,Sun,2004-12-05,NWE,@,CLE,42,15,412,3,287,4,CLE,NWE,13,CLE-NWE-2004-13
2004,13,Sun,2004-12-05,IND,,TEN,51,24,567,3,340,2,IND,TEN,13,IND-TEN-2004-13
2004,13,Sun,2004-12-05,PHI,,GNB,47,17,542,1,249,2,PHI,GNB,13,PHI-GNB-2004-13
2004,13,Sun,2004-12-05,CHI,,MIN,24,14,318,1,391,4,CHI,MIN,13,CHI-MIN-2004-13
2004,13,Sun,2004-12-05,LAR,,SFO,16,6,350,2,160,1,LAR,SFO,13,LAR-SFO-2004-13
2004,13,Sun,2004-12-05,SDG,,DEN,20,17,208,2,337,4,SDG,DEN,13,SDG-DEN-2004-13
2004,13,Mon,2004-12-06,DAL,@,SEA,43,39,405,2,507,2,SEA,DAL,13,SEA-DAL-2004-13
2004,14,Sun,2004-12-12,BAL,,NYG,37,14,353,1,196,6,BAL,NYG,14,BAL-NYG-2004-14
2004,14,Sun,2004-12-12,SEA,@,MIN,27,23,455,2,374,2,MIN,SEA,14,MIN-SEA-2004-14
2004,14,Sun,2004-12-12,PIT,,NYJ,17,6,262,2,296,3,PIT,NYJ,14,PIT-NYJ-2004-14
2004,14,Sun,2004-12-12,JAC,,CHI,22,3,332,1,210,2,JAC,CHI,14,JAC-CHI-2004-14
2004,14,Sun,2004-12-12,CAR,,LAR,20,7,308,2,292,7,CAR,LAR,14,CAR-LAR-2004-14
2004,14,Sun,2004-12-12,BUF,,CLE,37,7,321,3,26,5,BUF,CLE,14,BUF-CLE-2004-14
2004,14,Sun,2004-12-12,NWE,,CIN,35,28,351,0,478,3,NWE,CIN,14,NWE-CIN-2004-14
2004,14,Sun,2004-12-12,ATL,,OAK,35,10,354,0,296,3,ATL,OAK,14,ATL-OAK-2004-14
2004,14,Sun,2004-12-12,DEN,,MIA,20,17,415,3,214,1,DEN,MIA,14,DEN-MIA-2004-14
2004,14,Sun,2004-12-12,IND,@,HOU,23,14,382,0,273,2,HOU,IND,14,HOU-IND-2004-14
2004,14,Sun,2004-12-12,NOR,@,DAL,27,13,344,2,269,4,DAL,NOR,14,DAL-NOR-2004-14
2004,14,Sun,2004-12-12,SFO,@,ARI,31,28,352,1,374,2,ARI,SFO,14,ARI-SFO-2004-14
2004,14,Sun,2004-12-12,SDG,,TAM,31,24,336,3,436,4,SDG,TAM,14,SDG-TAM-2004-14
2004,14,Sun,2004-12-12,PHI,@,WAS,17,14,312,2,312,1,WAS,PHI,14,WAS-PHI-2004-14
2004,14,Sun,2004-12-12,GNB,,DET,16,13,301,0,228,0,GNB,DET,14,GNB-DET-2004-14
2004,14,Mon,2004-12-13,KAN,@,TEN,49,38,383,2,542,4,TEN,KAN,14,TEN-KAN-2004-14
2004,15,Sat,2004-12-18,WAS,@,SFO,26,16,337,1,254,4,SFO,WAS,15,SFO-WAS-2004-15
2004,15,Sat,2004-12-18,ATL,,CAR,34,31,329,4,375,4,ATL,CAR,15,ATL-CAR-2004-15
2004,15,Sat,2004-12-18,PIT,@,NYG,33,30,469,2,278,1,NYG,PIT,15,NYG-PIT-2004-15
2004,15,Sun,2004-12-19,ARI,,LAR,31,7,402,1,185,2,ARI,LAR,15,ARI-LAR-2004-15
2004,15,Sun,2004-12-19,PHI,,DAL,12,7,328,3,237,2,PHI,DAL,15,PHI-DAL-2004-15
2004,15,Sun,2004-12-19,NOR,@,TAM,21,17,247,1,283,4,TAM,NOR,15,TAM-NOR-2004-15
2004,15,Sun,2004-12-19,MIN,@,DET,28,27,461,1,463,3,DET,MIN,15,DET-MIN-2004-15
2004,15,Sun,2004-12-19,KAN,,DEN,45,17,410,0,402,3,KAN,DEN,15,KAN-DEN-2004-15
2004,15,Sun,2004-12-19,JAC,@,GNB,28,25,312,2,444,5,GNB,JAC,15,GNB-JAC-2004-15
2004,15,Sun,2004-12-19,IND,,BAL,20,10,316,0,354,2,IND,BAL,15,IND-BAL-2004-15
2004,15,Sun,2004-12-19,HOU,@,CHI,24,5,314,0,203,4,CHI,HOU,15,CHI-HOU-2004-15
2004,15,Sun,2004-12-19,BUF,@,CIN,33,17,212,1,275,4,CIN,BUF,15,CIN-BUF-2004-15
2004,15,Sun,2004-12-19,NYJ,,SEA,37,14,482,0,275,3,NYJ,SEA,15,NYJ-SEA-2004-15
2004,15,Sun,2004-12-19,SDG,@,CLE,21,0,257,1,231,1,CLE,SDG,15,CLE-SDG-2004-15
2004,15,Sun,2004-12-19,OAK,,TEN,40,35,415,1,527,2,OAK,TEN,15,OAK-TEN-2004-15
2004,15,Mon,2004-12-20,MIA,,NWE,29,28,231,1,322,4,MIA,NWE,15,MIA-NWE-2004-15
2004,16,Fri,2004-12-24,GNB,@,MIN,34,31,460,1,416,0,MIN,GNB,16,MIN-GNB-2004-16
2004,16,Sat,2004-12-25,KAN,,OAK,31,30,433,2,300,1,KAN,OAK,16,KAN-OAK-2004-16
2004,16,Sat,2004-12-25,DEN,@,TEN,37,16,496,2,153,2,TEN,DEN,16,TEN-DEN-2004-16
2004,16,Sun,2004-12-26,PIT,,BAL,20,7,404,2,248,1,PIT,BAL,16,PIT-BAL-2004-16
2004,16,Sun,2004-12-26,CIN,,NYG,23,22,233,2,326,1,CIN,NYG,16,CIN-NYG-2004-16
2004,16,Sun,2004-12-26,HOU,@,JAC,21,0,333,2,126,3,JAC,HOU,16,JAC-HOU-2004-16
2004,16,Sun,2004-12-26,NOR,,ATL,26,13,369,2,267,3,NOR,ATL,16,NOR-ATL-2004-16
2004,16,Sun,2004-12-26,IND,,SDG,34,31,464,1,374,1,IND,SDG,16,IND-SDG-2004-16
2004,16,Sun,2004-12-26,DAL,,WAS,13,10,306,2,233,3,DAL,WAS,16,DAL-WAS-2004-16
2004,16,Sun,2004-12-26,MIA,,CLE,10,7,280,2,285,4,MIA,CLE,16,MIA-CLE-2004-16
2004,16,Sun,2004-12-26,DET,,CHI,19,13,314,1,229,1,DET,CHI,16,DET-CHI-2004-16
2004,16,Sun,2004-12-26,BUF,@,SFO,41,7,441,1,189,4,SFO,BUF,16,SFO-BUF-2004-16
2004,16,Sun,2004-12-26,SEA,,ARI,24,21,301,1,317,2,SEA,ARI,16,SEA-ARI-2004-16
2004,16,Sun,2004-12-26,NWE,@,NYJ,23,7,372,0,279,3,NYJ,NWE,16,NYJ-NWE-2004-16
2004,16,Sun,2004-12-26,CAR,@,TAM,37,20,348,0,345,3,TAM,CAR,16,TAM-CAR-2004-16
2004,16,Mon,2004-12-27,LAR,,PHI,20,7,419,1,155,1,LAR,PHI,16,LAR-PHI-2004-16
2004,17,Sun,2005-01-02,ARI,,TAM,12,7,222,1,249,4,ARI,TAM,17,ARI-TAM-2004-17
2004,17,Sun,2005-01-02,CLE,@,HOU,22,14,364,2,238,1,HOU,CLE,17,HOU-CLE-2004-17
2004,17,Sun,2005-01-02,NYG,,DAL,28,24,235,1,367,2,NYG,DAL,17,NYG-DAL-2004-17
2004,17,Sun,2005-01-02,SEA,,ATL,28,26,253,1,354,1,SEA,ATL,17,SEA-ATL-2004-17
2004,17,Sun,2005-01-02,TEN,,DET,24,19,312,0,434,2,TEN,DET,17,TEN-DET-2004-17
2004,17,Sun,2005-01-02,DEN,,IND,33,14,453,0,200,1,DEN,IND,17,DEN-IND-2004-17
2004,17,Sun,2005-01-02,JAC,@,OAK,13,6,242,2,281,4,OAK,JAC,17,OAK-JAC-2004-17
2004,17,Sun,2005-01-02,NOR,@,CAR,21,18,360,0,320,3,CAR,NOR,17,CAR-NOR-2004-17
2004,17,Sun,2005-01-02,NWE,,SFO,21,7,405,3,318,2,NWE,SFO,17,NWE-SFO-2004-17
2004,17,Sun,2005-01-02,WAS,,MIN,21,18,318,2,320,0,WAS,MIN,17,WAS-MIN-2004-17
2004,17,Sun,2005-01-02,GNB,@,CHI,31,14,387,0,246,1,CHI,GNB,17,CHI-GNB-2004-17
2004,17,Sun,2005-01-02,PIT,@,BUF,29,24,262,3,267,3,BUF,PIT,17,BUF-PIT-2004-17
2004,17,Sun,2005-01-02,LAR,,NYJ,32,29,479,3,324,0,LAR,NYJ,17,LAR-NYJ-2004-17
2004,17,Sun,2005-01-02,SDG,,KAN,24,17,353,2,443,4,SDG,KAN,17,SDG-KAN-2004-17
2004,17,Sun,2005-01-02,CIN,@,PHI,38,10,308,0,342,5,PHI,CIN,17,PHI-CIN-2004-17
2004,17,Sun,2005-01-02,BAL,,MIA,30,23,332,0,345,3,BAL,MIA,17,BAL-MIA-2004-17
2004,18,Sat,2005-01-08,NYJ,@,SDG,20,17,396,0,408,1,SDG,NYJ,WildCard,SDG-NYJ-2004-18
2004,18,Sat,2005-01-08,LAR,@,SEA,27,20,396,1,413,1,SEA,LAR,WildCard,SEA-LAR-2004-18
2004,18,Sun,2005-01-09,IND,,DEN,49,24,530,1,338,1,IND,DEN,WildCard,IND-DEN-2004-18
2004,18,Sun,2005-01-09,MIN,@,GNB,31,17,384,0,306,4,GNB,MIN,WildCard,GNB-MIN-2004-18
2004,19,Sat,2005-01-15,ATL,,LAR,47,17,397,1,339,2,ATL,LAR,Division,ATL-LAR-2004-19
2004,19,Sat,2005-01-15,PIT,,NYJ,20,17,364,3,275,1,PIT,NYJ,Division,PIT-NYJ-2004-19
2004,19,Sun,2005-01-16,NWE,,IND,20,3,325,0,276,3,NWE,IND,Division,NWE-IND-2004-19
2004,19,Sun,2005-01-16,PHI,,MIN,27,14,395,1,385,2,PHI,MIN,Division,PHI-MIN-2004-19
2004,20,Sun,2005-01-23,NWE,@,PIT,41,27,322,0,388,4,PIT,NWE,ConfChamp,PIT-NWE-2004-20
2004,20,Sun,2005-01-23,PHI,,ATL,27,10,326,0,202,1,PHI,ATL,ConfChamp,PHI-ATL-2004-20
2004,21,Sun,2005-02-06,NWE,N,PHI,24,21,331,1,369,4,NWE,PHI,SuperBowl,NWE-PHI-2004-21
2005,1,Thu,2005-09-08,NWE,,OAK,30,20,379,0,338,1,NWE,OAK,1,NWE-OAK-2005-01
2005,1,Sun,2005-09-11,MIA,,DEN,34,10,426,3,312,3,MIA,DEN,1,MIA-DEN-2005-01
2005,1,Sun,2005-09-11,DET,,GNB,17,3,254,0,216,3,DET,GNB,1,DET-GNB-2005-01
2005,1,Sun,2005-09-11,BUF,,HOU,22,7,316,0,120,5,BUF,HOU,1,BUF-HOU-2005-01
2005,1,Sun,2005-09-11,CIN,@,CLE,27,13,420,2,373,3,CLE,CIN,1,CLE-CIN-2005-01
2005,1,Sun,2005-09-11,WAS,,CHI,9,7,323,3,166,2,WAS,CHI,1,WAS-CHI-2005-01
2005,1,Sun,2005-09-11,TAM,@,MIN,24,13,345,2,248,5,MIN,TAM,1,MIN-TAM-2005-01
2005,1,Sun,2005-09-11,DAL,@,SDG,28,24,301,1,291,2,SDG,DAL,1,SDG-DAL-2005-01
2005,1,Sun,2005-09-11,PIT,,TEN,34,7,424,0,303,4,PIT,TEN,1,PIT-TEN-2005-01
2005,1,Sun,2005-09-11,KAN,,NYJ,27,7,389,1,390,3,KAN,NYJ,1,KAN-NYJ-2005-01
2005,1,Sun,2005-09-11,SFO,,LAR,28,25,217,2,405,1,SFO,LAR,1,SFO-LAR-2005-01
2005,1,Sun,2005-09-11,NYG,,ARI,42,19,275,2,318,2,NYG,ARI,1,NYG-ARI-2005-01
2005,1,Sun,2005-09-11,NOR,@,CAR,23,20,291,2,350,4,CAR,NOR,1,CAR-NOR-2005-01
2005,1,Sun,2005-09-11,JAC,,SEA,26,14,362,0,322,5,JAC,SEA,1,JAC-SEA-2005-01
2005,1,Sun,2005-09-11,IND,@,BAL,24,7,340,0,401,4,BAL,IND,1,BAL-IND-2005-01
2005,1,Mon,2005-09-12,ATL,,PHI,14,10,319,3,301,3,ATL,PHI,1,ATL-PHI-2005-01
2005,2,Sun,2005-09-18,PIT,@,HOU,27,7,388,0,221,1,HOU,PIT,2,HOU-PIT-2005-02
2005,2,Sun,2005-09-18,CAR,,NWE,27,17,250,1,288,3,CAR,NWE,2,CAR-NWE-2005-02
2005,2,Sun,2005-09-18,CHI,,DET,38,6,336,0,234,5,CHI,DET,2,CHI-DET-2005-02
2005,2,Sun,2005-09-18,KAN,@,OAK,23,17,354,1,327,2,OAK,KAN,2,OAK-KAN-2005-02
2005,2,Sun,2005-09-18,SEA,,ATL,21,18,428,1,223,0,SEA,ATL,2,SEA-ATL-2005-02
2005,2,Sun,2005-09-18,CLE,@,GNB,26,24,391,0,452,2,GNB,CLE,2,GNB-CLE-2005-02
2005,2,Sun,2005-09-18,IND,,JAC,10,3,268,1,303,0,IND,JAC,2,IND-JAC-2005-02
2005,2,Sun,2005-09-18,DEN,,SDG,20,17,331,2,213,2,DEN,SDG,2,DEN-SDG-2005-02
2005,2,Sun,2005-09-18,LAR,@,ARI,17,12,297,1,379,2,ARI,LAR,2,ARI-LAR-2005-02
2005,2,Sun,2005-09-18,NYJ,,MIA,17,7,271,0,235,1,NYJ,MIA,2,NYJ-MIA-2005-02
2005,2,Sun,2005-09-18,PHI,,SFO,42,3,583,1,142,3,PHI,SFO,2,PHI-SFO-2005-02
2005,2,Sun,2005-09-18,TEN,,BAL,25,10,290,1,182,2,TEN,BAL,2,TEN-BAL-2005-02
2005,2,Sun,2005-09-18,CIN,,MIN,37,8,504,1,304,7,CIN,MIN,2,CIN-MIN-2005-02
2005,2,Sun,2005-09-18,TAM,,BUF,19,3,318,0,147,0,TAM,BUF,2,TAM-BUF-2005-02
2005,2,Mon,2005-09-19,WAS,@,DAL,14,13,346,2,351,0,DAL,WAS,2,DAL-WAS-2005-02
2005,2,Mon,2005-09-19,NYG,@,NOR,27,10,257,1,422,6,NOR,NYG,2,NOR-NYG-2005-02
2005,3,Sun,2005-09-25,JAC,@,NYJ,26,20,308,3,168,3,NYJ,JAC,3,NYJ-JAC-2005-03
2005,3,Sun,2005-09-25,SEA,,ARI,37,12,447,0,266,2,SEA,ARI,3,SEA-ARI-2005-03
2005,3,Sun,2005-09-25,DAL,@,SFO,34,31,443,3,390,3,SFO,DAL,3,SFO-DAL-2005-03
2005,3,Sun,2005-09-25,TAM,@,GNB,17,16,293,1,260,4,GNB,TAM,3,GNB-TAM-2005-03
2005,3,Sun,2005-09-25,CIN,@,CHI,24,7,244,1,255,6,CHI,CIN,3,CHI-CIN-2005-03
2005,3,Sun,2005-09-25,IND,,CLE,13,6,339,1,263,0,IND,CLE,3,IND-CLE-2005-03
2005,3,Sun,2005-09-25,MIN,,NOR,33,16,420,0,296,4,MIN,NOR,3,MIN-NOR-2005-03
2005,3,Sun,2005-09-25,NWE,@,PIT,23,20,426,3,269,1,PIT,NWE,3,PIT-NWE-2005-03
2005,3,Sun,2005-09-25,PHI,,OAK,23,20,448,2,365,0,PHI,OAK,3,PHI-OAK-2005-03
2005,3,Sun,2005-09-25,SDG,,NYG,45,23,485,1,424,1,SDG,NYG,3,SDG-NYG-2005-03
2005,3,Sun,2005-09-25,MIA,,CAR,27,24,315,1,299,3,MIA,CAR,3,MIA-CAR-2005-03
2005,3,Sun,2005-09-25,ATL,@,BUF,24,16,403,2,208,2,BUF,ATL,3,BUF-ATL-2005-03
2005,3,Sun,2005-09-25,LAR,,TEN,31,27,360,4,335,3,LAR,TEN,3,LAR-TEN-2005-03
2005,3,Mon,2005-09-26,DEN,,KAN,30,10,358,0,285,1,DEN,KAN,3,DEN-KAN-2005-03
2005,4,Sun,2005-10-02,TAM,,DET,17,13,353,4,226,1,TAM,DET,4,TAM-DET-2005-04
2005,4,Sun,2005-10-02,BAL,,NYJ,13,3,259,2,152,0,BAL,NYJ,4,BAL-NYJ-2005-04
2005,4,Sun,2005-10-02,OAK,,DAL,19,13,333,0,303,1,OAK,DAL,4,OAK-DAL-2005-04
2005,4,Sun,2005-10-02,CIN,,HOU,16,10,371,0,254,1,CIN,HOU,4,CIN-HOU-2005-04
2005,4,Sun,2005-10-02,PHI,@,KAN,37,31,396,2,353,4,KAN,PHI,4,KAN-PHI-2005-04
2005,4,Sun,2005-10-02,ARI,,SFO,31,14,463,3,168,4,ARI,SFO,4,ARI-SFO-2005-04
2005,4,Sun,2005-10-02,NOR,,BUF,19,7,333,0,208,2,NOR,BUF,4,NOR-BUF-2005-04
2005,4,Sun,2005-10-02,WAS,,SEA,20,17,352,1,354,0,WAS,SEA,4,WAS-SEA-2005-04
2005,4,Sun,2005-10-02,IND,@,TEN,31,10,364,0,313,1,TEN,IND,4,TEN-IND-2005-04
2005,4,Sun,2005-10-02,ATL,,MIN,30,10,368,0,261,3,ATL,MIN,4,ATL-MIN-2005-04
2005,4,Sun,2005-10-02,NYG,,LAR,44,24,456,0,476,5,NYG,LAR,4,NYG-LAR-2005-04
2005,4,Sun,2005-10-02,DEN,@,JAC,20,7,306,0,241,4,JAC,DEN,4,JAC-DEN-2005-04
2005,4,Sun,2005-10-02,SDG,@,NWE,41,17,431,0,303,2,NWE,SDG,4,NWE-SDG-2005-04
2005,4,Mon,2005-10-03,CAR,,GNB,32,29,286,1,352,2,CAR,GNB,4,CAR-GNB-2005-04
2005,5,Sun,2005-10-09,DET,,BAL,35,17,266,2,387,4,DET,BAL,5,DET-BAL-2005-05
2005,5,Sun,2005-10-09,TEN,@,HOU,34,20,310,0,257,1,HOU,TEN,5,HOU-TEN-2005-05
2005,5,Sun,2005-10-09,CLE,,CHI,20,10,278,2,266,3,CLE,CHI,5,CLE-CHI-2005-05
2005,5,Sun,2005-10-09,CAR,@,ARI,24,20,330,2,468,4,ARI,CAR,5,ARI-CAR-2005-05
2005,5,Sun,2005-10-09,SEA,@,LAR,37,31,433,0,386,2,LAR,SEA,5,LAR-SEA-2005-05
2005,5,Sun,2005-10-09,IND,@,SFO,28,3,365,3,177,5,SFO,IND,5,SFO-IND-2005-05
2005,5,Sun,2005-10-09,GNB,,NOR,52,3,309,0,254,5,GNB,NOR,5,GNB-NOR-2005-05
2005,5,Sun,2005-10-09,DAL,,PHI,33,10,456,1,129,0,DAL,PHI,5,DAL-PHI-2005-05
2005,5,Sun,2005-10-09,JAC,,CIN,23,20,342,1,364,1,JAC,CIN,5,JAC-CIN-2005-05
2005,5,Sun,2005-10-09,NYJ,,TAM,14,12,212,3,285,1,NYJ,TAM,5,NYJ-TAM-2005-05
2005,5,Sun,2005-10-09,DEN,,WAS,21,19,257,0,447,1,DEN,WAS,5,DEN-WAS-2005-05
2005,5,Sun,2005-10-09,BUF,,MIA,20,14,236,1,323,5,BUF,MIA,5,BUF-MIA-2005-05
2005,5,Sun,2005-10-09,NWE,@,ATL,31,28,483,1,400,0,ATL,NWE,5,ATL-NWE-2005-05
2005,5,Mon,2005-10-10,PIT,@,SDG,24,22,311,1,279,2,SDG,PIT,5,SDG-PIT-2005-05
2005,6,Sun,2005-10-16,KAN,,WAS,28,21,274,0,398,3,KAN,WAS,6,KAN-WAS-2005-06
2005,6,Sun,2005-10-16,SDG,@,OAK,27,14,346,0,310,1,OAK,SDG,6,OAK-SDG-2005-06
2005,6,Sun,2005-10-16,TAM,,MIA,27,13,342,1,307,2,TAM,MIA,6,TAM-MIA-2005-06
2005,6,Sun,2005-10-16,SEA,,HOU,42,10,459,1,227,0,SEA,HOU,6,SEA-HOU-2005-06
2005,6,Sun,2005-10-16,BAL,,CLE,16,3,351,1,186,3,BAL,CLE,6,BAL-CLE-2005-06
2005,6,Sun,2005-10-16,CHI,,MIN,28,3,192,3,283,2,CHI,MIN,6,CHI-MIN-2005-06
2005,6,Sun,2005-10-16,BUF,,NYJ,27,17,341,2,275,3,BUF,NYJ,6,BUF-NYJ-2005-06
2005,6,Sun,2005-10-16,CIN,@,TEN,31,23,387,0,377,3,TEN,CIN,6,TEN-CIN-2005-06
2005,6,Sun,2005-10-16,DAL,,NYG,16,13,385,4,270,4,DAL,NYG,6,DAL-NYG-2005-06
2005,6,Sun,2005-10-16,CAR,@,DET,21,20,317,4,209,4,DET,CAR,6,DET-CAR-2005-06
2005,6,Sun,2005-10-16,DEN,,NWE,28,20,432,0,388,0,DEN,NWE,6,DEN-NWE-2005-06
2005,6,Sun,2005-10-16,JAC,@,PIT,23,17,246,1,218,4,PIT,JAC,6,PIT-JAC-2005-06
2005,6,Sun,2005-10-16,ATL,@,NOR,34,31,266,1,456,2,NOR,ATL,6,NOR-ATL-2005-06
2005,6,Mon,2005-10-17,IND,,LAR,45,28,363,1,349,4,IND,LAR,6,IND-LAR-2005-06
2005,7,Fri,2005-10-21,KAN,@,MIA,30,20,462,0,286,1,MIA,KAN,7,MIA-KAN-2005-07
2005,7,Sun,2005-10-23,WAS,,SFO,52,17,457,0,194,2,WAS,SFO,7,WAS-SFO-2005-07
2005,7,Sun,2005-10-23,PHI,,SDG,20,17,286,2,291,3,PHI,SDG,7,PHI-SDG-2005-07
2005,7,Sun,2005-10-23,DET,@,CLE,13,10,329,1,174,3,CLE,DET,7,CLE-DET-2005-07
2005,7,Sun,2005-10-23,MIN,,GNB,23,20,363,1,374,0,MIN,GNB,7,MIN-GNB-2005-07
2005,7,Sun,2005-10-23,ARI,,TEN,20,10,173,1,348,3,ARI,TEN,7,ARI-TEN-2005-07
2005,7,Sun,2005-10-23,CHI,,BAL,10,6,276,0,199,0,CHI,BAL,7,CHI-BAL-2005-07
2005,7,Sun,2005-10-23,SEA,,DAL,13,10,289,3,275,2,SEA,DAL,7,SEA-DAL-2005-07
2005,7,Sun,2005-10-23,NYG,,DEN,24,23,311,2,385,1,NYG,DEN,7,NYG-DEN-2005-07
2005,7,Sun,2005-10-23,PIT,@,CIN,27,13,304,2,302,2,CIN,PIT,7,CIN-PIT-2005-07
2005,7,Sun,2005-10-23,IND,@,HOU,38,20,437,2,139,2,HOU,IND,7,HOU-IND-2005-07
2005,7,Sun,2005-10-23,LAR,,NOR,28,17,298,1,332,2,LAR,NOR,7,LAR-NOR-2005-07
2005,7,Sun,2005-10-23,OAK,,BUF,38,17,416,1,210,1,OAK,BUF,7,OAK-BUF-2005-07
2005,7,Mon,2005-10-24,ATL,,NYJ,27,14,310,3,231,4,ATL,NYJ,7,ATL-NYJ-2005-07
2005,8,Sun,2005-10-30,MIA,@,NOR,21,6,342,2,203,2,NOR,MIA,8,NOR-MIA-2005-08
2005,8,Sun,2005-10-30,HOU,,CLE,19,16,237,1,325,2,HOU,CLE,8,HOU-CLE-2005-08
2005,8,Sun,2005-10-30,SDG,,KAN,28,20,424,2,418,1,SDG,KAN,8,SDG-KAN-2005-08
2005,8,Sun,2005-10-30,DAL,,ARI,34,13,348,1,213,2,DAL,ARI,8,DAL-ARI-2005-08
2005,8,Sun,2005-10-30,SFO,,TAM,15,10,208,0,275,3,SFO,TAM,8,SFO-TAM-2005-08
2005,8,Sun,2005-10-30,LAR,,JAC,24,21,386,3,427,2,LAR,JAC,8,LAR-JAC-2005-08
2005,8,Sun,2005-10-30,CHI,@,DET,19,13,333,1,278,1,DET,CHI,8,DET-CHI-2005-08
2005,8,Sun,2005-10-30,CAR,,MIN,38,13,449,0,253,0,CAR,MIN,8,CAR-MIN-2005-08
2005,8,Sun,2005-10-30,NYG,,WAS,36,0,386,1,125,4,NYG,WAS,8,NYG-WAS-2005-08
2005,8,Sun,2005-10-30,DEN,,PHI,49,21,564,0,351,2,DEN,PHI,8,DEN-PHI-2005-08
2005,8,Sun,2005-10-30,NWE,,BUF,21,16,273,2,394,2,NWE,BUF,8,NWE-BUF-2005-08
2005,8,Sun,2005-10-30,OAK,@,TEN,34,25,324,1,326,2,TEN,OAK,8,TEN-OAK-2005-08
2005,8,Sun,2005-10-30,CIN,,GNB,21,14,317,1,353,5,CIN,GNB,8,CIN-GNB-2005-08
2005,8,Mon,2005-10-31,PIT,,BAL,20,19,261,2,318,3,PIT,BAL,8,PIT-BAL-2005-08
2005,9,Sun,2005-11-06,SEA,@,ARI,33,19,370,0,378,4,ARI,SEA,9,ARI-SEA-2005-09
2005,9,Sun,2005-11-06,ATL,@,MIA,17,10,382,2,208,1,MIA,ATL,9,MIA-ATL-2005-09
2005,9,Sun,2005-11-06,CAR,@,TAM,34,14,287,0,270,4,TAM,CAR,9,TAM-CAR-2005-09
2005,9,Sun,2005-11-06,SDG,@,NYJ,31,26,395,2,269,0,NYJ,SDG,9,NYJ-SDG-2005-09
2005,9,Sun,2005-11-06,CHI,@,NOR,20,17,314,3,283,4,NOR,CHI,9,NOR-CHI-2005-09
2005,9,Sun,2005-11-06,MIN,,DET,27,14,285,1,289,3,MIN,DET,9,MIN-DET-2005-09
2005,9,Sun,2005-11-06,WAS,,PHI,17,10,293,1,336,1,WAS,PHI,9,WAS-PHI-2005-09
2005,9,Sun,2005-11-06,CLE,,TEN,20,14,441,2,323,1,CLE,TEN,9,CLE-TEN-2005-09
2005,9,Sun,2005-11-06,KAN,,OAK,27,23,321,1,263,1,KAN,OAK,9,KAN-OAK-2005-09
2005,9,Sun,2005-11-06,NYG,@,SFO,24,6,344,0,138,1,SFO,NYG,9,SFO-NYG-2005-09
2005,9,Sun,2005-11-06,PIT,@,GNB,20,10,213,1,268,3,GNB,PIT,9,GNB-PIT-2005-09
