"playerId","player","team","bye","exp","age","position","dataScrapeId","dstBlk","dstFumlRec","dstInt","dstPtsAllow","dstRetTd","dstSack","dstSafety","dstTd","fg","fg0019","fg2029","fg3039","fg4049","fg50","fgAtt","fgMiss","fumbles","games","idpAst","idpFumlForce","idpFumlRec","idpInt","idpPD","idpSack","idpSolo","idpTFL","idpTd","pass300","pass350","pass40","pass400","passAtt","passComp","passCompPct","passInc","passInt","passTds","passYds","rec","rec100","rec150","rec200","rec40","recTds","recYds","returnTds","returnYds","rush100","rush150","rush200","rush40","rushAtt","rushTds","rushYds","sacks","twoPts","xp"
2495838,"Bruce Gradkowski","PIT",9,11,34,"QB",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2495872,"Johnathan Joseph","HOU",7,11,33,"DB",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,4.53960216998192,0.342676311030741,0,1.26455696202532,6.37124773960217,0,28.6606690777577,0,0.089958734525447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2495888,"Marcedes Lewis","JAC",8,11,33,"TE",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.102270240700219,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.1538287267784,0.6,0.2,0.0433112582781457,0,1.54314668769716,254.814546529968,0,0,NA,NA,NA,0,0,0.00362934362934363,0,NA,0.0406172839506173,NA
2495893,"Brandon Marshall","NYG",8,11,33,"WR",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.462073304157549,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.3514067524116,1.7,0.6,0.0866225165562914,2,5.95397761114019,845.926545970891,0,0,NA,NA,NA,0,0,0.00450670012861871,1.46504562043796,NA,0.0406172839506173,NA
2495920,"Rob Ninkovich","FA",NA,11,33,"LB",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2495966,"Delanie Walker","TEN",8,11,33,"TE",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.363747264770241,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.8331591639871,1.6,0.5,0.0866225165562914,0,5.23290964697906,736.602161874334,0,0,NA,NA,NA,0,0,0.00741811101240496,2.15332046332046,NA,0.0361042524005487,NA
2495979,"DeAngelo Williams","FA",NA,11,34,"RB",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.79917469050894,NA,NA,NA,0,0,8.9958734525447,0,0,0,0,0,0,22.4896836313618,0.584731774415406,67.4690508940853,NA,0,NA
2495982,"Mario Williams","FA",NA,11,32,"DL",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2495988,"Donte Whitner","FA",NA,11,32,"DB",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2499249,"Chris Prosinski","CHI",9,6,30,"DB",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2499257,"Colin Jones","CAR",11,6,30,"DB",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7.19669876203576,0.179917469050894,0,0,0.944566712517194,0.179917469050894,11.3797799174691,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2499275,"Andrew Gachkar","JAC",8,6,29,"LB",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2499277,"David Ausberry","FA",NA,6,30,"TE",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2499278,"Malcolm Smith","SF",11,6,28,"LB",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2500351,"Phil Dawson","ARI",8,19,42,"K",50,NA,NA,NA,NA,NA,NA,NA,NA,18.1974440894569,0.419890728060326,6.27329601995855,7.15092202507039,7.89821230833819,2.33626917527026,28.0085926928281,2.91711772665765,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.9319252411576
2503471,"Adam Vinatieri","IND",11,21,45,"K",50,NA,NA,NA,NA,NA,NA,NA,NA,21.0170926517572,0.288181697393809,5.6068891752505,7.86940323881388,8.44821583063004,4.84936888563433,31.4154939106901,2.68335588633288,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.8397146302251
2504211,"Tom Brady","NE",9,17,40,"QB",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73260714285714,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,3.8,1.9,0.6,610.6905301314,401.178975985501,65.7215305845038,209.511554145899,8.87838835640752,35.5820163294285,4636.34679801207,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,30.2913910285455,1.14312034078807,74.7090912318069,24.4485557083906,2.26437585733882,NA
2504257,"Sebastian Janikowski","OAK",10,17,39,"K",50,NA,NA,NA,NA,NA,NA,NA,NA,21.5772630457934,0.785960696341377,8.09917853993349,6.87059944279807,7.78368568045749,3.37428540689592,32.3460081190798,3.92564276048715,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.6261856913183
2504775,"Drew Brees","NO",5,16,38,"QB",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.47544285714286,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,5.6,4,1.5,651.458586316266,443.752877208881,68.0930759855007,207.705709107386,14.6213028044018,33.4124316648917,4773.44154419595,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,17.0546443135478,1.13357472488463,32.0756372026979,26.709628610729,1.56674897119342,NA
2504797,"Matt Bryant","ATL",5,15,42,"K",50,NA,NA,NA,NA,NA,NA,NA,NA,23.6338125665602,0.498875926228763,9.38990925814752,7.9006512598847,7.32803873220508,4.53143203378992,34.7818673883627,2.63795669824087,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.9277733118971
2504833,"Shaun Hill","FA",NA,NA,NA,"QB",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,NA
2504844,"James Harrison","PIT",9,15,39,"LB",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,8.49321880650994,0.921880650994575,0,0.60877034358047,1.1879746835443,3.599547920434,22.0019891500904,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2505010,"Julius Peppers","CAR",11,15,37,"DL",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,11.7736889692586,1.69746835443038,0.638336347197107,0,3.20696202531646,8.51184448462929,20.5614828209765,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2505016,"Dwight Freeney","FA",NA,15,37,"DL",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2505076,"Josh McCown","NYJ",11,15,38,"QB",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.92084285714286,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,1,0,0.4,374.031309469869,214.893973719982,57.6925502945174,159.137335749887,12.5681682641108,12.7243556975506,2273.3519027334,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,24.4854100589035,0.493003194888179,91.6980227192048,28.3918844566713,1.0722085048011,NA
2505245,"Carson Palmer","ARI",8,14,38,"QB",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.16125714285714,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8,2,3.9,0.5,578.176619845945,356.67494336203,61.7372461259628,221.501676483915,15.0279091231807,27.4139900603479,4102.66763933262,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,11.9464884458541,0.321799787007455,27.5775967341143,36.3453920220082,1.37006858710562,NA
2505299,"Antonio Gates","LAC",8,14,37,"TE",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.494595185995624,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.0279111916629,1,0.3,0.0433112582781457,0,4.94647082018927,505.18505126183,0,1.34938101788171,NA,NA,NA,0,0,0.00362934362934363,0,NA,0.762949245541838,NA
2505354,"Tony Romo","FA",NA,14,37,"QB",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,NA
2505363,"Cullen Jenkins","FA",NA,14,36,"DL",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2505552,"Terence Newman","MIN",9,14,39,"DB",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,3.55337001375516,0,0,0.539752407152682,4.04814305364512,0,19.3411279229711,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2505587,"Anquan Boldin","FA",NA,14,37,"WR",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,0,NA
2505629,"Jason Witten","DAL",6,14,35,"TE",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.550990153172866,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.917001607717,1.2,0.4,0.0866225165562914,0,3.70401435723748,630.818995385161,0,0,NA,NA,NA,0,0,0.00529205141452458,0.0526254826254826,NA,0.0496433470507545,NA
2505660,"Terrell Suggs","BAL",10,14,35,"LB",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,11.0781193490054,1.81573236889693,0.401808318264014,0.361663652802893,2.08182640144665,7.35822784810127,27.0488245931284,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2505708,"Mike Adams","CAR",11,13,36,"DB",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,21.6214285714286,1.28354430379747,0.579204339963834,2.27296564195298,4.18110307414105,0.177396021699819,60.1103074141049,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2505916,"Vince Wilfork","FA",NA,13,36,"DL",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2505936,"Steven Jackson","NE",9,13,34,"RB",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2505982,"Matt Schaub","ATL",5,13,36,"QB",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01175,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,4.83171428571429,2.32935714285714,67.2214286,2.50235714285714,0.339797570850202,0.235604395604396,35.0515673799884,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,1.14478571428571,0.00761133603238866,-0.3124002313476,0.404814305364512,0.0812345679012346,NA
2505988,"Antonio Smith","FA",NA,13,36,"DL",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2505996,"Eli Manning","NYG",8,13,36,"QB",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.35032142857143,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,1.2,2,0.5,596.40022655188,374.731445400997,62.8557526053466,221.668781150884,15.7004969826056,27.5066276180334,4010.28675186368,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,15.7297236067059,0.109680511182109,28.0853532126376,23.9449793672627,1.31401920438957,NA
2506029,"Daryl Smith","FA",NA,13,35,"LB",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2506053,"Luke McCown","DAL",6,13,36,"QB",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.123863636363636,0.0619318181818182,50,0.0619318181818182,0.0309659090909091,0,0.774147727272727,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0.0449793672627235,0,NA
2506106,"Larry Fitzgerald","ARI",8,13,34,"WR",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.861258205689278,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.1201768488746,2,0.7,0.129933774834437,1,5.75742115870498,975.860834220802,0,0,NA,NA,NA,0,0,0.00462781881442053,0.438808373590982,NA,0.598340192043896,NA
2506108,"DeAngelo Hall","WAS",5,13,34,"DB",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,6.07221458046768,0.359834938101788,0.359834938101788,0.629711141678129,1.03452544704264,0,18.3965612104539,0,0.089958734525447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2506109,"Ben Roethlisberger","PIT",9,13,35,"QB",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.85570714285714,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,1.3,2.8,0.6,546.032396918894,357.205391934753,65.4017818305392,188.827004984141,14.6514944976926,28.5773801916933,4123.96422080227,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,18.2474399637517,0.468430954916578,41.6748242811502,28,4.21710562414266,NA
2506112,"Karlos Dansby","ARI",8,13,36,"LB",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,40.4543399638336,1.02956600361664,0.970433996383363,1.04701627486438,4.79674502712477,3.31039783001808,63.1464737793852,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2506121,"Philip Rivers","LAC",8,13,36,"QB",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.77999285714286,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1.3,2,0.5,581.09873130947,361.399864068872,62.1973464431355,219.698867240598,15.9677287066246,30.2205283911672,4109.16423501577,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,14.0264612596285,0.123130914826498,34.1361474763407,34.5891334250344,2.749890260631,NA
2506122,"Benjamin Watson","BAL",10,13,37,"TE",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.293063457330416,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.3086012861736,1.1,0.4,0.0433112582781457,0,2.46102429892629,390.163326233582,0,0,NA,NA,NA,0,0,0.00425718716554173,0,NA,0.0315912208504801,NA
2506147,"John Kuhn","NO",5,11,35,"RB",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0214631873252563,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.74387052341598,NA,NA,NA,0,0.281982032565974,51.4635373385738,0,0,NA,NA,NA,0,8.40220385674931,1.4400336889388,23.0383267827063,NA,0.0361042524005487,NA
2506194,"Nick Novak","HOU",7,NA,NA,"K",50,NA,NA,NA,NA,NA,NA,NA,NA,22.6514376996805,0.446598650322603,8.10194571497863,9.11419456608637,7.56930449624434,3.08510697177014,33.9712449255751,3.62577807848444,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.7629220257235
2506264,"Robbie Gould","SF",11,12,35,"K",50,NA,NA,NA,NA,NA,NA,NA,NA,16.8895101171459,0.703260437106727,5.91228777921669,7.81802270178995,6.69156389920365,1.67049771862679,24.5594722598106,2.12259810554804,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.7172628617363
2506268,"Lorenzo Alexander","BUF",6,11,34,"LB",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,15.8671790235081,1.8748643761302,0.361663652802893,0.473056057866184,5.13435804701628,8.61537070524412,40.1056057866184,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2506314,"Cameron Wake","MIA",11,8,35,"DL",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7.5881555153707,3.38435804701627,0.420795660036166,0.325226039783002,1.95669077757685,10.0760397830018,28.7278481012658,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2506340,"Alex Smith","KC",10,12,33,"QB",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.44122142857143,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,1,0,0.4,479.020117806978,314.44988672406,65.7008520616221,164.570231082918,8.71917287894924,18.5703230386936,3331.71542066028,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,50.294653375623,2.82729499467519,237.974341498048,32.5506189821183,1.32042524005487,NA
2506345,"Adam Jones","CIN",6,12,34,"DB",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2506352,"Thomas Davis","CAR",11,12,34,"LB",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,29.5521699819168,1.52007233273056,0.834719710669078,2.56862567811935,3.39493670886076,2.49656419529837,62.6735985533454,2,0.0449793672627235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2506353,"Derrick Johnson","KC",10,12,35,"LB",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,26.6187160940325,1.2244122965642,0.852169981916817,1.84159132007233,3.43508137432188,2.01401446654611,81.0877034358047,4.1,0.089958734525447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2506363,"Aaron Rodgers","GB",8,12,34,"QB",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.19129285714286,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1.3,6.9,0.6,604.275849569551,395.723108291799,65.5199877208881,208.552741277753,8.81598864039759,35.3882321618743,4343.20272985446,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,60.5938377888536,2.4699609513667,331.339616613419,38.8389270976616,2.37982167352538,NA
2506386,"Mike Nugent","NYG",8,12,35,"K",50,NA,NA,NA,NA,NA,NA,NA,NA,14.1015343562375,0,4.7974292139777,6.76001389242313,1.526454749902,1.01763649993466,23.8711555959964,3.36114649681529,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5323549032688
2506398,"Jonathan Babineaux","FA",NA,12,36,"DL",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2506400,"Vincent Jackson","FA",NA,12,34,"WR",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6392022008253,0.9,0.3,0.1,0,0.089958734525447,192.556671251719,0,0,NA,NA,NA,0,0,0,0,NA,0,NA
2506404,"Frank Gore","IND",11,12,34,"RB",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.53716630196937,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.2055868167203,NA,NA,NA,0,1.72938273755752,210.440070997515,0,0,1.8,0.6,0.2,0,201.881694608065,4.66042201927599,820.597767128151,NA,0.0406172839506173,NA
