Player,OwnCode,Team,Pos,Opp,WLScore,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,Tgt,2PC,FumL,MiscTD,FFPts
Austin Johnson,WA (Wed),NOR,RB,Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Jay Prosch,WA (Wed),HOU,RB,Ind,Sun 8:30,--/--,,,,,,,,,,,,,,
Orleans Darkwa,WA (Wed),NYG,RB,Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Senorise Perry,WA (Wed),CHI,RB,Jax,Sun 1:00,--/--,,,,,,,,,,,,,,
Glenn Winston,WA (Wed),CLE,RB,@Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Fitzgerald Toussaint,WA (Wed),PIT,RB,@Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Charcandrick West,WA (Wed),KAN,RB,@Oak,Sun 4:05,--/--,,,,,,,,,,,,,,
Roosevelt Nix,WA (Wed),PIT,RB,@Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
David Johnson,GARI,ARI,RB,NYJ,Mon 8:30,--/--,,,,,,,,,,,,,,
Marcus Murphy,WA (Wed),NOR,RB,Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Michael Burton,WA (Wed),DET,RB,LA,Sun 1:00,--/--,,,,,,,,,,,,,,
Jeremy Langford,WA (Wed),CHI,RB,Jax,Sun 1:00,--/--,,,,,,,,,,,,,,
Jalston Fowler,WA (Wed),TEN,RB,Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Malcolm Johnson,WA (Wed),CLE,RB,@Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Joey Iosefa,WA (Wed),NWE,RB,Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Jay Ajayi,WA (Wed),MIA,RB,Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
David Cobb,WA (Wed),TEN,RB,Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Ameer Abdullah,WA (Wed),DET,RB,LA,Sun 1:00,--/--,,,,,,,,,,,,,,
Melvin Gordon,BKN,SDG,RB,Den,Thu 8:25,--/--,,,,,,,,,,,,,,
Karlos Williams,WA (Wed),BUF,RB,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Javorius Allen,WA (Wed),BAL,RB,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Kenny Hilliard,WA (Wed),HOU,RB,Ind,Sun 8:30,--/--,,,,,,,,,,,,,,
Josh Robinson,WA (Wed),IND,RB,@Hou,Sun 8:30,--/--,,,,,,,,,,,,,,
Aaron Ripkowski,WA (Wed),GNB,RB,Dal,Sun 4:25,--/--,,,,,,,,,,,,,,
Tyler Varga,WA (Wed),IND,RB,@Hou,Sun 8:30,--/--,,,,,,,,,,,,,,
Duke Johnson Jr.,WA (Wed),CLE,RB,@Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
T.J. Yeldon,APE,JAC,RB,@Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Todd Gurley,BKN,LAR,RB,@Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Tevin Coleman,SLIV,ATL,RB,@Sea,Sun 4:25,--/--,,,,,,,,,,,,,,
Matt Jones,FUNK,WAS,RB,Phi,Sun 1:00,--/--,,,,,,,,,,,,,,
Mike Davis,WA (Wed),SFO,RB,@Buf,Sun 1:00,--/--,,,,,,,,,,,,,,
Cameron Artis-Payne,WA (Wed),CAR,RB,@NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Michael Dyer,WA (Wed),OAK,RB,KC,Sun 4:05,--/--,,,,,,,,,,,,,,
John Crockett,WA (Wed),GNB,RB,Dal,Sun 4:25,--/--,,,,,,,,,,,,,,
Terrence Magee,WA (Wed),SEA,RB,Atl,Sun 4:25,--/--,,,,,,,,,,,,,,
Thomas Rawls,WA (Wed),SEA,RB,Atl,Sun 4:25,--/--,,,,,,,,,,,,,,
Gus Johnson,WA (Wed),SDG,RB,Den,Thu 8:25,--/--,,,,,,,,,,,,,,
Zach Zenner,WA (Wed),DET,RB,LA,Sun 1:00,--/--,,,,,,,,,,,,,,
Malcolm Brown,WA (Wed),LAR,RB,@Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Terron Ward,WA (Wed),ATL,RB,@Sea,Sun 4:25,--/--,,,,,,,,,,,,,,
Jarryd Hayne,WA (Wed),SFO,RB,@Buf,Sun 1:00,--/--,,,,,,,,,,,,,,
Brandon Wegher,WA (Wed),CAR,RB,@NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Alonzo Harris,WA (Wed),GNB,RB,Dal,Sun 4:25,--/--,,,,,,,,,,,,,,
Corey Grant,WA (Wed),JAC,RB,@Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Nikita Whitlock,WA (Wed),NYG,RB,Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Raheem Mostert,WA (Wed),CHI,RB,Jax,Sun 1:00,--/--,,,,,,,,,,,,,,
Rod Smith,WA (Wed),DAL,RB,@GB,Sun 4:25,--/--,,,,,,,,,,,,,,
Trey Williams,WA (Wed),IND,RB,@Hou,Sun 8:30,--/--,,,,,,,,,,,,,,
Akeem Hunt,WA (Wed),HOU,RB,Ind,Sun 8:30,--/--,,,,,,,,,,,,,,
Ezekiel Elliott,SCOT,DAL,RB,@GB,Sun 4:25,--/--,,,,,,,,,,,,,,
Derrick Henry,WA (Wed),TEN,RB,Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Kenyan Drake,WA (Wed),MIA,RB,Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
C.J. Prosise,WA (Wed),SEA,RB,Atl,Sun 4:25,--/--,,,,,,,,,,,,,,
Tyler Ervin,WA (Wed),HOU,RB,Ind,Sun 8:30,--/--,,,,,,,,,,,,,,
Kenneth Dixon,WA (Wed),BAL,RB,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Devontae Booker,WA (Wed),DEN,RB,@SD,Thu 8:25,--/--,,,,,,,,,,,,,,
DeAndre Washington,WA (Wed),OAK,RB,KC,Sun 4:05,--/--,,,,,,,,,,,,,,
Paul Perkins,WA (Wed),NYG,RB,Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Jordan Howard,SLIV,CHI,RB,Jax,Sun 1:00,--/--,,,,,,,,,,,,,,
Wendell Smallwood,WA (Wed),PHI,RB,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Jonathan Williams,WA (Wed),BUF,RB,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Alex Collins,WA (Wed),SEA,RB,Atl,Sun 4:25,--/--,,,,,,,,,,,,,,
Andy Janovich,WA (Wed),DEN,RB,@SD,Thu 8:25,--/--,,,,,,,,,,,,,,
Derek Watt,WA (Wed),SDG,RB,Den,Thu 8:25,--/--,,,,,,,,,,,,,,
Kelvin Taylor,WA (Wed),SFO,RB,@Buf,Sun 1:00,--/--,,,,,,,,,,,,,,
Darius Jackson,WA (Wed),DAL,RB,@GB,Sun 4:25,--/--,,,,,,,,,,,,,,
Dwayne Washington,WA (Wed),DET,RB,LA,Sun 1:00,--/--,,,,,,,,,,,,,,
Daniel Lasco,WA (Wed),NOR,RB,Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Keith Marshall,WA (Wed),WAS,RB,Phi,Sun 1:00,--/--,,,,,,,,,,,,,,
Zac Brooks,WA (Wed),SEA,RB,Atl,Sun 4:25,--/--,,,,,,,,,,,,,,
Josh Ferguson,WA (Wed),IND,RB,@Hou,Sun 8:30,--/--,,,,,,,,,,,,,,
Terrell Watson,WA (Wed),CLE,RB,@Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Brandon Wilds,WA (Wed),ATL,RB,@Sea,Sun 4:25,--/--,,,,,,,,,,,,,,
Jhurell Pressley,WA (Wed),GNB,RB,Dal,Sun 4:25,--/--,,,,,,,,,,,,,,
Byron Marshall,WA (Wed),PHI,RB,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
George Atkinson III,WA (Wed),CLE,RB,@Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
James Wilder Jr.,WA (Wed),BUF,RB,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
D.J. Foster,WA (Wed),NWE,RB,Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Dreamius Smith,WA (Wed),SDG,RB,Den,Thu 8:25,--/--,,,,,,,,,,,,,,
Devon Johnson,WA (Wed),CAR,RB,@NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Robert Kelley,WA (Wed),WAS,RB,Phi,Sun 1:00,--/--,,,,,,,,,,,,,,
Jalen Richard,WA (Wed),OAK,RB,KC,Sun 4:05,--/--,,,,,,,,,,,,,,
Troymaine Pope,WA (Wed),NYJ,RB,@Ari,Mon 8:30,--/--,,,,,,,,,,,,,,
Glenn Gronkowski,WA (Wed),BUF,RB,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Julian Howsare,WA (Wed),NYJ,RB,@Ari,Mon 8:30,--/--,,,,,,,,,,,,,,
Kenneth Farrow,WA (Wed),SDG,RB,Den,Thu 8:25,--/--,,,,,,,,,,,,,,
Peyton Barber,WA (Wed),TAM,RB,** BYE **,,,,,,,,,,,,,,,,
Steve Smith Sr.,LOS,BAL,WR,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Andre Johnson,WA (Wed),TEN,WR,Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Anquan Boldin,WA (Wed),DET,WR,LA,Sun 1:00,--/--,,,,,,,,,,,,,,
Larry Fitzgerald,NOG,ARI,WR,NYJ,Mon 8:30,--/--,,,,,,,,,,,,,,
Jerricho Cotchery,WA (Wed),CAR,WR,@NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Wes Welker,WA (Wed),LAR,WR,@Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Roddy White,WA (Wed),ATL,WR,@Sea,Sun 4:25,--/--,,,,,,,,,,,,,,
Vincent Jackson,WA (Wed),TAM,WR,** BYE **,,,,,,,,,,,,,,,,
Joshua Cribbs,WA (Wed),IND,WR,@Hou,Sun 8:30,--/--,,,,,,,,,,,,,,
Nate Washington,WA (Wed),NWE,WR,Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Lance Moore,WA (Wed),ATL,WR,@Sea,Sun 4:25,--/--,,,,,,,,,,,,,,
Greg Jennings,WA (Wed),MIA,WR,Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Devin Hester,WA (Wed),BAL,WR,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Derek Hagan,WA (Wed),TEN,WR,Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Jason Avant,WA (Wed),KAN,WR,@Oak,Sun 4:05,--/--,,,,,,,,,,,,,,
Brandon Marshall,SCOT,NYJ,WR,@Ari,Mon 8:30,--/--,,,,,,,,,,,,,,
Marques Colston,WA (Wed),NOR,WR,Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Miles Austin,WA (Wed),PHI,WR,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Calvin Johnson,WA (Wed),DET,WR,LA,Sun 1:00,--/--,,,,,,,,,,,,,,
Ted Ginn Jr.,WA (Wed),CAR,WR,@NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Dwayne Bowe,WA (Wed),CLE,WR,@Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Jacoby Jones,WA (Wed),PIT,WR,@Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
James Jones,WA (Wed),SDG,WR,Den,Thu 8:25,--/--,,,,,,,,,,,,,,
Eric Weems,WA (Wed),ATL,WR,@Sea,Sun 4:25,--/--,,,,,,,,,,,,,,
Jordy Nelson,APE,GNB,WR,Dal,Sun 4:25,--/--,,,,,,,,,,,,,,
Eddie Royal,WA (Wed),CHI,WR,Jax,Sun 1:00,--/--,,,,,,,,,,,,,,
Jerome Simpson,WA (Wed),SFO,WR,@Buf,Sun 1:00,--/--,,,,,,,,,,,,,,
DeSean Jackson,LOS,WAS,WR,Phi,Sun 1:00,--/--,,,,,,,,,,,,,,
Harry Douglas,WA (Wed),TEN,WR,Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Andre Jerome Caldwell,WA (Wed),DET,WR,LA,Sun 1:00,--/--,,,,,,,,,,,,,,
Matthew Slater,WA (Wed),NWE,WR,Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Pierre Garcon,WA (Wed),WAS,WR,Phi,Sun 1:00,--/--,,,,,,,,,,,,,,
Stevie Johnson,WA (Wed),SDG,WR,Den,Thu 8:25,--/--,,,,,,,,,,,,,,
Danny Amendola,WA (Wed),NWE,WR,Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Kenny Britt,WA (Wed),LAR,WR,@Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Michael Crabtree,BKN,OAK,WR,KC,Sun 4:05,--/--,,,,,,,,,,,,,,
Brandon Gibson,WA (Wed),NWE,WR,Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Brian Hartline,WA (Wed),CLE,WR,@Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Percy Harvin,WA (Wed),BUF,WR,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Darrius Heyward-Bey,WA (Wed),PIT,WR,@Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Brandon LaFell,WA (Wed),CIN,WR,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Jeremy Maclin,LOS,KAN,WR,@Oak,Sun 4:05,--/--,,,,,,,,,,,,,,
Louis Murphy,WA (Wed),TAM,WR,** BYE **,,,,,,,,,,,,,,,,
Hakeem Nicks,WA (Wed),NOR,WR,Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Jordan Norwood,WA (Wed),DEN,WR,@SD,Thu 8:25,--/--,,,,,,,,,,,,,,
Kevin Ogletree,WA (Wed),NYG,WR,Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Brandon Tate,WA (Wed),BUF,WR,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Mike Wallace,WA (Wed),BAL,WR,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Julian Edelman,WA (Wed),NWE,WR,Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Dez Bryant,BKN,DAL,WR,@GB,Sun 4:25,--/--,,,,,,,,,,,,,,
Demaryius Thomas,NOG,DEN,WR,@SD,Thu 8:25,--/--,,,,,,,,,,,,,,
Golden Tate,APE,DET,WR,LA,Sun 1:00,--/--,,,,,,,,,,,,,,
Arrelious Benn,WA (Wed),JAC,WR,@Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Marcus Easley,WA (Wed),BUF,WR,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Riley Cooper,WA (Wed),PHI,WR,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Andre Roberts,WA (Wed),DET,WR,LA,Sun 1:00,--/--,,,,,,,,,,,,,,
Eric Decker,NOG,NYJ,WR,@Ari,Mon 8:30,--/--,,,,,,,,,,,,,,
Emmanuel Sanders,FUNK,DEN,WR,@SD,Thu 8:25,--/--,,,,,,,,,,,,,,
Marc Mariani,WA (Wed),TEN,WR,Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Kyle Williams,WA (Wed),NYJ,WR,@Ari,Mon 8:30,--/--,,,,,,,,,,,,,,
Mike Williams,WA (Wed),KAN,WR,@Oak,Sun 4:05,--/--,,,,,,,,,,,,,,
Seyi Ajirotutu,WA (Wed),PHI,WR,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Victor Cruz,WA (Wed),NYG,WR,Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Marlon Moore,WA (Wed),CLE,WR,@Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Bryan Walters,WA (Wed),JAC,WR,@Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Preston Parker,WA (Wed),FA,WR,** BYE **,,,,,,,,,,,,,,,,
Antonio Brown,NOG,PIT,WR,@Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Danario Alexander,WA (Wed),SDG,WR,Den,Thu 8:25,--/--,,,,,,,,,,,,,,
Andrew Hawkins,WA (Wed),CLE,WR,@Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Julio Jones,SCOT,ATL,WR,@Sea,Sun 4:25,--/--,,,,,,,,,,,,,,
A.J. Green,LOS,CIN,WR,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Leonard Hankerson,WA (Wed),BUF,WR,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Greg Little,WA (Wed),BUF,WR,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Vincent Brown,WA (Wed),NOR,WR,Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Torrey Smith,LOS,SFO,WR,@Buf,Sun 1:00,--/--,,,,,,,,,,,,,,
Randall Cobb,SLIV,GNB,WR,Dal,Sun 4:25,--/--,,,,,,,,,,,,,,
Dwayne Harris,WA (Wed),NYG,WR,Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Greg Salas,WA (Wed),BUF,WR,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Jeremy Kerley,WA (Wed),SFO,WR,@Buf,Sun 1:00,--/--,,,,,,,,,,,,,,
Denarius Moore,WA (Wed),BUF,WR,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Aldrick Robinson,WA (Wed),ATL,WR,@Sea,Sun 4:25,--/--,,,,,,,,,,,,,,
Cecil Shorts III,WA (Wed),TAM,WR,** BYE **,,,,,,,,,,,,,,,,
Doug Baldwin,FUNK,SEA,WR,Atl,Sun 4:25,--/--,,,,,,,,,,,,,,
Ricardo Lockette,WA (Wed),SEA,WR,Atl,Sun 4:25,--/--,,,,,,,,,,,,,,
Chris Hogan,WA (Wed),NWE,WR,Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Andre Holmes,WA (Wed),OAK,WR,KC,Sun 4:05,--/--,,,,,,,,,,,,,,
Joe Morgan,WA (Wed),BAL,WR,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Jeremy Ross,WA (Wed),NYJ,WR,@Ari,Mon 8:30,--/--,,,,,,,,,,,,,,
Kamar Aiken,WA (Wed),BAL,WR,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Terrelle Pryor,BKN,CLE,WR,@Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Justin Blackmon,WA (Wed),JAC,WR,@Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Michael Floyd,WA (Wed),ARI,WR,NYJ,Mon 8:30,--/--,,,,,,,,,,,,,,
Kendall Wright,WA (Wed),TEN,WR,Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Stephen Hill,WA (Wed),CAR,WR,@NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Rueben Randle,WA (Wed),PHI,WR,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Alshon Jeffery,GARI,CHI,WR,Jax,Sun 1:00,--/--,,,,,,,,,,,,,,
Brian Quick,WA (Wed),LAR,WR,@Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Keshawn Martin,WA (Wed),SFO,WR,@Buf,Sun 1:00,--/--,,,,,,,,,,,,,,
Jarius Wright,WA (Wed),MIN,WR,** BYE **,,,,,,,,,,,,,,,,
T.J. Graham,WA (Wed),PHI,WR,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Nick Toon,WA (Wed),LAR,WR,@Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Mohamed Sanu,WA (Wed),ATL,WR,@Sea,Sun 4:25,--/--,,,,,,,,,,,,,,
T.Y. Hilton,LOS,IND,WR,@Hou,Sun 8:30,--/--,,,,,,,,,,,,,,
DeVier Posey,WA (Wed),DEN,WR,@SD,Thu 8:25,--/--,,,,,,,,,,,,,,
LaVon Brazill,WA (Wed),IND,WR,@Hou,Sun 8:30,--/--,,,,,,,,,,,,,,
Travis Benjamin,SLIV,SDG,WR,Den,Thu 8:25,--/--,,,,,,,,,,,,,,
Marvin Jones,BKN,DET,WR,LA,Sun 1:00,--/--,,,,,,,,,,,,,,
Chris Givens,WA (Wed),PHI,WR,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Rishard Matthews,WA (Wed),TEN,WR,Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Kashif Moore,WA (Wed),KAN,WR,@Oak,Sun 4:05,--/--,,,,,,,,,,,,,,
Nathan Palmer,WA (Wed),OAK,WR,KC,Sun 4:05,--/--,,,,,,,,,,,,,,
Chris Owusu,WA (Wed),NYJ,WR,@Ari,Mon 8:30,--/--,,,,,,,,,,,,,,
Brian Tyms,WA (Wed),IND,WR,@Hou,Sun 8:30,--/--,,,,,,,,,,,,,,
Jeff Fuller,WA (Wed),SEA,WR,Atl,Sun 4:25,--/--,,,,,,,,,,,,,,
Cole Beasley,WA (Wed),DAL,WR,@GB,Sun 4:25,--/--,,,,,,,,,,,,,,
Jarrett Boykin,WA (Wed),BUF,WR,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Griff Whalen,WA (Wed),SDG,WR,Den,Thu 8:25,--/--,,,,,,,,,,,,,,
Rod Streater,WA (Wed),SFO,WR,@Buf,Sun 1:00,--/--,,,,,,,,,,,,,,
Jermaine Kearse,WA (Wed),SEA,WR,Atl,Sun 4:25,--/--,,,,,,,,,,,,,,
Deonte Thompson,WA (Wed),CHI,WR,Jax,Sun 1:00,--/--,,,,,,,,,,,,,,
LaRon Byrd,WA (Wed),CAR,WR,@NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Joshua Bellamy,WA (Wed),CHI,WR,Jax,Sun 1:00,--/--,,,,,,,,,,,,,,
Brittan Golden,WA (Wed),ARI,WR,NYJ,Mon 8:30,--/--,,,,,,,,,,,,,,
Damaris Johnson,WA (Wed),TEN,WR,Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Josh Gordon,WA (Wed),CLE,WR,@Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Tavon Austin,WA (Wed),LAR,WR,@Det,Sun 1:00,--/--,,,,,,,,,,,,,,
DeAndre Hopkins,FUNK,HOU,WR,Ind,Sun 8:30,--/--,,,,,,,,,,,,,,
Cordarrelle Patterson,WA (Wed),MIN,WR,** BYE **,,,,,,,,,,,,,,,,
Keenan Allen,WA (Wed),SDG,WR,Den,Thu 8:25,--/--,,,,,,,,,,,,,,
Stedman Bailey,WA (Wed),LAR,WR,@Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Aaron Dobson,WA (Wed),DET,WR,LA,Sun 1:00,--/--,,,,,,,,,,,,,,
Marquise Goodwin,WA (Wed),BUF,WR,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Justin Hunter,WA (Wed),BUF,WR,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Markus Wheaton,WA (Wed),PIT,WR,@Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Terrance Williams,WA (Wed),DAL,WR,@GB,Sun 4:25,--/--,,,,,,,,,,,,,,
Robert Woods,WA (Wed),BUF,WR,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Charles Johnson,WA (Wed),MIN,WR,** BYE **,,,,,,,,,,,,,,,,
Brice Butler,WA (Wed),DAL,WR,@GB,Sun 4:25,--/--,,,,,,,,,,,,,,
B.J. Daniels,WA (Wed),CHI,WR,Jax,Sun 1:00,--/--,,,,,,,,,,,,,,
Tavarres King,WA (Wed),NYG,WR,Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Cobi Hamilton,WA (Wed),PIT,WR,@Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Josh Boyce,WA (Wed),CLE,WR,@Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Chris Harper,WA (Wed),NYG,WR,Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Corey Fuller,WA (Wed),DET,WR,LA,Sun 1:00,--/--,,,,,,,,,,,,,,
Kenny Stills,WA (Wed),MIA,WR,Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Marquess Wilson,WA (Wed),CHI,WR,Jax,Sun 1:00,--/--,,,,,,,,,,,,,,
Quinton Patton,WA (Wed),SFO,WR,@Buf,Sun 1:00,--/--,,,,,,,,,,,,,,
Da'Rick Rogers,WA (Wed),KAN,WR,@Oak,Sun 4:05,--/--,,,,,,,,,,,,,,
Jaron Brown,WA (Wed),ARI,WR,NYJ,Mon 8:30,--/--,,,,,,,,,,,,,,
Russell Shepard,WA (Wed),TAM,WR,** BYE **,,,,,,,,,,,,,,,,
Ryan Spadola,WA (Wed),DET,WR,LA,Sun 1:00,--/--,,,,,,,,,,,,,,
Nick Williams,WA (Wed),ATL,WR,@Sea,Sun 4:25,--/--,,,,,,,,,,,,,,
Rodney Smith,WA (Wed),DAL,WR,@GB,Sun 4:25,--/--,,,,,,,,,,,,,,
Kenbrell Thompkins,WA (Wed),NYJ,WR,@Ari,Mon 8:30,--/--,,,,,,,,,,,,,,
Myles White,WA (Wed),NYG,WR,Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Marlon Brown,WA (Wed),BAL,WR,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Sammy Watkins,WA (Wed),BUF,WR,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Kelvin Benjamin,SCOT,CAR,WR,@NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Brandin Cooks,SCOT,NOR,WR,Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Odell Beckham Jr.,SLIV,NYG,WR,Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Mike Evans,APE,TAM,WR,** BYE **,,,,,,,,,,,,,,,,
Jordan Matthews,FUNK,PHI,WR,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Josh Huff,WA (Wed),PHI,WR,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Paul Richardson,WA (Wed),SEA,WR,Atl,Sun 4:25,--/--,,,,,,,,,,,,,,
Marqise Lee,WA (Wed),JAC,WR,@Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Jarvis Landry,SLIV,MIA,WR,Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Donte Moncrief,WA (Wed),IND,WR,@Hou,Sun 8:30,--/--,,,,,,,,,,,,,,
Cody Latimer,WA (Wed),DEN,WR,@SD,Thu 8:25,--/--,,,,,,,,,,,,,,
Allen Robinson,GARI,JAC,WR,@Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Davante Adams,WA (Wed),GNB,WR,Dal,Sun 4:25,--/--,,,,,,,,,,,,,,
John Brown,WA (Wed),ARI,WR,NYJ,Mon 8:30,--/--,,,,,,,,,,,,,,
Shaq Evans,WA (Wed),JAC,WR,@Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Jeremy Gallon,WA (Wed),NWE,WR,Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Jared Abbrederis,WA (Wed),GNB,WR,Dal,Sun 4:25,--/--,,,,,,,,,,,,,,
Kevin Norwood,WA (Wed),CAR,WR,@NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Martavis Bryant,WA (Wed),PIT,WR,@Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Jalen Saunders,WA (Wed),NWE,WR,Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
De'Anthony Thomas,WA (Wed),KAN,WR,@Oak,Sun 4:05,--/--,,,,,,,,,,,,,,
Bruce Ellington,WA (Wed),SFO,WR,@Buf,Sun 1:00,--/--,,,,,,,,,,,,,,
Devin Street,WA (Wed),IND,WR,@Hou,Sun 8:30,--/--,,,,,,,,,,,,,,
