Player,OwnCode,Team,Pos,Opp,WLScore,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,Tgt,2PC,FumL,MiscTD,FFPts
Joe Webb,FA,CAR,QB,TB,Mon 8:30,--/--,,,,,,,,,,,,,,
Thaddeus Lewis,WA (Wed),SFO,QB,Ari,L 21-33,--/--,,,,,,,,,,,,,,
Christian Ponder,WA (Wed),SFO,QB,Ari,L 21-33,--/--,,,,,,,,,,,,,,
Cam Newton,BKN,CAR,QB,TB,Mon 8:30,--/--,,,,,,,,,,,,,,
Colin Kaepernick,WA (Wed),SFO,QB,Ari,L 21-33,--/--,,,,,,,,,,,,,,
Andy Dalton,GARI,CIN,QB,@Dal,Sun 4:25,--/--,,,,,,,,,,,,,,
Ryan Mallett,FA,BAL,QB,Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
T.J. Yates,FA,HOU,QB,@Min,Sun 1:00,--/--,,,,,,,,,,,,,,
Tyrod Taylor,WA (Fri),BUF,QB,@LA,Sun 4:25,--/--,,,,,,,,,,,,,,
Jerrod Johnson,FA,DAL,QB,Cin,Sun 4:25,--/--,,,,,,,,,,,,,,
Scott Tolzien,FA,IND,QB,Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Andrew Luck,LOS,IND,QB,Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Robert Griffin III,FA,CLE,QB,NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Ryan Tannehill,FA,MIA,QB,Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Nick Foles,FA,KAN,QB,** BYE **,,,,,,,,,,,,,,,,
Brandon Weeden,FA,HOU,QB,@Min,Sun 1:00,--/--,,,,,,,,,,,,,,
Brock Osweiler,FA,HOU,QB,@Min,Sun 1:00,--/--,,,,,,,,,,,,,,
Kirk Cousins,FA,WAS,QB,@Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Russell Wilson,FUNK,SEA,QB,** BYE **,,,,,,,,,,,,,,,,
Kellen Moore,FA,DAL,QB,Cin,Sun 4:25,--/--,,,,,,,,,,,,,,
Ryan Lindley,FA,IND,QB,Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Case Keenum,FA,LAR,QB,Buf,Sun 4:25,--/--,,,,,,,,,,,,,,
Austin Davis,FA,DEN,QB,Atl,Sun 4:05,--/--,,,,,,,,,,,,,,
Matt Simms,FA,ATL,QB,@Den,Sun 4:05,--/--,,,,,,,,,,,,,,
Alex Tanney,FA,TEN,QB,@Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
EJ Manuel,FA,BUF,QB,@LA,Sun 4:25,--/--,,,,,,,,,,,,,,
Mike Glennon,FA,TAM,QB,@Car,Mon 8:30,--/--,,,,,,,,,,,,,,
Geno Smith,FA,NYJ,QB,@Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Ryan Nassib,FA,NYG,QB,@GB,Sun 8:30,--/--,,,,,,,,,,,,,,
Sean Renfree,FA,ATL,QB,@Den,Sun 4:05,--/--,,,,,,,,,,,,,,
Landry Jones,FA,PIT,QB,NYJ,Sun 1:00,--/--,,,,,,,,,,,,,,
Zac Dysert,WA (Wed),ARI,QB,@SF,W 33-21,--/--,,,,,,,,,,,,,,
Matt Barkley,FA,CHI,QB,@Ind,Sun 1:00,--/--,,,,,,,,,,,,,,
Ryan Griffin,FA,TAM,QB,@Car,Mon 8:30,--/--,,,,,,,,,,,,,,
Tyler Bray,FA,KAN,QB,** BYE **,,,,,,,,,,,,,,,,
Matt McGloin,FA,OAK,QB,SD,Sun 4:25,--/--,,,,,,,,,,,,,,
Blake Bortles,SLIV,JAC,QB,** BYE **,,,,,,,,,,,,,,,,
Teddy Bridgewater,FA,MIN,QB,Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Johnny Manziel,FA,CLE,QB,NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Derek Carr,SCOT,OAK,QB,SD,Sun 4:25,--/--,,,,,,,,,,,,,,
Jimmy Garoppolo,FA,NWE,QB,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
AJ McCarron,FA,CIN,QB,@Dal,Sun 4:25,--/--,,,,,,,,,,,,,,
Tajh Boyd,FA,PIT,QB,NYJ,Sun 1:00,--/--,,,,,,,,,,,,,,
Logan Thomas,FA,NYG,QB,@GB,Sun 8:30,--/--,,,,,,,,,,,,,,
Zach Mettenberger,FA,PIT,QB,NYJ,Sun 1:00,--/--,,,,,,,,,,,,,,
David Fales,FA,CHI,QB,@Ind,Sun 1:00,--/--,,,,,,,,,,,,,,
Keith Wenning,FA,CIN,QB,@Dal,Sun 4:25,--/--,,,,,,,,,,,,,,
Tom Savage,FA,HOU,QB,@Min,Sun 1:00,--/--,,,,,,,,,,,,,,
Aaron Murray,FA,KAN,QB,** BYE **,,,,,,,,,,,,,,,,
Matt Blanchard,FA,CHI,QB,@Ind,Sun 1:00,--/--,,,,,,,,,,,,,,
Dustin Vaughan,FA,PIT,QB,NYJ,Sun 1:00,--/--,,,,,,,,,,,,,,
Connor Shaw,FA,CHI,QB,@Ind,Sun 1:00,--/--,,,,,,,,,,,,,,
Jameis Winston,BKN,TAM,QB,@Car,Mon 8:30,--/--,,,,,,,,,,,,,,
Bryce Petty,FA,NYJ,QB,@Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Trevor Siemian,FA,DEN,QB,Atl,Sun 4:05,--/--,,,,,,,,,,,,,,
Dylan Thompson,FA,LAR,QB,Buf,Sun 4:25,--/--,,,,,,,,,,,,,,
Sean Mannion,FA,LAR,QB,Buf,Sun 4:25,--/--,,,,,,,,,,,,,,
Garrett Grayson,FA,NOR,QB,** BYE **,,,,,,,,,,,,,,,,
Marcus Mariota,FA,TEN,QB,@Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Brett Hundley,FA,GNB,QB,NYG,Sun 8:30,--/--,,,,,,,,,,,,,,
Jared Goff,FA,LAR,QB,Buf,Sun 4:25,--/--,,,,,,,,,,,,,,
Carson Wentz,APE,PHI,QB,@Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Paxton Lynch,FA,DEN,QB,Atl,Sun 4:05,--/--,,,,,,,,,,,,,,
Christian Hackenberg,FA,NYJ,QB,@Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Jacoby Brissett,FA,NWE,QB,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Cody Kessler,FA,CLE,QB,NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Connor Cook,FA,OAK,QB,SD,Sun 4:25,--/--,,,,,,,,,,,,,,
Dak Prescott,FA,DAL,QB,Cin,Sun 4:25,--/--,,,,,,,,,,,,,,
Cardale Jones,FA,BUF,QB,@LA,Sun 4:25,--/--,,,,,,,,,,,,,,
Kevin Hogan,FA,KAN,QB,** BYE **,,,,,,,,,,,,,,,,
Nate Sudfeld,FA,WAS,QB,@Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Jake Rudock,FA,DET,QB,Phi,Sun 1:00,--/--,,,,,,,,,,,,,,
Brandon Allen,FA,JAC,QB,** BYE **,,,,,,,,,,,,,,,,
Jeff Driskel,FA,CIN,QB,@Dal,Sun 4:25,--/--,,,,,,,,,,,,,,
Brandon Doughty,FA,MIA,QB,Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Trevone Boykin,FA,SEA,QB,** BYE **,,,,,,,,,,,,,,,,
Taylor Heinicke,FA,MIN,QB,Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Stephen Morris,FA,IND,QB,Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Joe Callahan,FA,GNB,QB,NYG,Sun 8:30,--/--,,,,,,,,,,,,,,
David Johnson,GARI,ARI,RB,@SF,W 33-21,0/0,0.0,0.0,0.0,27.0,157.0,2.0,3.0,28.0,0.0,6.0,0.0,0.0,0.0,30.5
Carlos Hyde,SLIV,SFO,RB,Ari,L 21-33,0/0,0.0,0.0,0.0,22.0,78.0,1.0,6.0,36.0,0.0,6.0,0.0,0.0,0.0,17.4
Andre Ellington,WA (Wed),ARI,RB,@SF,W 33-21,0/0,0.0,0.0,0.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9
Mike Davis,WA (Wed),SFO,RB,Ari,L 21-33,0/0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
Shaun Draughn,WA (Wed),SFO,RB,Ari,L 21-33,0/0,0.0,0.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1
Stepfan Taylor,WA (Wed),ARI,RB,@SF,W 33-21,0/0,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2
Steven Jackson,FA,NWE,RB,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Frank Gore,SCOT,IND,RB,Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Darren Sproles,WA (Sat),PHI,RB,@Det,Sun 1:00,--/--,,,,,,,,,,,,,,
John Kuhn,FA,NOR,RB,** BYE **,,,,,,,,,,,,,,,,
Reggie Bush,FA,BUF,RB,@LA,Sun 4:25,--/--,,,,,,,,,,,,,,
DeAngelo Williams,GARI,PIT,RB,NYJ,Sun 1:00,--/--,,,,,,,,,,,,,,
Fred Jackson,FA,SEA,RB,** BYE **,,,,,,,,,,,,,,,,
Adrian Peterson,FA,MIN,RB,Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Marshawn Lynch,FA,SEA,RB,** BYE **,,,,,,,,,,,,,,,,
Ahmad Bradshaw,FA,IND,RB,Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Pierre Thomas,FA,WAS,RB,@Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Darren McFadden,FA,DAL,RB,Cin,Sun 4:25,--/--,,,,,,,,,,,,,,
Jonathan Stewart,FA,CAR,RB,TB,Mon 8:30,--/--,,,,,,,,,,,,,,
Chris Johnson,WA (Wed),ARI,RB,@SF,W 33-21,--/--,,,,,,,,,,,,,,
Matt Forte,FUNK,NYJ,RB,@Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Ray Rice,FA,FA,RB,** BYE **,,,,,,,,,,,,,,,,
Jamaal Charles,SCOT,KAN,RB,** BYE **,,,,,,,,,,,,,,,,
Jerome Felton,FA,BUF,RB,@LA,Sun 4:25,--/--,,,,,,,,,,,,,,
Tim Hightower,FA,NOR,RB,** BYE **,,,,,,,,,,,,,,,,
Justin Forsett,WA (Fri),BAL,RB,Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Mike Tolbert,FA,CAR,RB,TB,Mon 8:30,--/--,,,,,,,,,,,,,,
Marcel Reece,FA,OAK,RB,SD,Sun 4:25,--/--,,,,,,,,,,,,,,
Danny Woodhead,LOS,SDG,RB,@Oak,Sun 4:25,--/--,,,,,,,,,,,,,,
Donald Brown,FA,NWE,RB,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Arian Foster,NOG,MIA,RB,Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Rashad Jennings,BKN,NYG,RB,@GB,Sun 8:30,--/--,,,,,,,,,,,,,,
Jorvorskie Lane,FA,TAM,RB,@Car,Mon 8:30,--/--,,,,,,,,,,,,,,
LeSean McCoy,SLIV,BUF,RB,@LA,Sun 4:25,--/--,,,,,,,,,,,,,,
Knowshon Moreno,FA,FA,RB,** BYE **,,,,,,,,,,,,,,,,
Cedric Peerman,FA,CIN,RB,@Dal,Sun 4:25,--/--,,,,,,,,,,,,,,
Marcus Thigpen,FA,BUF,RB,@LA,Sun 4:25,--/--,,,,,,,,,,,,,,
Darrel Young,FA,CHI,RB,@Ind,Sun 1:00,--/--,,,,,,,,,,,,,,
Antone Smith,FA,NYJ,RB,@Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
C.J. Spiller,FA,SEA,RB,** BYE **,,,,,,,,,,,,,,,,
Ryan Mathews,SCOT,PHI,RB,@Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Dexter McCluster,FA,SDG,RB,@Oak,Sun 4:25,--/--,,,,,,,,,,,,,,
Ben Tate,FA,PIT,RB,NYJ,Sun 1:00,--/--,,,,,,,,,,,,,,
Toby Gerhart,FA,JAC,RB,** BYE **,,,,,,,,,,,,,,,,
Boobie Dixon,FA,BUF,RB,@LA,Sun 4:25,--/--,,,,,,,,,,,,,,
LeGarrette Blount,FA,NWE,RB,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
James Starks,FA,GNB,RB,NYG,Sun 8:30,--/--,,,,,,,,,,,,,,
Joique Bell,FA,CHI,RB,@Ind,Sun 1:00,--/--,,,,,,,,,,,,,,
Chris Ivory,GARI,JAC,RB,** BYE **,,,,,,,,,,,,,,,,
James Develin,FA,NWE,RB,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Tyler Clutts,FA,DAL,RB,Cin,Sun 4:25,--/--,,,,,,,,,,,,,,
Mark Ingram,BKN,NOR,RB,** BYE **,,,,,,,,,,,,,,,,
DeMarco Murray,SLIV,TEN,RB,@Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Shane Vereen,FA,NYG,RB,@GB,Sun 8:30,--/--,,,,,,,,,,,,,,
Stevan Ridley,FA,IND,RB,Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Ryan Williams,FA,DAL,RB,Cin,Sun 4:25,--/--,,,,,,,,,,,,,,
Daniel Thomas,FA,MIA,RB,Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Bilal Powell,FA,NYJ,RB,@Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Anthony Sherman,FA,KAN,RB,** BYE **,,,,,,,,,,,,,,,,
Kendall Hunter,FA,NOR,RB,** BYE **,,,,,,,,,,,,,,,,
Taiwan Jones,FA,OAK,RB,SD,Sun 4:25,--/--,,,,,,,,,,,,,,
Jordan Todman,FA,IND,RB,Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Roy Helu Jr.,FA,OAK,RB,SD,Sun 4:25,--/--,,,,,,,,,,,,,,
Jacquizz Rodgers,FA,TAM,RB,@Car,Mon 8:30,--/--,,,,,,,,,,,,,,
Dion Lewis,FA,NWE,RB,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
DuJuan Harris,WA (Wed),SFO,RB,Ari,L 21-33,--/--,,,,,,,,,,,,,,
Patrick DiMarco,FA,ATL,RB,@Den,Sun 4:05,--/--,,,,,,,,,,,,,,
Matt Asiata,FA,MIN,RB,Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Chase Reynolds,FA,LAR,RB,Buf,Sun 4:25,--/--,,,,,,,,,,,,,,
Will Johnson,FA,NYG,RB,@GB,Sun 8:30,--/--,,,,,,,,,,,,,,
Trent Richardson,FA,BAL,RB,Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Doug Martin,NOG,TAM,RB,@Car,Mon 8:30,--/--,,,,,,,,,,,,,,
Lamar Miller,FUNK,HOU,RB,@Min,Sun 1:00,--/--,,,,,,,,,,,,,,
Isaiah Pead,FA,MIA,RB,Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Chris Polk,FA,HOU,RB,@Min,Sun 1:00,--/--,,,,,,,,,,,,,,
LaMike James,FA,MIA,RB,Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Bernard Pierce,FA,NYJ,RB,@Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Robert Turbin,FA,IND,RB,Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Ronnie Hillman,FA,MIN,RB,Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Cyrus Gray,FA,ATL,RB,@Den,Sun 4:05,--/--,,,,,,,,,,,,,,
Vick Ballard,FA,NOR,RB,** BYE **,,,,,,,,,,,,,,,,
Alfred Morris,SCOT,DAL,RB,Cin,Sun 4:25,--/--,,,,,,,,,,,,,,
Daniel Herron,FA,BUF,RB,@LA,Sun 4:25,--/--,,,,,,,,,,,,,,
Bryce Brown,FA,SEA,RB,** BYE **,,,,,,,,,,,,,,,,
Daryl Richardson,FA,PIT,RB,NYJ,Sun 1:00,--/--,,,,,,,,,,,,,,
Cory Harkey,FA,LAR,RB,Buf,Sun 4:25,--/--,,,,,,,,,,,,,,
Joe Banyard,FA,JAC,RB,** BYE **,,,,,,,,,,,,,,,,
Derrick Coleman,FA,SEA,RB,** BYE **,,,,,,,,,,,,,,,,
Jonas Gray,FA,JAC,RB,** BYE **,,,,,,,,,,,,,,,,
Lance Dunbar,FA,DAL,RB,Cin,Sun 4:25,--/--,,,,,,,,,,,,,,
Travaris Cadet,FA,NOR,RB,** BYE **,,,,,,,,,,,,,,,,
Brandon Bolden,FA,NWE,RB,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Bobby Rainey,FA,NYG,RB,@GB,Sun 8:30,--/--,,,,,,,,,,,,,,
Jonathan Grimes,FA,HOU,RB,@Min,Sun 1:00,--/--,,,,,,,,,,,,,,
Jamize Olawale,FA,OAK,RB,SD,Sun 4:25,--/--,,,,,,,,,,,,,,
Fozzy Whittaker,LOS,CAR,RB,TB,Mon 8:30,--/--,,,,,,,,,,,,,,
Montee Ball,FA,FA,RB,** BYE **,,,,,,,,,,,,,,,,
Le'Veon Bell,SCOT,PIT,RB,NYJ,Sun 1:00,--/--,,,,,,,,,,,,,,
Giovani Bernard,APE,CIN,RB,@Dal,Sun 4:25,--/--,,,,,,,,,,,,,,
Knile Davis,FA,KAN,RB,** BYE **,,,,,,,,,,,,,,,,
Eddie Lacy,GARI,GNB,RB,NYG,Sun 8:30,--/--,,,,,,,,,,,,,,
Christine Michael,APE,SEA,RB,** BYE **,,,,,,,,,,,,,,,,
Latavius Murray,GARI,OAK,RB,SD,Sun 4:25,--/--,,,,,,,,,,,,,,
Kenjon Barner,FA,PHI,RB,@Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Denard Robinson,FA,JAC,RB,** BYE **,,,,,,,,,,,,,,,,
Mike Gillislee,FA,BUF,RB,@LA,Sun 4:25,--/--,,,,,,,,,,,,,,
Chris Thompson,FA,WAS,RB,@Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Mike James,FA,TAM,RB,@Car,Mon 8:30,--/--,,,,,,,,,,,,,,
Rex Burkhead,FA,CIN,RB,@Dal,Sun 4:25,--/--,,,,,,,,,,,,,,
Tommy Bohanon,FA,NYJ,RB,@Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Theo Riddick,NOG,DET,RB,Phi,Sun 1:00,--/--,,,,,,,,,,,,,,
Zac Stacy,FA,NYJ,RB,@Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Kyle Juszczyk,FA,BAL,RB,Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Joseph Randle,FA,FA,RB,** BYE **,,,,,,,,,,,,,,,,
Spencer Ware,SCOT,KAN,RB,** BYE **,,,,,,,,,,,,,,,,
Kerwynn Williams,WA (Wed),ARI,RB,@SF,W 33-21,--/--,,,,,,,,,,,,,,
C.J. Anderson,SCOT,DEN,RB,Atl,Sun 4:05,--/--,,,,,,,,,,,,,,
Benjamin Cunningham,FA,LAR,RB,Buf,Sun 4:25,--/--,,,,,,,,,,,,,,
Kendall Gaskins,WA (Wed),SFO,RB,Ari,L 21-33,--/--,,,,,,,,,,,,,,
Steven Miller,FA,DET,RB,Phi,Sun 1:00,--/--,,,,,,,,,,,,,,
Zach Line,FA,MIN,RB,Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
George Winn,FA,DET,RB,Phi,Sun 1:00,--/--,,,,,,,,,,,,,,
Khiry Robinson,FA,NYJ,RB,@Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Charles Sims,LOS,TAM,RB,@Car,Mon 8:30,--/--,,,,,,,,,,,,,,
Dri Archer,FA,BUF,RB,@LA,Sun 4:25,--/--,,,,,,,,,,,,,,
Jerick McKinnon,GARI,MIN,RB,Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Terrance West,APE,BAL,RB,Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Tre Mason,FA,LAR,RB,Buf,Sun 4:25,--/--,,,,,,,,,,,,,,
Bishop Sankey,FA,TEN,RB,@Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Jeremy Hill,BKN,CIN,RB,@Dal,Sun 4:25,--/--,,,,,,,,,,,,,,
Tyler Gaffney,FA,NWE,RB,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Storm Johnson,FA,TAM,RB,@Car,Mon 8:30,--/--,,,,,,,,,,,,,,
Lache Seastrunk,FA,NYJ,RB,@Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Andre Williams,FA,SDG,RB,@Oak,Sun 4:25,--/--,,,,,,,,,,,,,,
James White,FA,NWE,RB,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Ka'Deem Carey,FA,CHI,RB,@Ind,Sun 1:00,--/--,,,,,,,,,,,,,,
Devonta Freeman,SLIV,ATL,RB,@Den,Sun 4:05,--/--,,,,,,,,,,,,,,
Lorenzo Taliaferro,FA,BAL,RB,Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Marion Grice,WA (Wed),ARI,RB,@SF,W 33-21,--/--,,,,,,,,,,,,,,
Isaiah Crowell,NOG,CLE,RB,NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Alfred Blue,FA,HOU,RB,@Min,Sun 1:00,--/--,,,,,,,,,,,,,,
Damien Williams,FA,MIA,RB,Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Juwan Thompson,FA,DEN,RB,Atl,Sun 4:05,--/--,,,,,,,,,,,,,,
Kapri Bibbs,FA,DEN,RB,Atl,Sun 4:05,--/--,,,,,,,,,,,,,,
Branden Oliver,FA,SDG,RB,@Oak,Sun 4:25,--/--,,,,,,,,,,,,,,
Antonio Andrews,FA,TEN,RB,@Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Darrin Reaves,FA,KAN,RB,** BYE **,,,,,,,,,,,,,,,,
Silas Redd,FA,WAS,RB,@Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Ryan Hewitt,FA,CIN,RB,@Dal,Sun 4:25,--/--,,,,,,,,,,,,,,
Trey Watts,FA,LAR,RB,Buf,Sun 4:25,--/--,,,,,,,,,,,,,,
Austin Johnson,FA,NOR,RB,** BYE **,,,,,,,,,,,,,,,,
Jay Prosch,FA,HOU,RB,@Min,Sun 1:00,--/--,,,,,,,,,,,,,,
Orleans Darkwa,FA,NYG,RB,@GB,Sun 8:30,--/--,,,,,,,,,,,,,,
Senorise Perry,FA,CHI,RB,@Ind,Sun 1:00,--/--,,,,,,,,,,,,,,
Glenn Winston,FA,CLE,RB,NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Fitzgerald Toussaint,FA,PIT,RB,NYJ,Sun 1:00,--/--,,,,,,,,,,,,,,
Charcandrick West,FA,KAN,RB,** BYE **,,,,,,,,,,,,,,,,
Roosevelt Nix,FA,PIT,RB,NYJ,Sun 1:00,--/--,,,,,,,,,,,,,,
Marcus Murphy,FA,NOR,RB,** BYE **,,,,,,,,,,,,,,,,
Michael Burton,FA,DET,RB,Phi,Sun 1:00,--/--,,,,,,,,,,,,,,
Jeremy Langford,FA,CHI,RB,@Ind,Sun 1:00,--/--,,,,,,,,,,,,,,
