Player,OwnCode,Team,Pos,Opp,WLScore,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,Tgt,2PC,FumL,MiscTD,FFPts
Darren McFadden,FA,DAL,RB,@SF,Sun 4:25,--/--,,,,,,,,,,,,,,
Jonathan Stewart,FA,CAR,RB,@Atl,Sun 1:00,--/--,,,,,,,,,,,,,,
Chris Johnson,FA,ARI,RB,LA,Sun 4:25,--/--,,,,,,,,,,,,,,
Matt Forte,FUNK,NYJ,RB,Sea,Sun 1:00,--/--,,,,,,,,,,,,,,
Ray Rice,FA,FA,RB,** BYE **,,,,,,,,,,,,,,,,
Jamaal Charles,SCOT,KAN,RB,@Pit,Sun 8:30,--/--,,,,,,,,,,,,,,
Jerome Felton,FA,BUF,RB,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Tim Hightower,FA,NOR,RB,@SD,Sun 4:25,--/--,,,,,,,,,,,,,,
Justin Forsett,LOS,BAL,RB,Oak,Sun 1:00,--/--,,,,,,,,,,,,,,
Mike Tolbert,FA,CAR,RB,@Atl,Sun 1:00,--/--,,,,,,,,,,,,,,
Marcel Reece,FA,OAK,RB,@Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Danny Woodhead,LOS,SDG,RB,NO,Sun 4:25,--/--,,,,,,,,,,,,,,
Donald Brown,FA,NWE,RB,Buf,Sun 1:00,--/--,,,,,,,,,,,,,,
Rashad Jennings,BKN,NYG,RB,@Min,Mon 8:30,--/--,,,,,,,,,,,,,,
Jorvorskie Lane,FA,TAM,RB,Den,Sun 4:05,--/--,,,,,,,,,,,,,,
LeSean McCoy,SLIV,BUF,RB,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Knowshon Moreno,FA,FA,RB,** BYE **,,,,,,,,,,,,,,,,
Marcus Thigpen,FA,BUF,RB,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Darrel Young,FA,CHI,RB,Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Antone Smith,FA,NYJ,RB,Sea,Sun 1:00,--/--,,,,,,,,,,,,,,
C.J. Spiller,FA,SEA,RB,@NYJ,Sun 1:00,--/--,,,,,,,,,,,,,,
Ryan Mathews,SCOT,PHI,RB,** BYE **,,,,,,,,,,,,,,,,
Dexter McCluster,FA,SDG,RB,NO,Sun 4:25,--/--,,,,,,,,,,,,,,
Ben Tate,FA,PIT,RB,KC,Sun 8:30,--/--,,,,,,,,,,,,,,
Toby Gerhart,FA,JAC,RB,Ind,Sun 9:30 AM,--/--,,,,,,,,,,,,,,
Boobie Dixon,FA,BUF,RB,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
LeGarrette Blount,FA,NWE,RB,Buf,Sun 1:00,--/--,,,,,,,,,,,,,,
James Starks,FA,GNB,RB,** BYE **,,,,,,,,,,,,,,,,
Joique Bell,FA,CHI,RB,Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Chris Ivory,GARI,JAC,RB,Ind,Sun 9:30 AM,--/--,,,,,,,,,,,,,,
James Develin,FA,NWE,RB,Buf,Sun 1:00,--/--,,,,,,,,,,,,,,
Tyler Clutts,FA,DAL,RB,@SF,Sun 4:25,--/--,,,,,,,,,,,,,,
Mark Ingram,BKN,NOR,RB,@SD,Sun 4:25,--/--,,,,,,,,,,,,,,
DeMarco Murray,SLIV,TEN,RB,@Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Shane Vereen,FA,NYG,RB,@Min,Mon 8:30,--/--,,,,,,,,,,,,,,
Stevan Ridley,FA,IND,RB,@Jax,Sun 9:30 AM,--/--,,,,,,,,,,,,,,
Ryan Williams,FA,DAL,RB,@SF,Sun 4:25,--/--,,,,,,,,,,,,,,
Bilal Powell,FA,NYJ,RB,Sea,Sun 1:00,--/--,,,,,,,,,,,,,,
Anthony Sherman,FA,KAN,RB,@Pit,Sun 8:30,--/--,,,,,,,,,,,,,,
Kendall Hunter,FA,NOR,RB,@SD,Sun 4:25,--/--,,,,,,,,,,,,,,
Taiwan Jones,FA,OAK,RB,@Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Jordan Todman,FA,IND,RB,@Jax,Sun 9:30 AM,--/--,,,,,,,,,,,,,,
Roy Helu Jr.,FA,OAK,RB,@Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Jacquizz Rodgers,FA,TAM,RB,Den,Sun 4:05,--/--,,,,,,,,,,,,,,
Dion Lewis,FA,NWE,RB,Buf,Sun 1:00,--/--,,,,,,,,,,,,,,
DuJuan Harris,FA,SFO,RB,Dal,Sun 4:25,--/--,,,,,,,,,,,,,,
Patrick DiMarco,FA,ATL,RB,Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Matt Asiata,FA,MIN,RB,NYG,Mon 8:30,--/--,,,,,,,,,,,,,,
Shaun Draughn,FA,SFO,RB,Dal,Sun 4:25,--/--,,,,,,,,,,,,,,
Chase Reynolds,FA,LAR,RB,@Ari,Sun 4:25,--/--,,,,,,,,,,,,,,
Will Johnson,FA,NYG,RB,@Min,Mon 8:30,--/--,,,,,,,,,,,,,,
Trent Richardson,FA,BAL,RB,Oak,Sun 1:00,--/--,,,,,,,,,,,,,,
Doug Martin,NOG,TAM,RB,Den,Sun 4:05,--/--,,,,,,,,,,,,,,
Lamar Miller,FUNK,HOU,RB,Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Chris Polk,FA,HOU,RB,Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Bernard Pierce,FA,NYJ,RB,Sea,Sun 1:00,--/--,,,,,,,,,,,,,,
Robert Turbin,FA,IND,RB,@Jax,Sun 9:30 AM,--/--,,,,,,,,,,,,,,
Ronnie Hillman,FA,MIN,RB,NYG,Mon 8:30,--/--,,,,,,,,,,,,,,
Cyrus Gray,FA,ATL,RB,Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Vick Ballard,FA,NOR,RB,@SD,Sun 4:25,--/--,,,,,,,,,,,,,,
Alfred Morris,SCOT,DAL,RB,@SF,Sun 4:25,--/--,,,,,,,,,,,,,,
Daniel Herron,FA,BUF,RB,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Bryce Brown,FA,SEA,RB,@NYJ,Sun 1:00,--/--,,,,,,,,,,,,,,
Daryl Richardson,FA,PIT,RB,KC,Sun 8:30,--/--,,,,,,,,,,,,,,
Cory Harkey,FA,LAR,RB,@Ari,Sun 4:25,--/--,,,,,,,,,,,,,,
Joe Banyard,FA,JAC,RB,Ind,Sun 9:30 AM,--/--,,,,,,,,,,,,,,
Derrick Coleman,FA,SEA,RB,@NYJ,Sun 1:00,--/--,,,,,,,,,,,,,,
Jonas Gray,FA,JAC,RB,Ind,Sun 9:30 AM,--/--,,,,,,,,,,,,,,
Lance Dunbar,FA,DAL,RB,@SF,Sun 4:25,--/--,,,,,,,,,,,,,,
Travaris Cadet,FA,NOR,RB,@SD,Sun 4:25,--/--,,,,,,,,,,,,,,
Brandon Bolden,FA,NWE,RB,Buf,Sun 1:00,--/--,,,,,,,,,,,,,,
Bobby Rainey,FA,NYG,RB,@Min,Mon 8:30,--/--,,,,,,,,,,,,,,
Jonathan Grimes,FA,HOU,RB,Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Jamize Olawale,FA,OAK,RB,@Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Fozzy Whittaker,FA,CAR,RB,@Atl,Sun 1:00,--/--,,,,,,,,,,,,,,
Montee Ball,FA,FA,RB,** BYE **,,,,,,,,,,,,,,,,
Le'Veon Bell,SCOT,PIT,RB,KC,Sun 8:30,--/--,,,,,,,,,,,,,,
Knile Davis,FA,KAN,RB,@Pit,Sun 8:30,--/--,,,,,,,,,,,,,,
Eddie Lacy,GARI,GNB,RB,** BYE **,,,,,,,,,,,,,,,,
Christine Michael,APE,SEA,RB,@NYJ,Sun 1:00,--/--,,,,,,,,,,,,,,
Andre Ellington,FA,ARI,RB,LA,Sun 4:25,--/--,,,,,,,,,,,,,,
Latavius Murray,GARI,OAK,RB,@Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Kenjon Barner,FA,PHI,RB,** BYE **,,,,,,,,,,,,,,,,
Denard Robinson,FA,JAC,RB,Ind,Sun 9:30 AM,--/--,,,,,,,,,,,,,,
Mike Gillislee,FA,BUF,RB,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Chris Thompson,FA,WAS,RB,Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Mike James,FA,TAM,RB,Den,Sun 4:05,--/--,,,,,,,,,,,,,,
Tommy Bohanon,FA,NYJ,RB,Sea,Sun 1:00,--/--,,,,,,,,,,,,,,
Stepfan Taylor,FA,ARI,RB,LA,Sun 4:25,--/--,,,,,,,,,,,,,,
Theo Riddick,NOG,DET,RB,@Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Zac Stacy,FA,NYJ,RB,Sea,Sun 1:00,--/--,,,,,,,,,,,,,,
Kyle Juszczyk,FA,BAL,RB,Oak,Sun 1:00,--/--,,,,,,,,,,,,,,
Joseph Randle,FA,FA,RB,** BYE **,,,,,,,,,,,,,,,,
Spencer Ware,SCOT,KAN,RB,@Pit,Sun 8:30,--/--,,,,,,,,,,,,,,
Kerwynn Williams,FA,ARI,RB,LA,Sun 4:25,--/--,,,,,,,,,,,,,,
C.J. Anderson,SCOT,DEN,RB,@TB,Sun 4:05,--/--,,,,,,,,,,,,,,
Benjamin Cunningham,FA,LAR,RB,@Ari,Sun 4:25,--/--,,,,,,,,,,,,,,
Kendall Gaskins,FA,SFO,RB,Dal,Sun 4:25,--/--,,,,,,,,,,,,,,
Steven Miller,FA,DET,RB,@Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Zach Line,FA,MIN,RB,NYG,Mon 8:30,--/--,,,,,,,,,,,,,,
George Winn,FA,DET,RB,@Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Khiry Robinson,FA,NYJ,RB,Sea,Sun 1:00,--/--,,,,,,,,,,,,,,
Charles Sims,LOS,TAM,RB,Den,Sun 4:05,--/--,,,,,,,,,,,,,,
Dri Archer,FA,BUF,RB,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Carlos Hyde,SLIV,SFO,RB,Dal,Sun 4:25,--/--,,,,,,,,,,,,,,
Jerick McKinnon,GARI,MIN,RB,NYG,Mon 8:30,--/--,,,,,,,,,,,,,,
Terrance West,APE,BAL,RB,Oak,Sun 1:00,--/--,,,,,,,,,,,,,,
Tre Mason,FA,LAR,RB,@Ari,Sun 4:25,--/--,,,,,,,,,,,,,,
Bishop Sankey,FA,TEN,RB,@Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Tyler Gaffney,FA,NWE,RB,Buf,Sun 1:00,--/--,,,,,,,,,,,,,,
Storm Johnson,FA,TAM,RB,Den,Sun 4:05,--/--,,,,,,,,,,,,,,
Lache Seastrunk,FA,NYJ,RB,Sea,Sun 1:00,--/--,,,,,,,,,,,,,,
Andre Williams,FA,SDG,RB,NO,Sun 4:25,--/--,,,,,,,,,,,,,,
James White,FA,NWE,RB,Buf,Sun 1:00,--/--,,,,,,,,,,,,,,
Ka'Deem Carey,FA,CHI,RB,Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Devonta Freeman,SLIV,ATL,RB,Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Lorenzo Taliaferro,FA,BAL,RB,Oak,Sun 1:00,--/--,,,,,,,,,,,,,,
Marion Grice,FA,ARI,RB,LA,Sun 4:25,--/--,,,,,,,,,,,,,,
Isaiah Crowell,NOG,CLE,RB,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Alfred Blue,FA,HOU,RB,Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Juwan Thompson,FA,DEN,RB,@TB,Sun 4:05,--/--,,,,,,,,,,,,,,
Kapri Bibbs,FA,DEN,RB,@TB,Sun 4:05,--/--,,,,,,,,,,,,,,
Branden Oliver,FA,SDG,RB,NO,Sun 4:25,--/--,,,,,,,,,,,,,,
