Player,OwnCode,Team,Pos,Opp,WLScore,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,Tgt,2PC,FumL,MiscTD,FFPts
Brandin Cooks,SCOT,NOR,WR,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Odell Beckham Jr.,SLIV,NYG,WR,NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Mike Evans,APE,TAM,WR,@Ari,Sun 4:05,--/--,,,,,,,,,,,,,,
Jordan Matthews,FUNK,PHI,WR,@Chi,Mon 8:30,--/--,,,,,,,,,,,,,,
Josh Huff,FA,PHI,WR,@Chi,Mon 8:30,--/--,,,,,,,,,,,,,,
Paul Richardson,FA,SEA,WR,@LA,Sun 4:05,--/--,,,,,,,,,,,,,,
Marqise Lee,FA,JAC,WR,@SD,Sun 4:25,--/--,,,,,,,,,,,,,,
Jarvis Landry,SLIV,MIA,WR,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Donte Moncrief,BKN,IND,WR,@Den,Sun 4:25,--/--,,,,,,,,,,,,,,
Cody Latimer,FA,DEN,WR,Ind,Sun 4:25,--/--,,,,,,,,,,,,,,
Allen Robinson,GARI,JAC,WR,@SD,Sun 4:25,--/--,,,,,,,,,,,,,,
Davante Adams,FA,GNB,WR,@Min,Sun 8:30,--/--,,,,,,,,,,,,,,
John Brown,APE,ARI,WR,TB,Sun 4:05,--/--,,,,,,,,,,,,,,
Shaq Evans,FA,JAC,WR,@SD,Sun 4:25,--/--,,,,,,,,,,,,,,
Jeremy Gallon,FA,NWE,WR,Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Jared Abbrederis,FA,GNB,WR,@Min,Sun 8:30,--/--,,,,,,,,,,,,,,
Kevin Norwood,FA,CAR,WR,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Martavis Bryant,FA,PIT,WR,Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Jalen Saunders,FA,NWE,WR,Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
De'Anthony Thomas,FA,KAN,WR,@Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Bruce Ellington,FA,SFO,WR,@Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Devin Street,FA,DAL,WR,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Dontrelle Inman,FA,SDG,WR,Jax,Sun 4:25,--/--,,,,,,,,,,,,,,
Jeff Janis,FA,GNB,WR,@Min,Sun 8:30,--/--,,,,,,,,,,,,,,
Corey Washington,FA,ATL,WR,@Oak,Sun 4:25,--/--,,,,,,,,,,,,,,
Robert Herron,FA,OAK,WR,Atl,Sun 4:25,--/--,,,,,,,,,,,,,,
Brandon Coleman,FA,NOR,WR,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Michael Campanaro,FA,BAL,WR,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Brenton Bersin,FA,CAR,WR,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Allen Hurns,GARI,JAC,WR,@SD,Sun 4:25,--/--,,,,,,,,,,,,,,
Corey Brown,FA,CAR,WR,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Taylor Gabriel,FA,ATL,WR,@Oak,Sun 4:25,--/--,,,,,,,,,,,,,,
Adam Thielen,FA,MIN,WR,GB,Sun 8:30,--/--,,,,,,,,,,,,,,
Ryan Grant,FA,WAS,WR,Dal,Sun 1:00,--/--,,,,,,,,,,,,,,
Frankie Hammond,FA,KAN,WR,@Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Albert Wilson,FA,KAN,WR,@Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Willie Snead,APE,NOR,WR,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
TJ Jones,FA,DET,WR,Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
James Wright,FA,CIN,WR,@Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Isaiah Burse,FA,SDG,WR,Jax,Sun 4:25,--/--,,,,,,,,,,,,,,
Jeremy Butler,FA,BAL,WR,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Damian Copeland,FA,DET,WR,Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Jonathan Krause,FA,TAM,WR,@Ari,Sun 4:05,--/--,,,,,,,,,,,,,,
Walter Powell,FA,BUF,WR,NYJ,Thu 8:25,--/--,,,,,,,,,,,,,,
Rashad Ross,FA,WAS,WR,Dal,Sun 1:00,--/--,,,,,,,,,,,,,,
Freddie Martino,FA,TAM,WR,@Ari,Sun 4:05,--/--,,,,,,,,,,,,,,
Kevin Smith,FA,SEA,WR,@LA,Sun 4:05,--/--,,,,,,,,,,,,,,
Andre Debose,FA,IND,WR,@Den,Sun 4:25,--/--,,,,,,,,,,,,,,
DiAndre Campbell,FA,SFO,WR,@Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Issac Blakeney,FA,PIT,WR,Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Geremy Davis,FA,NYG,WR,NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Da'Ron Brown,FA,KAN,WR,@Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Kenny Bell,FA,TAM,WR,@Ari,Sun 4:05,--/--,,,,,,,,,,,,,,
Dres Anderson,FA,SFO,WR,@Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Keith Mumphery,FA,HOU,WR,KC,Sun 1:00,--/--,,,,,,,,,,,,,,
J.J. Nelson,FA,ARI,WR,TB,Sun 4:05,--/--,,,,,,,,,,,,,,
DeAndrew White,FA,SFO,WR,@Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Kaelin Clay,FA,BAL,WR,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Justin Hardy,FA,ATL,WR,@Oak,Sun 4:25,--/--,,,,,,,,,,,,,,
Tre McBride,FA,TEN,WR,@Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Dezmin Lewis,FA,BUF,WR,NYJ,Thu 8:25,--/--,,,,,,,,,,,,,,
Quan Bray,FA,IND,WR,@Den,Sun 4:25,--/--,,,,,,,,,,,,,,
Sammie Coates,FA,PIT,WR,Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Devin Smith,FA,NYJ,WR,@Buf,Thu 8:25,--/--,,,,,,,,,,,,,,
Evan Spencer,FA,TAM,WR,@Ari,Sun 4:05,--/--,,,,,,,,,,,,,,
DeVante Parker,FA,MIA,WR,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Jamison Crowder,FA,WAS,WR,Dal,Sun 1:00,--/--,,,,,,,,,,,,,,
Rashad Greene,FA,JAC,WR,@SD,Sun 4:25,--/--,,,,,,,,,,,,,,
Ty Montgomery,FA,GNB,WR,@Min,Sun 8:30,--/--,,,,,,,,,,,,,,
Tyler Lockett,FA,SEA,WR,@LA,Sun 4:05,--/--,,,,,,,,,,,,,,
Chris Conley,FA,KAN,WR,@Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Phillip Dorsett,FA,IND,WR,@Den,Sun 4:25,--/--,,,,,,,,,,,,,,
Dorial Green-Beckham,FA,PHI,WR,@Chi,Mon 8:30,--/--,,,,,,,,,,,,,,
Nelson Agholor,FA,PHI,WR,@Chi,Mon 8:30,--/--,,,,,,,,,,,,,,
Breshad Perriman,FA,BAL,WR,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Stefon Diggs,FA,MIN,WR,GB,Sun 8:30,--/--,,,,,,,,,,,,,,
Amari Cooper,GARI,OAK,WR,Atl,Sun 4:25,--/--,,,,,,,,,,,,,,
Devin Funchess,FA,CAR,WR,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Kevin White,FA,CHI,WR,Phi,Mon 8:30,--/--,,,,,,,,,,,,,,
Jaelen Strong,FA,HOU,WR,KC,Sun 1:00,--/--,,,,,,,,,,,,,,
Vince Mayle,FA,DAL,WR,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Mario Alford,FA,CIN,WR,@Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
DeAndre Smelter,FA,SFO,WR,@Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Duron Carter,FA,IND,WR,@Den,Sun 4:25,--/--,,,,,,,,,,,,,,
Antwan Goodley,FA,SEA,WR,@LA,Sun 4:05,--/--,,,,,,,,,,,,,,
Chris Matthews,FA,BAL,WR,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Seantavius Jones,FA,KAN,WR,@Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Cameron Meredith,FA,CHI,WR,Phi,Mon 8:30,--/--,,,,,,,,,,,,,,
Bennie Fowler,FA,DEN,WR,Ind,Sun 4:25,--/--,,,,,,,,,,,,,,
Lucky Whitehead,FA,DAL,WR,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Adam Humphries,FA,TAM,WR,@Ari,Sun 4:05,--/--,,,,,,,,,,,,,,
Quincy Enunwa,FA,NYJ,WR,@Buf,Thu 8:25,--/--,,,,,,,,,,,,,,
Matt Hazel,FA,MIA,WR,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Seth Roberts,FA,OAK,WR,Atl,Sun 4:25,--/--,,,,,,,,,,,,,,
Tyrell Williams,FA,SDG,WR,Jax,Sun 4:25,--/--,,,,,,,,,,,,,,
Chris Harper,FA,SFO,WR,@Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Tyler Murphy,FA,MIA,WR,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Bradley Marquez,FA,LAR,WR,Sea,Sun 4:05,--/--,,,,,,,,,,,,,,
Donteea Dye,FA,TAM,WR,@Ari,Sun 4:05,--/--,,,,,,,,,,,,,,
Javontee Herndon,FA,SDG,WR,Jax,Sun 4:25,--/--,,,,,,,,,,,,,,
Daniel Brown,FA,BAL,WR,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Eric Rogers,FA,SFO,WR,@Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Corey Coleman,FA,CLE,WR,Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Will Fuller,FA,HOU,WR,KC,Sun 1:00,--/--,,,,,,,,,,,,,,
Josh Doctson,FA,WAS,WR,Dal,Sun 1:00,--/--,,,,,,,,,,,,,,
Laquon Treadwell,FA,MIN,WR,GB,Sun 8:30,--/--,,,,,,,,,,,,,,
Sterling Shepard,NOG,NYG,WR,NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Michael Thomas,FA,NOR,WR,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Tyler Boyd,FA,CIN,WR,@Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Braxton Miller,FA,HOU,WR,KC,Sun 1:00,--/--,,,,,,,,,,,,,,
Leonte Carroo,FA,MIA,WR,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Chris Moore,FA,BAL,WR,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Malcolm Mitchell,FA,NWE,WR,Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Ricardo Louis,FA,CLE,WR,Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Pharoh Cooper,FA,LAR,WR,Sea,Sun 4:05,--/--,,,,,,,,,,,,,,
Demarcus Robinson,FA,KAN,WR,@Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Tajae Sharpe,GARI,TEN,WR,@Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Jordan Payton,FA,CLE,WR,Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Trevor Davis,FA,GNB,WR,@Min,Sun 8:30,--/--,,,,,,,,,,,,,,
Tyreek Hill,FA,KAN,WR,@Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Rashard Higgins,FA,CLE,WR,Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Moritz Bohringer,FA,MIN,WR,GB,Sun 8:30,--/--,,,,,,,,,,,,,,
Keenan Reynolds,FA,BAL,WR,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Jakeem Grant,FA,MIA,WR,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Kolby Listenbee,FA,BUF,WR,NYJ,Thu 8:25,--/--,,,,,,,,,,,,,,
Cody Core,FA,CIN,WR,@Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Michael Thomas,FA,LAR,WR,Sea,Sun 4:05,--/--,,,,,,,,,,,,,,
Aaron Burbridge,FA,SFO,WR,@Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Devin Lucien,FA,NWE,WR,Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Demarcus Ayers,FA,PIT,WR,Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Daniel Braverman,FA,CHI,WR,Phi,Mon 8:30,--/--,,,,,,,,,,,,,,
Devin Lewis Fuller,FA,ATL,WR,@Oak,Sun 4:25,--/--,,,,,,,,,,,,,,
Charone Peake,FA,NYJ,WR,@Buf,Thu 8:25,--/--,,,,,,,,,,,,,,
Kenny Lawler,FA,SEA,WR,@LA,Sun 4:05,--/--,,,,,,,,,,,,,,
Max McCaffrey,FA,OAK,WR,Atl,Sun 4:25,--/--,,,,,,,,,,,,,,
Eli Rogers,FA,PIT,WR,Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Kasen Williams,FA,SEA,WR,@LA,Sun 4:05,--/--,,,,,,,,,,,,,,
Reggie Bell,FA,NOR,WR,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Jake Kumerow,FA,CIN,WR,@Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Marquez North,FA,LAR,WR,Sea,Sun 4:05,--/--,,,,,,,,,,,,,,
Andy Jones,FA,DAL,WR,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Roger Lewis,FA,NYG,WR,NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Xavier Rush,FA,PHI,WR,@Chi,Mon 8:30,--/--,,,,,,,,,,,,,,
Dom Williams,FA,SDG,WR,Jax,Sun 4:25,--/--,,,,,,,,,,,,,,
Damiere Byrd,FA,CAR,WR,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
R.J. Harris,FA,NOR,WR,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Jordan Taylor,FA,DEN,WR,Ind,Sun 4:25,--/--,,,,,,,,,,,,,,
Bernard Reedy,FA,TAM,WR,@Ari,Sun 4:05,--/--,,,,,,,,,,,,,,
Paul McRoberts,FA,LAR,WR,Sea,Sun 4:05,--/--,,,,,,,,,,,,,,
Wendall Williams,FA,HOU,WR,KC,Sun 1:00,--/--,,,,,,,,,,,,,,
Anthony Dable,FA,NYG,WR,NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Darius Jennings,FA,CLE,WR,Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Alex Erickson,FA,CIN,WR,@Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Devon Cajuste,FA,SFO,WR,@Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Mitch Mathews,FA,KAN,WR,@Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Keyarris Garrett,FA,CAR,WR,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Jalin Marshall,FA,NYJ,WR,@Buf,Thu 8:25,--/--,,,,,,,,,,,,,,
Tanner McEvoy,FA,SEA,WR,@LA,Sun 4:05,--/--,,,,,,,,,,,,,,
Bryce Treggs,FA,PHI,WR,@Chi,Mon 8:30,--/--,,,,,,,,,,,,,,
Chester Rogers,FA,IND,WR,@Den,Sun 4:25,--/--,,,,,,,,,,,,,,
Johnny Holton,FA,OAK,WR,Atl,Sun 4:25,--/--,,,,,,,,,,,,,,
Nelson Spruce,FA,LAR,WR,Sea,Sun 4:05,--/--,,,,,,,,,,,,,,
Robby Anderson,FA,NYJ,WR,@Buf,Thu 8:25,--/--,,,,,,,,,,,,,,
Tommylee Lewis,FA,NOR,WR,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Jason Witten,FUNK,DAL,TE,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Antonio Gates,APE,SDG,TE,Jax,Sun 4:25,--/--,,,,,,,,,,,,,,
Kellen Winslow,FA,NYJ,TE,@Buf,Thu 8:25,--/--,,,,,,,,,,,,,,
Benjamin Watson,FA,BAL,TE,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Alex Smith,FA,WAS,TE,Dal,Sun 1:00,--/--,,,,,,,,,,,,,,
Vernon Davis,FA,WAS,TE,Dal,Sun 1:00,--/--,,,,,,,,,,,,,,
Marcedes Lewis,FA,JAC,TE,@SD,Sun 4:25,--/--,,,,,,,,,,,,,,
Anthony Fasano,FA,TEN,TE,@Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Owen Daniels,FA,DEN,TE,Ind,Sun 4:25,--/--,,,,,,,,,,,,,,
Delanie Walker,FUNK,TEN,TE,@Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Daniel Fells,FA,NYG,TE,NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Greg Olsen,SCOT,CAR,TE,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Matt Spaeth,FA,PIT,TE,Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Scott Chandler,FA,NWE,TE,Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Brent Celek,FA,PHI,TE,@Chi,Mon 8:30,--/--,,,,,,,,,,,,,,
Clark Harris,FA,CIN,TE,@Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Fred Davis,FA,WAS,TE,Dal,Sun 1:00,--/--,,,,,,,,,,,,,,
Martellus Bennett,FA,NWE,TE,Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Craig Stevens,FA,TEN,TE,@Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Gary Barnidge,BKN,CLE,TE,Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Jacob Tamme,FA,ATL,TE,@Oak,Sun 4:25,--/--,,,,,,,,,,,,,,
Kellen Davis,FA,NYJ,TE,@Buf,Thu 8:25,--/--,,,,,,,,,,,,,,
Matthew Mulligan,FA,DET,TE,Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
David Johnson,FA,PIT,TE,Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
James Casey,FA,DEN,TE,Ind,Sun 4:25,--/--,,,,,,,,,,,,,,
Chase Coffman,FA,IND,TE,@Den,Sun 4:25,--/--,,,,,,,,,,,,,,
Jared Cook,FA,GNB,TE,@Min,Sun 8:30,--/--,,,,,,,,,,,,,,
Bear Pascoe,FA,NWE,TE,Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Brandon Pettigrew,FA,DET,TE,Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
John Phillips,FA,DEN,TE,Ind,Sun 4:25,--/--,,,,,,,,,,,,,,
Zach Miller,BKN,CHI,TE,Phi,Mon 8:30,--/--,,,,,,,,,,,,,,
Brandon Myers,FA,TAM,TE,@Ari,Sun 4:05,--/--,,,,,,,,,,,,,,
Jermaine Gresham,FA,ARI,TE,TB,Sun 4:05,--/--,,,,,,,,,,,,,,
Rob Gronkowski,FA,NWE,TE,Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Dennis Pitta,FA,BAL,TE,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Jimmy Graham,FUNK,SEA,TE,@LA,Sun 4:05,--/--,,,,,,,,,,,,,,
Ed Dickson,FA,CAR,TE,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Tony Moeaki,FA,CHI,TE,Phi,Mon 8:30,--/--,,,,,,,,,,,,,,
Jim Dray,FA,BUF,TE,NYJ,Thu 8:25,--/--,,,,,,,,,,,,,,
Garrett Graham,FA,DEN,TE,Ind,Sun 4:25,--/--,,,,,,,,,,,,,,
Clay Harbor,FA,NWE,TE,Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Michael Hoomanawanui,FA,NOR,TE,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Anthony McCoy,FA,SEA,TE,@LA,Sun 4:05,--/--,,,,,,,,,,,,,,
Andrew Quarless,FA,DET,TE,Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Richie Brockel,FA,CAR,TE,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Jeff Cumberland,FA,SDG,TE,Jax,Sun 4:25,--/--,,,,,,,,,,,,,,
Logan Paulsen,FA,CHI,TE,Phi,Mon 8:30,--/--,,,,,,,,,,,,,,
Lance Kendricks,FA,LAR,TE,Sea,Sun 4:05,--/--,,,,,,,,,,,,,,
Rob Housler,FA,CHI,TE,Phi,Mon 8:30,--/--,,,,,,,,,,,,,,
Kyle Rudolph,FA,MIN,TE,GB,Sun 8:30,--/--,,,,,,,,,,,,,,
Bruce Miller,FA,SFO,TE,@Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Virgil Green,FA,DEN,TE,Ind,Sun 4:25,--/--,,,,,,,,,,,,,,
Luke Stocker,FA,TAM,TE,@Ari,Sun 4:05,--/--,,,,,,,,,,,,,,
David Ausberry,FA,DET,TE,Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Charles Clay,FA,BUF,TE,NYJ,Thu 8:25,--/--,,,,,,,,,,,,,,
Niles Paul,FA,WAS,TE,Dal,Sun 1:00,--/--,,,,,,,,,,,,,,
D.J. Williams,FA,WAS,TE,Dal,Sun 1:00,--/--,,,,,,,,,,,,,,
Jordan Cameron,FA,MIA,TE,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Julius Thomas,LOS,JAC,TE,@SD,Sun 4:25,--/--,,,,,,,,,,,,,,
Lee Smith,FA,OAK,TE,Atl,Sun 4:25,--/--,,,,,,,,,,,,,,
Coby Fleener,GARI,NOR,TE,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Dwayne Allen,FA,IND,TE,@Den,Sun 4:25,--/--,,,,,,,,,,,,,,
Orson Charles,FA,DET,TE,Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Ladarius Green,FA,PIT,TE,Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
James Hanna,FA,DAL,TE,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Rhett Ellison,FA,MIN,TE,GB,Sun 8:30,--/--,,,,,,,,,,,,,,
Greg Scruggs,FA,CHI,TE,Phi,Mon 8:30,--/--,,,,,,,,,,,,,,
Garrett Celek,FA,SFO,TE,@Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Phillip Supernaw,FA,TEN,TE,@Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Dominique Jones,FA,MIA,TE,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Derek Carrier,FA,WAS,TE,Dal,Sun 1:00,--/--,,,,,,,,,,,,,,
Sean McGrath,FA,SDG,TE,Jax,Sun 4:25,--/--,,,,,,,,,,,,,,
Chase Ford,FA,BAL,TE,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Cooper Helfet,FA,SEA,TE,@LA,Sun 4:05,--/--,,,,,,,,,,,,,,
Brandon Bostick,FA,NYJ,TE,@Buf,Thu 8:25,--/--,,,,,,,,,,,,,,
Larry Donnell,FA,NYG,TE,NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Ifeanyi Momah,FA,ARI,TE,TB,Sun 4:05,--/--,,,,,,,,,,,,,,
Tyler Eifert,NOG,CIN,TE,@Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Zach Ertz,LOS,PHI,TE,@Chi,Mon 8:30,--/--,,,,,,,,,,,,,,
Gavin Escobar,FA,DAL,TE,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Travis Kelce,NOG,KAN,TE,@Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Vance McDonald,FA,SFO,TE,@Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Jordan Reed,SLIV,WAS,TE,Dal,Sun 1:00,--/--,,,,,,,,,,,,,,
Ryan Griffin,FA,HOU,TE,KC,Sun 1:00,--/--,,,,,,,,,,,,,,
Michael Williams,FA,NWE,TE,Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Mychal Rivera,FA,OAK,TE,Atl,Sun 4:25,--/--,,,,,,,,,,,,,,
Chris Gragg,FA,BUF,TE,NYJ,Thu 8:25,--/--,,,,,,,,,,,,,,
Dion Sims,FA,MIA,TE,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Levine Toilolo,FA,ATL,TE,@Oak,Sun 4:25,--/--,,,,,,,,,,,,,,
Justice Cunningham,FA,LAR,TE,Sea,Sun 4:05,--/--,,,,,,,,,,,,,,
Luke Willson,FA,SEA,TE,@LA,Sun 4:05,--/--,,,,,,,,,,,,,,
Josh Hill,FA,NOR,TE,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Chris Pantale,FA,PHI,TE,@Chi,Mon 8:30,--/--,,,,,,,,,,,,,,
Timothy Wright,FA,DET,TE,Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Brandon Williams,FA,SEA,TE,@LA,Sun 4:05,--/--,,,,,,,,,,,,,,
MarQueis Gray,FA,MIA,TE,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Zach Sudfeld,FA,NYJ,TE,@Buf,Thu 8:25,--/--,,,,,,,,,,,,,,
Jake Stoneburner,FA,LAR,TE,Sea,Sun 4:05,--/--,,,,,,,,,,,,,,
Jack Doyle,FA,IND,TE,@Den,Sun 4:25,--/--,,,,,,,,,,,,,,
Eric Ebron,GARI,DET,TE,Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
C.J. Fiedorowicz,FA,HOU,TE,KC,Sun 1:00,--/--,,,,,,,,,,,,,,
Crockett Gillmore,FA,BAL,TE,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Richard Rodgers,FA,GNB,TE,@Min,Sun 8:30,--/--,,,,,,,,,,,,,,
Jace Amaro,FA,TEN,TE,@Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Austin Seferian-Jenkins,FA,TAM,TE,@Ari,Sun 4:05,--/--,,,,,,,,,,,,,,
Troy Niklas,FA,ARI,TE,TB,Sun 4:05,--/--,,,,,,,,,,,,,,
Darren Fells,FA,ARI,TE,TB,Sun 4:05,--/--,,,,,,,,,,,,,,
Brian Leonhardt,FA,MIN,TE,GB,Sun 8:30,--/--,,,,,,,,,,,,,,
Demetrius Harris,FA,KAN,TE,@Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Trey Burton,FA,PHI,TE,@Chi,Mon 8:30,--/--,,,,,,,,,,,,,,
Marcel Jensen,FA,WAS,TE,Dal,Sun 1:00,--/--,,,,,,,,,,,,,,
Asante Cleveland,FA,SDG,TE,Jax,Sun 4:25,--/--,,,,,,,,,,,,,,
Nic Jacobs,FA,JAC,TE,@SD,Sun 4:25,--/--,,,,,,,,,,,,,,
Blake Annen,FA,BUF,TE,NYJ,Thu 8:25,--/--,,,,,,,,,,,,,,
RaShaun Allen,FA,NOR,TE,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Justin Perillo,FA,GNB,TE,@Min,Sun 8:30,--/--,,,,,,,,,,,,,,
James O'Shaughnessy,FA,KAN,TE,@Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
MyCole Pruitt,FA,MIN,TE,GB,Sun 8:30,--/--,,,,,,,,,,,,,,
Randall Telfer,FA,CLE,TE,Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Gerald Christian,FA,ARI,TE,TB,Sun 4:05,--/--,,,,,,,,,,,,,,
Clive Walford,FA,OAK,TE,Atl,Sun 4:25,--/--,,,,,,,,,,,,,,
