Player,OwnCode,Team,Pos,Opp,WLScore,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,Tgt,2PC,FumL,MiscTD,FFPts
Chase Daniel,FA,PHI,QB,@Sea,Sun 4:25,--/--,,,,,,,,,,,,,,
Josh Freeman,FA,IND,QB,Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Brian Hoyer,FA,CHI,QB,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Mark Sanchez,FA,DAL,QB,Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Matthew Stafford,DAN,DET,QB,Jax,Sun 1:00,--/--,,,,,,,,,,,,,,
Sam Bradford,FA,MIN,QB,Ari,Sun 1:00,--/--,,,,,,,,,,,,,,
Jimmy Clausen,FA,BAL,QB,@Dal,Sun 1:00,--/--,,,,,,,,,,,,,,
Colt McCoy,FA,WAS,QB,GB,Sun 8:30,--/--,,,,,,,,,,,,,,
Tim Tebow,FA,FA,QB,** BYE **,,,,,,,,,,,,,,,,
Dan LeFevour,FA,TAM,QB,@KC,Sun 1:00,--/--,,,,,,,,,,,,,,
Joe Webb,FA,CAR,QB,NO,Thu 8:25,--/--,,,,,,,,,,,,,,
Thaddeus Lewis,FA,SFO,QB,NE,Sun 4:25,--/--,,,,,,,,,,,,,,
Christian Ponder,FA,SFO,QB,NE,Sun 4:25,--/--,,,,,,,,,,,,,,
Blaine Gabbert,FA,SFO,QB,NE,Sun 4:25,--/--,,,,,,,,,,,,,,
Cam Newton,BKN,CAR,QB,NO,Thu 8:25,--/--,,,,,,,,,,,,,,
Colin Kaepernick,BLRT,SFO,QB,NE,Sun 4:25,--/--,,,,,,,,,,,,,,
Andy Dalton,WA (Thu),CIN,QB,Buf,Sun 1:00,--/--,,,,,,,,,,,,,,
Ryan Mallett,FA,BAL,QB,@Dal,Sun 1:00,--/--,,,,,,,,,,,,,,
T.J. Yates,FA,HOU,QB,@Oak,Mon 8:30,--/--,,,,,,,,,,,,,,
Tyrod Taylor,BKN,BUF,QB,@Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Jerrod Johnson,FA,DAL,QB,Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Scott Tolzien,FA,IND,QB,Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Andrew Luck,LOS,IND,QB,Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Robert Griffin III,FA,CLE,QB,Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Ryan Tannehill,FA,MIA,QB,@LA,Sun 4:05,--/--,,,,,,,,,,,,,,
Nick Foles,FA,KAN,QB,TB,Sun 1:00,--/--,,,,,,,,,,,,,,
Brandon Weeden,FA,HOU,QB,@Oak,Mon 8:30,--/--,,,,,,,,,,,,,,
Brock Osweiler,FA,HOU,QB,@Oak,Mon 8:30,--/--,,,,,,,,,,,,,,
Kirk Cousins,LOS,WAS,QB,GB,Sun 8:30,--/--,,,,,,,,,,,,,,
Russell Wilson,FUNK,SEA,QB,Phi,Sun 4:25,--/--,,,,,,,,,,,,,,
Kellen Moore,FA,DAL,QB,Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Ryan Lindley,FA,IND,QB,Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Case Keenum,FA,LAR,QB,Mia,Sun 4:05,--/--,,,,,,,,,,,,,,
Austin Davis,FA,DEN,QB,** BYE **,,,,,,,,,,,,,,,,
Matt Simms,FA,ATL,QB,** BYE **,,,,,,,,,,,,,,,,
Alex Tanney,FA,TEN,QB,@Ind,Sun 1:00,--/--,,,,,,,,,,,,,,
EJ Manuel,FA,BUF,QB,@Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Mike Glennon,FA,TAM,QB,@KC,Sun 1:00,--/--,,,,,,,,,,,,,,
Geno Smith,FA,NYJ,QB,** BYE **,,,,,,,,,,,,,,,,
Ryan Nassib,FA,NYG,QB,Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Sean Renfree,FA,ATL,QB,** BYE **,,,,,,,,,,,,,,,,
Landry Jones,FA,PIT,QB,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Zac Dysert,FA,ARI,QB,@Min,Sun 1:00,--/--,,,,,,,,,,,,,,
Matt Barkley,FA,CHI,QB,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Ryan Griffin,FA,TAM,QB,@KC,Sun 1:00,--/--,,,,,,,,,,,,,,
Tyler Bray,FA,KAN,QB,TB,Sun 1:00,--/--,,,,,,,,,,,,,,
Matt McGloin,FA,OAK,QB,Hou,Mon 8:30,--/--,,,,,,,,,,,,,,
Blake Bortles,GARI,JAC,QB,@Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Teddy Bridgewater,FA,MIN,QB,Ari,Sun 1:00,--/--,,,,,,,,,,,,,,
Johnny Manziel,FA,CLE,QB,Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Derek Carr,SCOT,OAK,QB,Hou,Mon 8:30,--/--,,,,,,,,,,,,,,
Jimmy Garoppolo,FA,NWE,QB,@SF,Sun 4:25,--/--,,,,,,,,,,,,,,
AJ McCarron,FA,CIN,QB,Buf,Sun 1:00,--/--,,,,,,,,,,,,,,
Tajh Boyd,FA,PIT,QB,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Logan Thomas,FA,NYG,QB,Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Zach Mettenberger,FA,PIT,QB,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
David Fales,FA,CHI,QB,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Keith Wenning,FA,CIN,QB,Buf,Sun 1:00,--/--,,,,,,,,,,,,,,
Tom Savage,FA,HOU,QB,@Oak,Mon 8:30,--/--,,,,,,,,,,,,,,
Aaron Murray,FA,KAN,QB,TB,Sun 1:00,--/--,,,,,,,,,,,,,,
Matt Blanchard,FA,CHI,QB,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Dustin Vaughan,FA,PIT,QB,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Connor Shaw,FA,CHI,QB,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Jameis Winston,GARI,TAM,QB,@KC,Sun 1:00,--/--,,,,,,,,,,,,,,
Bryce Petty,FA,NYJ,QB,** BYE **,,,,,,,,,,,,,,,,
Trevor Siemian,FA,DEN,QB,** BYE **,,,,,,,,,,,,,,,,
Dylan Thompson,FA,LAR,QB,Mia,Sun 4:05,--/--,,,,,,,,,,,,,,
Sean Mannion,FA,LAR,QB,Mia,Sun 4:05,--/--,,,,,,,,,,,,,,
Garrett Grayson,FA,NOR,QB,@Car,Thu 8:25,--/--,,,,,,,,,,,,,,
Marcus Mariota,GARI,TEN,QB,@Ind,Sun 1:00,--/--,,,,,,,,,,,,,,
Brett Hundley,FA,GNB,QB,@Wsh,Sun 8:30,--/--,,,,,,,,,,,,,,
Jared Goff,FA,LAR,QB,Mia,Sun 4:05,--/--,,,,,,,,,,,,,,
Carson Wentz,FA,PHI,QB,@Sea,Sun 4:25,--/--,,,,,,,,,,,,,,
Paxton Lynch,FA,DEN,QB,** BYE **,,,,,,,,,,,,,,,,
Christian Hackenberg,FA,NYJ,QB,** BYE **,,,,,,,,,,,,,,,,
Jacoby Brissett,FA,NWE,QB,@SF,Sun 4:25,--/--,,,,,,,,,,,,,,
Cody Kessler,FA,CLE,QB,Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Connor Cook,FA,OAK,QB,Hou,Mon 8:30,--/--,,,,,,,,,,,,,,
Dak Prescott,SCOT,DAL,QB,Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Cardale Jones,FA,BUF,QB,@Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Kevin Hogan,FA,CLE,QB,Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Nate Sudfeld,FA,WAS,QB,GB,Sun 8:30,--/--,,,,,,,,,,,,,,
Jake Rudock,FA,DET,QB,Jax,Sun 1:00,--/--,,,,,,,,,,,,,,
Brandon Allen,FA,JAC,QB,@Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Jeff Driskel,FA,CIN,QB,Buf,Sun 1:00,--/--,,,,,,,,,,,,,,
Brandon Doughty,FA,MIA,QB,@LA,Sun 4:05,--/--,,,,,,,,,,,,,,
Trevone Boykin,FA,SEA,QB,Phi,Sun 4:25,--/--,,,,,,,,,,,,,,
Taylor Heinicke,FA,MIN,QB,Ari,Sun 1:00,--/--,,,,,,,,,,,,,,
Stephen Morris,FA,IND,QB,Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Joe Callahan,FA,CLE,QB,Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Steven Jackson,FA,NWE,RB,@SF,Sun 4:25,--/--,,,,,,,,,,,,,,
Frank Gore,SCOT,IND,RB,Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Darren Sproles,LOS,PHI,RB,@Sea,Sun 4:25,--/--,,,,,,,,,,,,,,
John Kuhn,FA,NOR,RB,@Car,Thu 8:25,--/--,,,,,,,,,,,,,,
Reggie Bush,FA,BUF,RB,@Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
DeAngelo Williams,WA (Thu),PIT,RB,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Fred Jackson,FA,SEA,RB,Phi,Sun 4:25,--/--,,,,,,,,,,,,,,
Adrian Peterson,FA,MIN,RB,Ari,Sun 1:00,--/--,,,,,,,,,,,,,,
Marshawn Lynch,FA,SEA,RB,Phi,Sun 4:25,--/--,,,,,,,,,,,,,,
Ahmad Bradshaw,FA,IND,RB,Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Pierre Thomas,FA,WAS,RB,GB,Sun 8:30,--/--,,,,,,,,,,,,,,
Darren McFadden,FA,DAL,RB,Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Jonathan Stewart,LOS,CAR,RB,NO,Thu 8:25,--/--,,,,,,,,,,,,,,
Chris Johnson,FA,ARI,RB,@Min,Sun 1:00,--/--,,,,,,,,,,,,,,
Matt Forte,FUNK,NYJ,RB,** BYE **,,,,,,,,,,,,,,,,
Ray Rice,FA,FA,RB,** BYE **,,,,,,,,,,,,,,,,
Jamaal Charles,FA,KAN,RB,TB,Sun 1:00,--/--,,,,,,,,,,,,,,
Jerome Felton,FA,BUF,RB,@Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Tim Hightower,SCOT,NOR,RB,@Car,Thu 8:25,--/--,,,,,,,,,,,,,,
Justin Forsett,FA,DET,RB,Jax,Sun 1:00,--/--,,,,,,,,,,,,,,
Mike Tolbert,FA,CAR,RB,NO,Thu 8:25,--/--,,,,,,,,,,,,,,
Marcel Reece,FA,OAK,RB,Hou,Mon 8:30,--/--,,,,,,,,,,,,,,
Danny Woodhead,FA,SDG,RB,** BYE **,,,,,,,,,,,,,,,,
Donald Brown,FA,NWE,RB,@SF,Sun 4:25,--/--,,,,,,,,,,,,,,
Arian Foster,FA,MIA,RB,@LA,Sun 4:05,--/--,,,,,,,,,,,,,,
Rashad Jennings,BKN,NYG,RB,Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Jorvorskie Lane,FA,TAM,RB,@KC,Sun 1:00,--/--,,,,,,,,,,,,,,
LeSean McCoy,BLRT,BUF,RB,@Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Knowshon Moreno,FA,FA,RB,** BYE **,,,,,,,,,,,,,,,,
Cedric Peerman,FA,CIN,RB,Buf,Sun 1:00,--/--,,,,,,,,,,,,,,
Marcus Thigpen,FA,BUF,RB,@Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Darrel Young,FA,CHI,RB,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Antone Smith,FA,TAM,RB,@KC,Sun 1:00,--/--,,,,,,,,,,,,,,
C.J. Spiller,FA,NYJ,RB,** BYE **,,,,,,,,,,,,,,,,
Ryan Mathews,FA,PHI,RB,@Sea,Sun 4:25,--/--,,,,,,,,,,,,,,
Dexter McCluster,FA,SDG,RB,** BYE **,,,,,,,,,,,,,,,,
Ben Tate,FA,PIT,RB,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Toby Gerhart,FA,JAC,RB,@Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Boobie Dixon,FA,BUF,RB,@Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
LeGarrette Blount,FA,NWE,RB,@SF,Sun 4:25,--/--,,,,,,,,,,,,,,
James Starks,FA,GNB,RB,@Wsh,Sun 8:30,--/--,,,,,,,,,,,,,,
Joique Bell,FA,CHI,RB,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Chris Ivory,FA,JAC,RB,@Det,Sun 1:00,--/--,,,,,,,,,,,,,,
James Develin,FA,NWE,RB,@SF,Sun 4:25,--/--,,,,,,,,,,,,,,
Tyler Clutts,FA,DAL,RB,Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Mark Ingram,BKN,NOR,RB,@Car,Thu 8:25,--/--,,,,,,,,,,,,,,
DeMarco Murray,BLRT,TEN,RB,@Ind,Sun 1:00,--/--,,,,,,,,,,,,,,
Shane Vereen,FA,NYG,RB,Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Stevan Ridley,FA,ATL,RB,** BYE **,,,,,,,,,,,,,,,,
Ryan Williams,FA,DAL,RB,Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Daniel Thomas,FA,MIA,RB,@LA,Sun 4:05,--/--,,,,,,,,,,,,,,
Bilal Powell,FA,NYJ,RB,** BYE **,,,,,,,,,,,,,,,,
Anthony Sherman,FA,KAN,RB,TB,Sun 1:00,--/--,,,,,,,,,,,,,,
Kendall Hunter,FA,NOR,RB,@Car,Thu 8:25,--/--,,,,,,,,,,,,,,
Taiwan Jones,FA,OAK,RB,Hou,Mon 8:30,--/--,,,,,,,,,,,,,,
Jordan Todman,FA,IND,RB,Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Roy Helu Jr.,FA,OAK,RB,Hou,Mon 8:30,--/--,,,,,,,,,,,,,,
Jacquizz Rodgers,NOG,TAM,RB,@KC,Sun 1:00,--/--,,,,,,,,,,,,,,
Dion Lewis,FA,NWE,RB,@SF,Sun 4:25,--/--,,,,,,,,,,,,,,
DuJuan Harris,FA,SFO,RB,NE,Sun 4:25,--/--,,,,,,,,,,,,,,
Patrick DiMarco,FA,ATL,RB,** BYE **,,,,,,,,,,,,,,,,
Matt Asiata,WA (Thu),MIN,RB,Ari,Sun 1:00,--/--,,,,,,,,,,,,,,
Shaun Draughn,FA,SFO,RB,NE,Sun 4:25,--/--,,,,,,,,,,,,,,
Chase Reynolds,FA,LAR,RB,Mia,Sun 4:05,--/--,,,,,,,,,,,,,,
Will Johnson,FA,NYG,RB,Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Trent Richardson,FA,BAL,RB,@Dal,Sun 1:00,--/--,,,,,,,,,,,,,,
Doug Martin,NOG,TAM,RB,@KC,Sun 1:00,--/--,,,,,,,,,,,,,,
Lamar Miller,FUNK,HOU,RB,@Oak,Mon 8:30,--/--,,,,,,,,,,,,,,
Isaiah Pead,FA,MIA,RB,@LA,Sun 4:05,--/--,,,,,,,,,,,,,,
Chris Polk,FA,HOU,RB,@Oak,Mon 8:30,--/--,,,,,,,,,,,,,,
LaMike James,FA,MIA,RB,@LA,Sun 4:05,--/--,,,,,,,,,,,,,,
Bernard Pierce,FA,NYJ,RB,** BYE **,,,,,,,,,,,,,,,,
Robert Turbin,FA,IND,RB,Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Ronnie Hillman,FA,MIN,RB,Ari,Sun 1:00,--/--,,,,,,,,,,,,,,
Cyrus Gray,FA,ATL,RB,** BYE **,,,,,,,,,,,,,,,,
Vick Ballard,FA,NOR,RB,@Car,Thu 8:25,--/--,,,,,,,,,,,,,,
Alfred Morris,SCOT,DAL,RB,Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Daniel Herron,FA,BUF,RB,@Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Bryce Brown,FA,SEA,RB,Phi,Sun 4:25,--/--,,,,,,,,,,,,,,
Daryl Richardson,FA,PIT,RB,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Cory Harkey,FA,LAR,RB,Mia,Sun 4:05,--/--,,,,,,,,,,,,,,
Joe Banyard,FA,JAC,RB,@Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Derrick Coleman,FA,SEA,RB,Phi,Sun 4:25,--/--,,,,,,,,,,,,,,
Jonas Gray,FA,JAC,RB,@Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Lance Dunbar,FA,DAL,RB,Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Travaris Cadet,FA,NOR,RB,@Car,Thu 8:25,--/--,,,,,,,,,,,,,,
Brandon Bolden,FA,NWE,RB,@SF,Sun 4:25,--/--,,,,,,,,,,,,,,
Bobby Rainey,FA,NYG,RB,Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Jonathan Grimes,FA,HOU,RB,@Oak,Mon 8:30,--/--,,,,,,,,,,,,,,
Jamize Olawale,FA,OAK,RB,Hou,Mon 8:30,--/--,,,,,,,,,,,,,,
Fozzy Whittaker,FA,CAR,RB,NO,Thu 8:25,--/--,,,,,,,,,,,,,,
Montee Ball,FA,FA,RB,** BYE **,,,,,,,,,,,,,,,,
Le'Veon Bell,SCOT,PIT,RB,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Giovani Bernard,DAN,CIN,RB,Buf,Sun 1:00,--/--,,,,,,,,,,,,,,
Knile Davis,FA,KAN,RB,TB,Sun 1:00,--/--,,,,,,,,,,,,,,
Eddie Lacy,FA,GNB,RB,@Wsh,Sun 8:30,--/--,,,,,,,,,,,,,,
Christine Michael,WA (Thu),SEA,RB,Phi,Sun 4:25,--/--,,,,,,,,,,,,,,
Andre Ellington,FA,ARI,RB,@Min,Sun 1:00,--/--,,,,,,,,,,,,,,
Latavius Murray,GARI,OAK,RB,Hou,Mon 8:30,--/--,,,,,,,,,,,,,,
Kenjon Barner,FA,PHI,RB,@Sea,Sun 4:25,--/--,,,,,,,,,,,,,,
Denard Robinson,FA,JAC,RB,@Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Mike Gillislee,BLRT,BUF,RB,@Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Chris Thompson,FA,WAS,RB,GB,Sun 8:30,--/--,,,,,,,,,,,,,,
Mike James,FA,TAM,RB,@KC,Sun 1:00,--/--,,,,,,,,,,,,,,
Rex Burkhead,FA,CIN,RB,Buf,Sun 1:00,--/--,,,,,,,,,,,,,,
Tommy Bohanon,FA,NYJ,RB,** BYE **,,,,,,,,,,,,,,,,
Stepfan Taylor,FA,ARI,RB,@Min,Sun 1:00,--/--,,,,,,,,,,,,,,
Theo Riddick,NOG,DET,RB,Jax,Sun 1:00,--/--,,,,,,,,,,,,,,
Zac Stacy,FA,NYJ,RB,** BYE **,,,,,,,,,,,,,,,,
Kyle Juszczyk,FA,BAL,RB,@Dal,Sun 1:00,--/--,,,,,,,,,,,,,,
Joseph Randle,FA,FA,RB,** BYE **,,,,,,,,,,,,,,,,
Spencer Ware,GARI,KAN,RB,TB,Sun 1:00,--/--,,,,,,,,,,,,,,
Kerwynn Williams,FA,ARI,RB,@Min,Sun 1:00,--/--,,,,,,,,,,,,,,
C.J. Anderson,FA,DEN,RB,** BYE **,,,,,,,,,,,,,,,,
Benjamin Cunningham,FA,LAR,RB,Mia,Sun 4:05,--/--,,,,,,,,,,,,,,
Kendall Gaskins,FA,SFO,RB,NE,Sun 4:25,--/--,,,,,,,,,,,,,,
Steven Miller,FA,DET,RB,Jax,Sun 1:00,--/--,,,,,,,,,,,,,,
Zach Line,FA,MIN,RB,Ari,Sun 1:00,--/--,,,,,,,,,,,,,,
George Winn,FA,DET,RB,Jax,Sun 1:00,--/--,,,,,,,,,,,,,,
Khiry Robinson,FA,NYJ,RB,** BYE **,,,,,,,,,,,,,,,,
Charles Sims,FA,TAM,RB,@KC,Sun 1:00,--/--,,,,,,,,,,,,,,
Dri Archer,FA,BUF,RB,@Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Carlos Hyde,BLRT,SFO,RB,NE,Sun 4:25,--/--,,,,,,,,,,,,,,
Jerick McKinnon,WA (Thu),MIN,RB,Ari,Sun 1:00,--/--,,,,,,,,,,,,,,
Terrance West,DAN,BAL,RB,@Dal,Sun 1:00,--/--,,,,,,,,,,,,,,
Tre Mason,FA,LAR,RB,Mia,Sun 4:05,--/--,,,,,,,,,,,,,,
Bishop Sankey,FA,KAN,RB,TB,Sun 1:00,--/--,,,,,,,,,,,,,,
Jeremy Hill,BKN,CIN,RB,Buf,Sun 1:00,--/--,,,,,,,,,,,,,,
Tyler Gaffney,FA,NWE,RB,@SF,Sun 4:25,--/--,,,,,,,,,,,,,,
Storm Johnson,FA,TAM,RB,@KC,Sun 1:00,--/--,,,,,,,,,,,,,,
Lache Seastrunk,FA,NYJ,RB,** BYE **,,,,,,,,,,,,,,,,
Andre Williams,FA,SDG,RB,** BYE **,,,,,,,,,,,,,,,,
James White,FA,NWE,RB,@SF,Sun 4:25,--/--,,,,,,,,,,,,,,
Ka'Deem Carey,FA,CHI,RB,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Devonta Freeman,BLRT,ATL,RB,** BYE **,,,,,,,,,,,,,,,,
Lorenzo Taliaferro,FA,BAL,RB,@Dal,Sun 1:00,--/--,,,,,,,,,,,,,,
Marion Grice,FA,ARI,RB,@Min,Sun 1:00,--/--,,,,,,,,,,,,,,
Isaiah Crowell,NOG,CLE,RB,Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Alfred Blue,FA,HOU,RB,@Oak,Mon 8:30,--/--,,,,,,,,,,,,,,
Damien Williams,FA,MIA,RB,@LA,Sun 4:05,--/--,,,,,,,,,,,,,,
Juwan Thompson,FA,DEN,RB,** BYE **,,,,,,,,,,,,,,,,
Kapri Bibbs,FA,DEN,RB,** BYE **,,,,,,,,,,,,,,,,
Branden Oliver,FA,SDG,RB,** BYE **,,,,,,,,,,,,,,,,
Antonio Andrews,FA,TEN,RB,@Ind,Sun 1:00,--/--,,,,,,,,,,,,,,
Darrin Reaves,FA,KAN,RB,TB,Sun 1:00,--/--,,,,,,,,,,,,,,
Silas Redd,FA,WAS,RB,GB,Sun 8:30,--/--,,,,,,,,,,,,,,
Ryan Hewitt,FA,CIN,RB,Buf,Sun 1:00,--/--,,,,,,,,,,,,,,
Trey Watts,FA,LAR,RB,Mia,Sun 4:05,--/--,,,,,,,,,,,,,,
Austin Johnson,FA,NOR,RB,@Car,Thu 8:25,--/--,,,,,,,,,,,,,,
Jay Prosch,FA,HOU,RB,@Oak,Mon 8:30,--/--,,,,,,,,,,,,,,
Orleans Darkwa,FA,NYG,RB,Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Senorise Perry,FA,CHI,RB,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Glenn Winston,FA,CLE,RB,Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Fitzgerald Toussaint,FA,PIT,RB,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Charcandrick West,FA,KAN,RB,TB,Sun 1:00,--/--,,,,,,,,,,,,,,
Roosevelt Nix,FA,PIT,RB,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
David Johnson,GARI,ARI,RB,@Min,Sun 1:00,--/--,,,,,,,,,,,,,,
Marcus Murphy,FA,NOR,RB,@Car,Thu 8:25,--/--,,,,,,,,,,,,,,
Michael Burton,FA,DET,RB,Jax,Sun 1:00,--/--,,,,,,,,,,,,,,
Jeremy Langford,FA,CHI,RB,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Jalston Fowler,FA,TEN,RB,@Ind,Sun 1:00,--/--,,,,,,,,,,,,,,
Malcolm Johnson,FA,CLE,RB,Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Joey Iosefa,FA,NWE,RB,@SF,Sun 4:25,--/--,,,,,,,,,,,,,,
Jay Ajayi,DAN,MIA,RB,@LA,Sun 4:05,--/--,,,,,,,,,,,,,,
David Cobb,FA,TEN,RB,@Ind,Sun 1:00,--/--,,,,,,,,,,,,,,
Ameer Abdullah,FA,DET,RB,Jax,Sun 1:00,--/--,,,,,,,,,,,,,,
Melvin Gordon,BKN,SDG,RB,** BYE **,,,,,,,,,,,,,,,,
Karlos Williams,FA,PIT,RB,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
