Player,OwnCode,Team,Pos,Opp,WLScore,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,Tgt,2PC,FumL,MiscTD,FFPts
Kellen Clemens,FA,SDG,QB,Mia,Sun 4:05,--/--,,,,,,,,,,,,,,
Tarvaris Jackson,FA,SEA,QB,@NE,Sun 8:30,--/--,,,,,,,,,,,,,,
Bruce Gradkowski,FA,PIT,QB,Dal,Sun 4:25,--/--,,,,,,,,,,,,,,
Drew Stanton,FA,ARI,QB,SF,Sun 4:25,--/--,,,,,,,,,,,,,,
Matt Moore,FA,MIA,QB,@SD,Sun 4:05,--/--,,,,,,,,,,,,,,
Matt Ryan,NOG,ATL,QB,@Phi,Sun 1:00,--/--,,,,,,,,,,,,,,
Chad Henne,FA,JAC,QB,Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Josh Javon Johnson,FA,NYG,QB,Cin,Mon 8:30,--/--,,,,,,,,,,,,,,
Matt Flynn,FA,NOR,QB,Den,Sun 1:00,--/--,,,,,,,,,,,,,,
Chase Daniel,FA,PHI,QB,Atl,Sun 1:00,--/--,,,,,,,,,,,,,,
Josh Freeman,FA,IND,QB,** BYE **,,,,,,,,,,,,,,,,
Brian Hoyer,FA,CHI,QB,@TB,Sun 1:00,--/--,,,,,,,,,,,,,,
Mark Sanchez,FA,DAL,QB,@Pit,Sun 4:25,--/--,,,,,,,,,,,,,,
Matthew Stafford,DAN,DET,QB,** BYE **,,,,,,,,,,,,,,,,
Sam Bradford,FA,MIN,QB,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Colt McCoy,FA,WAS,QB,Min,Sun 1:00,--/--,,,,,,,,,,,,,,
Tim Tebow,FA,FA,QB,** BYE **,,,,,,,,,,,,,,,,
Dan LeFevour,FA,TAM,QB,Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Joe Webb,FA,CAR,QB,KC,Sun 1:00,--/--,,,,,,,,,,,,,,
Thaddeus Lewis,FA,SFO,QB,@Ari,Sun 4:25,--/--,,,,,,,,,,,,,,
Christian Ponder,FA,SFO,QB,@Ari,Sun 4:25,--/--,,,,,,,,,,,,,,
Blaine Gabbert,FA,SFO,QB,@Ari,Sun 4:25,--/--,,,,,,,,,,,,,,
Cam Newton,BKN,CAR,QB,KC,Sun 1:00,--/--,,,,,,,,,,,,,,
Colin Kaepernick,BLRT,SFO,QB,@Ari,Sun 4:25,--/--,,,,,,,,,,,,,,
Andy Dalton,GARI,CIN,QB,@NYG,Mon 8:30,--/--,,,,,,,,,,,,,,
T.J. Yates,FA,HOU,QB,@Jax,Sun 1:00,--/--,,,,,,,,,,,,,,
Tyrod Taylor,BKN,BUF,QB,** BYE **,,,,,,,,,,,,,,,,
Jerrod Johnson,FA,DAL,QB,@Pit,Sun 4:25,--/--,,,,,,,,,,,,,,
Scott Tolzien,FA,IND,QB,** BYE **,,,,,,,,,,,,,,,,
Andrew Luck,LOS,IND,QB,** BYE **,,,,,,,,,,,,,,,,
Ryan Tannehill,FA,MIA,QB,@SD,Sun 4:05,--/--,,,,,,,,,,,,,,
Nick Foles,FA,KAN,QB,@Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Brandon Weeden,FA,HOU,QB,@Jax,Sun 1:00,--/--,,,,,,,,,,,,,,
Brock Osweiler,FA,HOU,QB,@Jax,Sun 1:00,--/--,,,,,,,,,,,,,,
Kirk Cousins,LOS,WAS,QB,Min,Sun 1:00,--/--,,,,,,,,,,,,,,
Russell Wilson,FUNK,SEA,QB,@NE,Sun 8:30,--/--,,,,,,,,,,,,,,
Kellen Moore,FA,DAL,QB,@Pit,Sun 4:25,--/--,,,,,,,,,,,,,,
Ryan Lindley,FA,IND,QB,** BYE **,,,,,,,,,,,,,,,,
Case Keenum,FA,LAR,QB,@NYJ,Sun 1:00,--/--,,,,,,,,,,,,,,
Austin Davis,FA,DEN,QB,@NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Matt Simms,FA,ATL,QB,@Phi,Sun 1:00,--/--,,,,,,,,,,,,,,
Alex Tanney,FA,TEN,QB,GB,Sun 1:00,--/--,,,,,,,,,,,,,,
EJ Manuel,FA,BUF,QB,** BYE **,,,,,,,,,,,,,,,,
Mike Glennon,FA,TAM,QB,Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Geno Smith,FA,NYJ,QB,LA,Sun 1:00,--/--,,,,,,,,,,,,,,
Ryan Nassib,FA,NYG,QB,Cin,Mon 8:30,--/--,,,,,,,,,,,,,,
Sean Renfree,FA,ATL,QB,@Phi,Sun 1:00,--/--,,,,,,,,,,,,,,
Landry Jones,FA,PIT,QB,Dal,Sun 4:25,--/--,,,,,,,,,,,,,,
Zac Dysert,FA,ARI,QB,SF,Sun 4:25,--/--,,,,,,,,,,,,,,
Matt Barkley,FA,CHI,QB,@TB,Sun 1:00,--/--,,,,,,,,,,,,,,
Ryan Griffin,FA,TAM,QB,Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Tyler Bray,FA,KAN,QB,@Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Matt McGloin,FA,OAK,QB,** BYE **,,,,,,,,,,,,,,,,
Blake Bortles,FA,JAC,QB,Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Teddy Bridgewater,FA,MIN,QB,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Derek Carr,SCOT,OAK,QB,** BYE **,,,,,,,,,,,,,,,,
Jimmy Garoppolo,FA,NWE,QB,Sea,Sun 8:30,--/--,,,,,,,,,,,,,,
AJ McCarron,FA,CIN,QB,@NYG,Mon 8:30,--/--,,,,,,,,,,,,,,
Tajh Boyd,FA,PIT,QB,Dal,Sun 4:25,--/--,,,,,,,,,,,,,,
Logan Thomas,FA,NYG,QB,Cin,Mon 8:30,--/--,,,,,,,,,,,,,,
Zach Mettenberger,FA,PIT,QB,Dal,Sun 4:25,--/--,,,,,,,,,,,,,,
David Fales,FA,CHI,QB,@TB,Sun 1:00,--/--,,,,,,,,,,,,,,
Keith Wenning,FA,CIN,QB,@NYG,Mon 8:30,--/--,,,,,,,,,,,,,,
Tom Savage,FA,HOU,QB,@Jax,Sun 1:00,--/--,,,,,,,,,,,,,,
Aaron Murray,FA,KAN,QB,@Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Matt Blanchard,FA,CHI,QB,@TB,Sun 1:00,--/--,,,,,,,,,,,,,,
Dustin Vaughan,FA,PIT,QB,Dal,Sun 4:25,--/--,,,,,,,,,,,,,,
Connor Shaw,FA,CHI,QB,@TB,Sun 1:00,--/--,,,,,,,,,,,,,,
Jameis Winston,GARI,TAM,QB,Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Bryce Petty,FA,NYJ,QB,LA,Sun 1:00,--/--,,,,,,,,,,,,,,
Trevor Siemian,FA,DEN,QB,@NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Dylan Thompson,FA,LAR,QB,@NYJ,Sun 1:00,--/--,,,,,,,,,,,,,,
Sean Mannion,FA,LAR,QB,@NYJ,Sun 1:00,--/--,,,,,,,,,,,,,,
Garrett Grayson,FA,NOR,QB,Den,Sun 1:00,--/--,,,,,,,,,,,,,,
Marcus Mariota,FA,TEN,QB,GB,Sun 1:00,--/--,,,,,,,,,,,,,,
Brett Hundley,FA,GNB,QB,@Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Jared Goff,FA,LAR,QB,@NYJ,Sun 1:00,--/--,,,,,,,,,,,,,,
Carson Wentz,FA,PHI,QB,Atl,Sun 1:00,--/--,,,,,,,,,,,,,,
Paxton Lynch,FA,DEN,QB,@NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Christian Hackenberg,FA,NYJ,QB,LA,Sun 1:00,--/--,,,,,,,,,,,,,,
Jacoby Brissett,FA,NWE,QB,Sea,Sun 8:30,--/--,,,,,,,,,,,,,,
Connor Cook,FA,OAK,QB,** BYE **,,,,,,,,,,,,,,,,
Dak Prescott,SCOT,DAL,QB,@Pit,Sun 4:25,--/--,,,,,,,,,,,,,,
Cardale Jones,FA,BUF,QB,** BYE **,,,,,,,,,,,,,,,,
Nate Sudfeld,FA,WAS,QB,Min,Sun 1:00,--/--,,,,,,,,,,,,,,
Jake Rudock,FA,DET,QB,** BYE **,,,,,,,,,,,,,,,,
Brandon Allen,FA,JAC,QB,Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Jeff Driskel,FA,CIN,QB,@NYG,Mon 8:30,--/--,,,,,,,,,,,,,,
Brandon Doughty,FA,MIA,QB,@SD,Sun 4:05,--/--,,,,,,,,,,,,,,
Trevone Boykin,FA,SEA,QB,@NE,Sun 8:30,--/--,,,,,,,,,,,,,,
Taylor Heinicke,FA,MIN,QB,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Stephen Morris,FA,IND,QB,** BYE **,,,,,,,,,,,,,,,,
Kenneth Dixon,WA (Wed),BAL,RB,Cle,W 28-7,0/0,0.0,0.0,0.0,6.0,38.0,0.0,5.0,42.0,0.0,7.0,0.0,0.0,0.0,8.0
Terrance West,DAN,BAL,RB,Cle,W 28-7,0/0,0.0,0.0,0.0,21.0,65.0,0.0,1.0,12.0,0.0,2.0,0.0,0.0,0.0,7.7
Isaiah Crowell,NOG,CLE,RB,@Bal,L 7-28,0/0,0.0,0.0,0.0,9.0,23.0,0.0,3.0,30.0,0.0,5.0,0.0,0.0,0.0,5.3
Duke Johnson Jr.,LOS,CLE,RB,@Bal,L 7-28,0/0,0.0,0.0,0.0,2.0,6.0,0.0,3.0,25.0,0.0,5.0,0.0,0.0,0.0,3.1
Kyle Juszczyk,WA (Wed),BAL,RB,Cle,W 28-7,0/0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,4.0,0.0,3.0,1.0,0.0,0.0,2.7
Javorius Allen,WA (Wed),BAL,RB,Cle,W 28-7,0/0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
Trent Richardson,WA (Wed),BAL,RB,Cle,W 28-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lorenzo Taliaferro,WA (Wed),BAL,RB,Cle,W 28-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Glenn Winston,WA (Wed),CLE,RB,@Bal,L 7-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malcolm Johnson,WA (Wed),CLE,RB,@Bal,L 7-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terrell Watson,WA (Wed),CLE,RB,@Bal,L 7-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
George Atkinson III,WA (Wed),CLE,RB,@Bal,L 7-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steven Jackson,FA,NWE,RB,Sea,Sun 8:30,--/--,,,,,,,,,,,,,,
Frank Gore,SCOT,IND,RB,** BYE **,,,,,,,,,,,,,,,,
Darren Sproles,LOS,PHI,RB,Atl,Sun 1:00,--/--,,,,,,,,,,,,,,
John Kuhn,FA,NOR,RB,Den,Sun 1:00,--/--,,,,,,,,,,,,,,
Reggie Bush,FA,BUF,RB,** BYE **,,,,,,,,,,,,,,,,
DeAngelo Williams,GARI,PIT,RB,Dal,Sun 4:25,--/--,,,,,,,,,,,,,,
Fred Jackson,FA,SEA,RB,@NE,Sun 8:30,--/--,,,,,,,,,,,,,,
Adrian Peterson,FA,MIN,RB,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Marshawn Lynch,FA,SEA,RB,@NE,Sun 8:30,--/--,,,,,,,,,,,,,,
Ahmad Bradshaw,FA,IND,RB,** BYE **,,,,,,,,,,,,,,,,
Pierre Thomas,FA,WAS,RB,Min,Sun 1:00,--/--,,,,,,,,,,,,,,
Darren McFadden,FA,DAL,RB,@Pit,Sun 4:25,--/--,,,,,,,,,,,,,,
Jonathan Stewart,LOS,CAR,RB,KC,Sun 1:00,--/--,,,,,,,,,,,,,,
Chris Johnson,FA,ARI,RB,SF,Sun 4:25,--/--,,,,,,,,,,,,,,
Matt Forte,FUNK,NYJ,RB,LA,Sun 1:00,--/--,,,,,,,,,,,,,,
Ray Rice,FA,FA,RB,** BYE **,,,,,,,,,,,,,,,,
Jamaal Charles,FA,KAN,RB,@Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Jerome Felton,FA,BUF,RB,** BYE **,,,,,,,,,,,,,,,,
Tim Hightower,SCOT,NOR,RB,Den,Sun 1:00,--/--,,,,,,,,,,,,,,
Justin Forsett,FA,DET,RB,** BYE **,,,,,,,,,,,,,,,,
Mike Tolbert,FA,CAR,RB,KC,Sun 1:00,--/--,,,,,,,,,,,,,,
Marcel Reece,FA,OAK,RB,** BYE **,,,,,,,,,,,,,,,,
Danny Woodhead,FA,SDG,RB,Mia,Sun 4:05,--/--,,,,,,,,,,,,,,
Donald Brown,FA,NWE,RB,Sea,Sun 8:30,--/--,,,,,,,,,,,,,,
Arian Foster,FA,MIA,RB,@SD,Sun 4:05,--/--,,,,,,,,,,,,,,
Rashad Jennings,BKN,NYG,RB,Cin,Mon 8:30,--/--,,,,,,,,,,,,,,
Jorvorskie Lane,FA,TAM,RB,Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
LeSean McCoy,BLRT,BUF,RB,** BYE **,,,,,,,,,,,,,,,,
Knowshon Moreno,FA,FA,RB,** BYE **,,,,,,,,,,,,,,,,
Cedric Peerman,FA,CIN,RB,@NYG,Mon 8:30,--/--,,,,,,,,,,,,,,
Marcus Thigpen,FA,BUF,RB,** BYE **,,,,,,,,,,,,,,,,
Darrel Young,FA,CHI,RB,@TB,Sun 1:00,--/--,,,,,,,,,,,,,,
Antone Smith,FA,TAM,RB,Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
C.J. Spiller,FA,NYJ,RB,LA,Sun 1:00,--/--,,,,,,,,,,,,,,
Ryan Mathews,FA,PHI,RB,Atl,Sun 1:00,--/--,,,,,,,,,,,,,,
Dexter McCluster,FA,SDG,RB,Mia,Sun 4:05,--/--,,,,,,,,,,,,,,
Ben Tate,FA,PIT,RB,Dal,Sun 4:25,--/--,,,,,,,,,,,,,,
Toby Gerhart,FA,JAC,RB,Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Boobie Dixon,FA,BUF,RB,** BYE **,,,,,,,,,,,,,,,,
LeGarrette Blount,FA,NWE,RB,Sea,Sun 8:30,--/--,,,,,,,,,,,,,,
James Starks,FA,GNB,RB,@Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Joique Bell,FA,CHI,RB,@TB,Sun 1:00,--/--,,,,,,,,,,,,,,
Chris Ivory,FA,JAC,RB,Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
James Develin,FA,NWE,RB,Sea,Sun 8:30,--/--,,,,,,,,,,,,,,
Tyler Clutts,FA,DAL,RB,@Pit,Sun 4:25,--/--,,,,,,,,,,,,,,
Mark Ingram,BKN,NOR,RB,Den,Sun 1:00,--/--,,,,,,,,,,,,,,
DeMarco Murray,BLRT,TEN,RB,GB,Sun 1:00,--/--,,,,,,,,,,,,,,
Shane Vereen,FA,NYG,RB,Cin,Mon 8:30,--/--,,,,,,,,,,,,,,
Stevan Ridley,FA,ATL,RB,@Phi,Sun 1:00,--/--,,,,,,,,,,,,,,
Ryan Williams,FA,DAL,RB,@Pit,Sun 4:25,--/--,,,,,,,,,,,,,,
Daniel Thomas,FA,MIA,RB,@SD,Sun 4:05,--/--,,,,,,,,,,,,,,
Bilal Powell,FA,NYJ,RB,LA,Sun 1:00,--/--,,,,,,,,,,,,,,
Anthony Sherman,FA,KAN,RB,@Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Kendall Hunter,FA,NOR,RB,Den,Sun 1:00,--/--,,,,,,,,,,,,,,
Taiwan Jones,FA,OAK,RB,** BYE **,,,,,,,,,,,,,,,,
Jordan Todman,FA,IND,RB,** BYE **,,,,,,,,,,,,,,,,
Roy Helu Jr.,FA,OAK,RB,** BYE **,,,,,,,,,,,,,,,,
Jacquizz Rodgers,NOG,TAM,RB,Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Dion Lewis,FA,NWE,RB,Sea,Sun 8:30,--/--,,,,,,,,,,,,,,
DuJuan Harris,FA,SFO,RB,@Ari,Sun 4:25,--/--,,,,,,,,,,,,,,
Patrick DiMarco,FA,ATL,RB,@Phi,Sun 1:00,--/--,,,,,,,,,,,,,,
Matt Asiata,NOG,MIN,RB,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Shaun Draughn,FA,SFO,RB,@Ari,Sun 4:25,--/--,,,,,,,,,,,,,,
Chase Reynolds,FA,LAR,RB,@NYJ,Sun 1:00,--/--,,,,,,,,,,,,,,
Will Johnson,FA,NYG,RB,Cin,Mon 8:30,--/--,,,,,,,,,,,,,,
Doug Martin,NOG,TAM,RB,Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Lamar Miller,FUNK,HOU,RB,@Jax,Sun 1:00,--/--,,,,,,,,,,,,,,
Isaiah Pead,FA,MIA,RB,@SD,Sun 4:05,--/--,,,,,,,,,,,,,,
Chris Polk,FA,HOU,RB,@Jax,Sun 1:00,--/--,,,,,,,,,,,,,,
LaMike James,FA,MIA,RB,@SD,Sun 4:05,--/--,,,,,,,,,,,,,,
Bernard Pierce,FA,NYJ,RB,LA,Sun 1:00,--/--,,,,,,,,,,,,,,
Robert Turbin,FA,IND,RB,** BYE **,,,,,,,,,,,,,,,,
Ronnie Hillman,FA,MIN,RB,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Cyrus Gray,FA,ATL,RB,@Phi,Sun 1:00,--/--,,,,,,,,,,,,,,
Vick Ballard,FA,NOR,RB,Den,Sun 1:00,--/--,,,,,,,,,,,,,,
Alfred Morris,SCOT,DAL,RB,@Pit,Sun 4:25,--/--,,,,,,,,,,,,,,
Daniel Herron,FA,BUF,RB,** BYE **,,,,,,,,,,,,,,,,
Bryce Brown,FA,SEA,RB,@NE,Sun 8:30,--/--,,,,,,,,,,,,,,
Daryl Richardson,FA,PIT,RB,Dal,Sun 4:25,--/--,,,,,,,,,,,,,,
Cory Harkey,FA,LAR,RB,@NYJ,Sun 1:00,--/--,,,,,,,,,,,,,,
Joe Banyard,FA,JAC,RB,Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Derrick Coleman,FA,SEA,RB,@NE,Sun 8:30,--/--,,,,,,,,,,,,,,
Jonas Gray,FA,JAC,RB,Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Lance Dunbar,FA,DAL,RB,@Pit,Sun 4:25,--/--,,,,,,,,,,,,,,
Travaris Cadet,FA,NOR,RB,Den,Sun 1:00,--/--,,,,,,,,,,,,,,
Brandon Bolden,FA,NWE,RB,Sea,Sun 8:30,--/--,,,,,,,,,,,,,,
Bobby Rainey,FA,NYG,RB,Cin,Mon 8:30,--/--,,,,,,,,,,,,,,
Jonathan Grimes,FA,HOU,RB,@Jax,Sun 1:00,--/--,,,,,,,,,,,,,,
Jamize Olawale,FA,OAK,RB,** BYE **,,,,,,,,,,,,,,,,
Fozzy Whittaker,FA,CAR,RB,KC,Sun 1:00,--/--,,,,,,,,,,,,,,
Montee Ball,FA,FA,RB,** BYE **,,,,,,,,,,,,,,,,
Le'Veon Bell,SCOT,PIT,RB,Dal,Sun 4:25,--/--,,,,,,,,,,,,,,
Giovani Bernard,DAN,CIN,RB,@NYG,Mon 8:30,--/--,,,,,,,,,,,,,,
Knile Davis,FA,KAN,RB,@Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Eddie Lacy,FA,GNB,RB,@Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Christine Michael,DAN,SEA,RB,@NE,Sun 8:30,--/--,,,,,,,,,,,,,,
Andre Ellington,FA,ARI,RB,SF,Sun 4:25,--/--,,,,,,,,,,,,,,
Latavius Murray,GARI,OAK,RB,** BYE **,,,,,,,,,,,,,,,,
Kenjon Barner,FA,PHI,RB,Atl,Sun 1:00,--/--,,,,,,,,,,,,,,
Denard Robinson,FA,JAC,RB,Hou,Sun 1:00,--/--,,,,,,,,,,,,,,
Mike Gillislee,BLRT,BUF,RB,** BYE **,,,,,,,,,,,,,,,,
Chris Thompson,FA,WAS,RB,Min,Sun 1:00,--/--,,,,,,,,,,,,,,
Mike James,FA,TAM,RB,Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Rex Burkhead,FA,CIN,RB,@NYG,Mon 8:30,--/--,,,,,,,,,,,,,,
Tommy Bohanon,FA,NYJ,RB,LA,Sun 1:00,--/--,,,,,,,,,,,,,,
Stepfan Taylor,FA,ARI,RB,SF,Sun 4:25,--/--,,,,,,,,,,,,,,
Theo Riddick,NOG,DET,RB,** BYE **,,,,,,,,,,,,,,,,
Zac Stacy,FA,NYJ,RB,LA,Sun 1:00,--/--,,,,,,,,,,,,,,
Joseph Randle,FA,FA,RB,** BYE **,,,,,,,,,,,,,,,,
Spencer Ware,GARI,KAN,RB,@Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Kerwynn Williams,FA,ARI,RB,SF,Sun 4:25,--/--,,,,,,,,,,,,,,
C.J. Anderson,FA,DEN,RB,@NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Benjamin Cunningham,FA,LAR,RB,@NYJ,Sun 1:00,--/--,,,,,,,,,,,,,,
Kendall Gaskins,FA,SFO,RB,@Ari,Sun 4:25,--/--,,,,,,,,,,,,,,
Steven Miller,FA,DET,RB,** BYE **,,,,,,,,,,,,,,,,
Zach Line,FA,MIN,RB,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
George Winn,FA,DET,RB,** BYE **,,,,,,,,,,,,,,,,
Khiry Robinson,FA,NYJ,RB,LA,Sun 1:00,--/--,,,,,,,,,,,,,,
Charles Sims,FA,TAM,RB,Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Dri Archer,FA,BUF,RB,** BYE **,,,,,,,,,,,,,,,,
Carlos Hyde,BLRT,SFO,RB,@Ari,Sun 4:25,--/--,,,,,,,,,,,,,,
Jerick McKinnon,GARI,MIN,RB,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Tre Mason,FA,LAR,RB,@NYJ,Sun 1:00,--/--,,,,,,,,,,,,,,
Bishop Sankey,FA,KAN,RB,@Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Jeremy Hill,BKN,CIN,RB,@NYG,Mon 8:30,--/--,,,,,,,,,,,,,,
Tyler Gaffney,FA,NWE,RB,Sea,Sun 8:30,--/--,,,,,,,,,,,,,,
Storm Johnson,FA,TAM,RB,Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Lache Seastrunk,FA,NYJ,RB,LA,Sun 1:00,--/--,,,,,,,,,,,,,,
Andre Williams,FA,SDG,RB,Mia,Sun 4:05,--/--,,,,,,,,,,,,,,
James White,FA,NWE,RB,Sea,Sun 8:30,--/--,,,,,,,,,,,,,,
Ka'Deem Carey,FA,CHI,RB,@TB,Sun 1:00,--/--,,,,,,,,,,,,,,
Devonta Freeman,BLRT,ATL,RB,@Phi,Sun 1:00,--/--,,,,,,,,,,,,,,
Marion Grice,FA,ARI,RB,SF,Sun 4:25,--/--,,,,,,,,,,,,,,
Alfred Blue,FA,HOU,RB,@Jax,Sun 1:00,--/--,,,,,,,,,,,,,,
Damien Williams,FA,MIA,RB,@SD,Sun 4:05,--/--,,,,,,,,,,,,,,
Juwan Thompson,FA,DEN,RB,@NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Kapri Bibbs,FA,DEN,RB,@NO,Sun 1:00,--/--,,,,,,,,,,,,,,
