Player,OwnCode,Team,Pos,Opp,WLScore,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,Tgt,2PC,FumL,MiscTD,FFPts
Charlie Whitehurst,FA,CLE,QB,@Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Bruce Gradkowski,FA,PIT,QB,@Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Drew Stanton,FA,ARI,QB,NYJ,Mon 8:30,--/--,,,,,,,,,,,,,,
Matt Moore,FA,MIA,QB,Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Matt Ryan,NOG,ATL,QB,@Sea,Sun 4:25,--/--,,,,,,,,,,,,,,
Joe Flacco,FA,BAL,QB,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Chad Henne,FA,JAC,QB,@Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Josh Javon Johnson,FA,NYG,QB,Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Matt Flynn,FA,NOR,QB,Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Chase Daniel,FA,PHI,QB,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Josh Freeman,FA,IND,QB,@Hou,Sun 8:30,--/--,,,,,,,,,,,,,,
Brian Hoyer,FA,CHI,QB,Jax,Sun 1:00,--/--,,,,,,,,,,,,,,
Mark Sanchez,FA,DAL,QB,@GB,Sun 4:25,--/--,,,,,,,,,,,,,,
Matthew Stafford,APE,DET,QB,LA,Sun 1:00,--/--,,,,,,,,,,,,,,
Sam Bradford,FA,MIN,QB,** BYE **,,,,,,,,,,,,,,,,
Jimmy Clausen,FA,BAL,QB,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Colt McCoy,FA,WAS,QB,Phi,Sun 1:00,--/--,,,,,,,,,,,,,,
Tim Tebow,FA,FA,QB,** BYE **,,,,,,,,,,,,,,,,
Dan LeFevour,FA,TAM,QB,** BYE **,,,,,,,,,,,,,,,,
Joe Webb,FA,CAR,QB,@NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Thaddeus Lewis,FA,SFO,QB,@Buf,Sun 1:00,--/--,,,,,,,,,,,,,,
Christian Ponder,FA,SFO,QB,@Buf,Sun 1:00,--/--,,,,,,,,,,,,,,
Blaine Gabbert,FA,SFO,QB,@Buf,Sun 1:00,--/--,,,,,,,,,,,,,,
Cam Newton,BKN,CAR,QB,@NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Colin Kaepernick,FA,SFO,QB,@Buf,Sun 1:00,--/--,,,,,,,,,,,,,,
Andy Dalton,GARI,CIN,QB,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Ryan Mallett,FA,BAL,QB,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
T.J. Yates,FA,HOU,QB,Ind,Sun 8:30,--/--,,,,,,,,,,,,,,
Tyrod Taylor,FA,BUF,QB,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Jerrod Johnson,FA,DAL,QB,@GB,Sun 4:25,--/--,,,,,,,,,,,,,,
Scott Tolzien,FA,IND,QB,@Hou,Sun 8:30,--/--,,,,,,,,,,,,,,
Andrew Luck,LOS,IND,QB,@Hou,Sun 8:30,--/--,,,,,,,,,,,,,,
Robert Griffin III,FA,CLE,QB,@Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Ryan Tannehill,FA,MIA,QB,Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Nick Foles,FA,KAN,QB,@Oak,Sun 4:05,--/--,,,,,,,,,,,,,,
Brandon Weeden,FA,HOU,QB,Ind,Sun 8:30,--/--,,,,,,,,,,,,,,
Brock Osweiler,FA,HOU,QB,Ind,Sun 8:30,--/--,,,,,,,,,,,,,,
Kirk Cousins,FA,WAS,QB,Phi,Sun 1:00,--/--,,,,,,,,,,,,,,
Russell Wilson,FUNK,SEA,QB,Atl,Sun 4:25,--/--,,,,,,,,,,,,,,
Kellen Moore,FA,DAL,QB,@GB,Sun 4:25,--/--,,,,,,,,,,,,,,
Ryan Lindley,FA,IND,QB,@Hou,Sun 8:30,--/--,,,,,,,,,,,,,,
Case Keenum,FA,LAR,QB,@Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Matt Simms,FA,ATL,QB,@Sea,Sun 4:25,--/--,,,,,,,,,,,,,,
Alex Tanney,FA,TEN,QB,Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
EJ Manuel,FA,BUF,QB,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Mike Glennon,FA,TAM,QB,** BYE **,,,,,,,,,,,,,,,,
Geno Smith,FA,NYJ,QB,@Ari,Mon 8:30,--/--,,,,,,,,,,,,,,
Ryan Nassib,FA,NYG,QB,Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Sean Renfree,FA,ATL,QB,@Sea,Sun 4:25,--/--,,,,,,,,,,,,,,
Landry Jones,FA,PIT,QB,@Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Zac Dysert,FA,ARI,QB,NYJ,Mon 8:30,--/--,,,,,,,,,,,,,,
Matt Barkley,FA,CHI,QB,Jax,Sun 1:00,--/--,,,,,,,,,,,,,,
Ryan Griffin,FA,TAM,QB,** BYE **,,,,,,,,,,,,,,,,
Tyler Bray,FA,KAN,QB,@Oak,Sun 4:05,--/--,,,,,,,,,,,,,,
Matt McGloin,FA,OAK,QB,KC,Sun 4:05,--/--,,,,,,,,,,,,,,
Blake Bortles,SLIV,JAC,QB,@Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Teddy Bridgewater,FA,MIN,QB,** BYE **,,,,,,,,,,,,,,,,
Johnny Manziel,FA,CLE,QB,@Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Derek Carr,SCOT,OAK,QB,KC,Sun 4:05,--/--,,,,,,,,,,,,,,
Jimmy Garoppolo,FA,NWE,QB,Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
AJ McCarron,FA,CIN,QB,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Tajh Boyd,FA,PIT,QB,@Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Logan Thomas,FA,NYG,QB,Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Zach Mettenberger,FA,PIT,QB,@Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
David Fales,FA,CHI,QB,Jax,Sun 1:00,--/--,,,,,,,,,,,,,,
Keith Wenning,FA,CIN,QB,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Tom Savage,FA,HOU,QB,Ind,Sun 8:30,--/--,,,,,,,,,,,,,,
Aaron Murray,FA,KAN,QB,@Oak,Sun 4:05,--/--,,,,,,,,,,,,,,
Matt Blanchard,FA,CHI,QB,Jax,Sun 1:00,--/--,,,,,,,,,,,,,,
Dustin Vaughan,FA,PIT,QB,@Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Connor Shaw,FA,CHI,QB,Jax,Sun 1:00,--/--,,,,,,,,,,,,,,
Jameis Winston,FA,TAM,QB,** BYE **,,,,,,,,,,,,,,,,
Bryce Petty,FA,NYJ,QB,@Ari,Mon 8:30,--/--,,,,,,,,,,,,,,
Dylan Thompson,FA,LAR,QB,@Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Sean Mannion,FA,LAR,QB,@Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Garrett Grayson,FA,NOR,QB,Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Marcus Mariota,FA,TEN,QB,Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Brett Hundley,FA,GNB,QB,Dal,Sun 4:25,--/--,,,,,,,,,,,,,,
Jared Goff,FA,LAR,QB,@Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Carson Wentz,FA,PHI,QB,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Christian Hackenberg,FA,NYJ,QB,@Ari,Mon 8:30,--/--,,,,,,,,,,,,,,
Jacoby Brissett,FA,NWE,QB,Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Cody Kessler,FA,CLE,QB,@Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Connor Cook,FA,OAK,QB,KC,Sun 4:05,--/--,,,,,,,,,,,,,,
Dak Prescott,BKN,DAL,QB,@GB,Sun 4:25,--/--,,,,,,,,,,,,,,
Cardale Jones,FA,BUF,QB,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Kevin Hogan,FA,CLE,QB,@Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Nate Sudfeld,FA,WAS,QB,Phi,Sun 1:00,--/--,,,,,,,,,,,,,,
Jake Rudock,FA,DET,QB,LA,Sun 1:00,--/--,,,,,,,,,,,,,,
Brandon Allen,FA,JAC,QB,@Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Jeff Driskel,FA,CIN,QB,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Brandon Doughty,FA,MIA,QB,Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Trevone Boykin,FA,SEA,QB,Atl,Sun 4:25,--/--,,,,,,,,,,,,,,
Taylor Heinicke,FA,MIN,QB,** BYE **,,,,,,,,,,,,,,,,
Stephen Morris,FA,IND,QB,@Hou,Sun 8:30,--/--,,,,,,,,,,,,,,
Joe Callahan,FA,GNB,QB,Dal,Sun 4:25,--/--,,,,,,,,,,,,,,
Melvin Gordon,BKN,SDG,RB,Den,W 21-13,0/0,0.0,0.0,0.0,27.0,94.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.4
C.J. Anderson,SCOT,DEN,RB,@SD,L 13-21,0/0,0.0,0.0,0.0,10.0,37.0,0.0,4.0,34.0,0.0,5.0,0.0,0.0,0.0,7.1
Devontae Booker,WA (Wed),DEN,RB,@SD,L 13-21,0/0,0.0,0.0,0.0,5.0,46.0,0.0,2.0,7.0,0.0,2.0,0.0,0.0,0.0,5.3
Dexter McCluster,WA (Wed),SDG,RB,Den,W 21-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,2.0,0.0,0.0,0.0,1.5
Derek Watt,WA (Wed),SDG,RB,Den,W 21-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.8
Kenneth Farrow,WA (Wed),SDG,RB,Den,W 21-13,0/0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
Danny Woodhead,LOS,SDG,RB,Den,W 21-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andre Williams,WA (Wed),SDG,RB,Den,W 21-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juwan Thompson,WA (Wed),DEN,RB,@SD,L 13-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kapri Bibbs,WA (Wed),DEN,RB,@SD,L 13-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Branden Oliver,WA (Wed),SDG,RB,Den,W 21-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gus Johnson,WA (Wed),SDG,RB,Den,W 21-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andy Janovich,WA (Wed),DEN,RB,@SD,L 13-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dreamius Smith,WA (Wed),SDG,RB,Den,W 21-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steven Jackson,FA,NWE,RB,Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Frank Gore,SCOT,IND,RB,@Hou,Sun 8:30,--/--,,,,,,,,,,,,,,
Darren Sproles,LOS,PHI,RB,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
John Kuhn,FA,NOR,RB,Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Reggie Bush,FA,BUF,RB,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
DeAngelo Williams,GARI,PIT,RB,@Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Fred Jackson,FA,SEA,RB,Atl,Sun 4:25,--/--,,,,,,,,,,,,,,
Adrian Peterson,FA,MIN,RB,** BYE **,,,,,,,,,,,,,,,,
Marshawn Lynch,FA,SEA,RB,Atl,Sun 4:25,--/--,,,,,,,,,,,,,,
Ahmad Bradshaw,FA,IND,RB,@Hou,Sun 8:30,--/--,,,,,,,,,,,,,,
Pierre Thomas,FA,WAS,RB,Phi,Sun 1:00,--/--,,,,,,,,,,,,,,
Darren McFadden,FA,DAL,RB,@GB,Sun 4:25,--/--,,,,,,,,,,,,,,
Jonathan Stewart,LOS,CAR,RB,@NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Chris Johnson,FA,ARI,RB,NYJ,Mon 8:30,--/--,,,,,,,,,,,,,,
Matt Forte,FUNK,NYJ,RB,@Ari,Mon 8:30,--/--,,,,,,,,,,,,,,
Ray Rice,FA,FA,RB,** BYE **,,,,,,,,,,,,,,,,
Jamaal Charles,SCOT,KAN,RB,@Oak,Sun 4:05,--/--,,,,,,,,,,,,,,
Jerome Felton,FA,BUF,RB,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Tim Hightower,FA,NOR,RB,Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Justin Forsett,FA,DET,RB,LA,Sun 1:00,--/--,,,,,,,,,,,,,,
Mike Tolbert,FA,CAR,RB,@NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Marcel Reece,FA,OAK,RB,KC,Sun 4:05,--/--,,,,,,,,,,,,,,
Donald Brown,FA,NWE,RB,Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Arian Foster,NOG,MIA,RB,Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Rashad Jennings,BKN,NYG,RB,Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Jorvorskie Lane,FA,TAM,RB,** BYE **,,,,,,,,,,,,,,,,
LeSean McCoy,SLIV,BUF,RB,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Knowshon Moreno,FA,FA,RB,** BYE **,,,,,,,,,,,,,,,,
Cedric Peerman,FA,CIN,RB,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Marcus Thigpen,FA,BUF,RB,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Darrel Young,FA,CHI,RB,Jax,Sun 1:00,--/--,,,,,,,,,,,,,,
Antone Smith,FA,NYJ,RB,@Ari,Mon 8:30,--/--,,,,,,,,,,,,,,
C.J. Spiller,FA,SEA,RB,Atl,Sun 4:25,--/--,,,,,,,,,,,,,,
Ryan Mathews,SCOT,PHI,RB,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Ben Tate,FA,PIT,RB,@Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Toby Gerhart,FA,JAC,RB,@Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Boobie Dixon,FA,BUF,RB,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
LeGarrette Blount,FA,NWE,RB,Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
James Starks,FA,GNB,RB,Dal,Sun 4:25,--/--,,,,,,,,,,,,,,
Joique Bell,FA,CHI,RB,Jax,Sun 1:00,--/--,,,,,,,,,,,,,,
Chris Ivory,WA (Sat),JAC,RB,@Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
James Develin,FA,NWE,RB,Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Tyler Clutts,FA,DAL,RB,@GB,Sun 4:25,--/--,,,,,,,,,,,,,,
Mark Ingram,BKN,NOR,RB,Car,Sun 1:00,--/--,,,,,,,,,,,,,,
DeMarco Murray,SLIV,TEN,RB,Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Shane Vereen,FA,NYG,RB,Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Stevan Ridley,FA,IND,RB,@Hou,Sun 8:30,--/--,,,,,,,,,,,,,,
Ryan Williams,FA,DAL,RB,@GB,Sun 4:25,--/--,,,,,,,,,,,,,,
Daniel Thomas,FA,MIA,RB,Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Bilal Powell,FA,NYJ,RB,@Ari,Mon 8:30,--/--,,,,,,,,,,,,,,
Anthony Sherman,FA,KAN,RB,@Oak,Sun 4:05,--/--,,,,,,,,,,,,,,
Kendall Hunter,FA,NOR,RB,Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Taiwan Jones,FA,OAK,RB,KC,Sun 4:05,--/--,,,,,,,,,,,,,,
Jordan Todman,FA,IND,RB,@Hou,Sun 8:30,--/--,,,,,,,,,,,,,,
Roy Helu Jr.,FA,OAK,RB,KC,Sun 4:05,--/--,,,,,,,,,,,,,,
Jacquizz Rodgers,FA,TAM,RB,** BYE **,,,,,,,,,,,,,,,,
Dion Lewis,FA,NWE,RB,Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
DuJuan Harris,FA,SFO,RB,@Buf,Sun 1:00,--/--,,,,,,,,,,,,,,
Patrick DiMarco,FA,ATL,RB,@Sea,Sun 4:25,--/--,,,,,,,,,,,,,,
Matt Asiata,FA,MIN,RB,** BYE **,,,,,,,,,,,,,,,,
Shaun Draughn,FA,SFO,RB,@Buf,Sun 1:00,--/--,,,,,,,,,,,,,,
Chase Reynolds,FA,LAR,RB,@Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Will Johnson,FA,NYG,RB,Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Trent Richardson,FA,BAL,RB,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Doug Martin,NOG,TAM,RB,** BYE **,,,,,,,,,,,,,,,,
Lamar Miller,FUNK,HOU,RB,Ind,Sun 8:30,--/--,,,,,,,,,,,,,,
Isaiah Pead,FA,MIA,RB,Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Chris Polk,FA,HOU,RB,Ind,Sun 8:30,--/--,,,,,,,,,,,,,,
LaMike James,FA,MIA,RB,Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Bernard Pierce,FA,NYJ,RB,@Ari,Mon 8:30,--/--,,,,,,,,,,,,,,
Robert Turbin,FA,IND,RB,@Hou,Sun 8:30,--/--,,,,,,,,,,,,,,
Ronnie Hillman,FA,MIN,RB,** BYE **,,,,,,,,,,,,,,,,
Cyrus Gray,FA,ATL,RB,@Sea,Sun 4:25,--/--,,,,,,,,,,,,,,
Vick Ballard,FA,NOR,RB,Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Alfred Morris,SCOT,DAL,RB,@GB,Sun 4:25,--/--,,,,,,,,,,,,,,
Daniel Herron,FA,BUF,RB,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Bryce Brown,FA,SEA,RB,Atl,Sun 4:25,--/--,,,,,,,,,,,,,,
Daryl Richardson,FA,PIT,RB,@Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Cory Harkey,FA,LAR,RB,@Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Joe Banyard,FA,JAC,RB,@Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Derrick Coleman,FA,SEA,RB,Atl,Sun 4:25,--/--,,,,,,,,,,,,,,
Jonas Gray,FA,JAC,RB,@Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Lance Dunbar,FA,DAL,RB,@GB,Sun 4:25,--/--,,,,,,,,,,,,,,
Travaris Cadet,FA,NOR,RB,Car,Sun 1:00,--/--,,,,,,,,,,,,,,
Brandon Bolden,FA,NWE,RB,Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Bobby Rainey,FA,NYG,RB,Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Jonathan Grimes,FA,HOU,RB,Ind,Sun 8:30,--/--,,,,,,,,,,,,,,
Jamize Olawale,FA,OAK,RB,KC,Sun 4:05,--/--,,,,,,,,,,,,,,
Fozzy Whittaker,WA (Sat),CAR,RB,@NO,Sun 1:00,--/--,,,,,,,,,,,,,,
Montee Ball,FA,FA,RB,** BYE **,,,,,,,,,,,,,,,,
Le'Veon Bell,SCOT,PIT,RB,@Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Giovani Bernard,APE,CIN,RB,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Knile Davis,FA,KAN,RB,@Oak,Sun 4:05,--/--,,,,,,,,,,,,,,
Eddie Lacy,GARI,GNB,RB,Dal,Sun 4:25,--/--,,,,,,,,,,,,,,
Christine Michael,APE,SEA,RB,Atl,Sun 4:25,--/--,,,,,,,,,,,,,,
Andre Ellington,FA,ARI,RB,NYJ,Mon 8:30,--/--,,,,,,,,,,,,,,
Latavius Murray,GARI,OAK,RB,KC,Sun 4:05,--/--,,,,,,,,,,,,,,
Kenjon Barner,FA,PHI,RB,@Wsh,Sun 1:00,--/--,,,,,,,,,,,,,,
Denard Robinson,FA,JAC,RB,@Chi,Sun 1:00,--/--,,,,,,,,,,,,,,
Mike Gillislee,FA,BUF,RB,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Chris Thompson,FA,WAS,RB,Phi,Sun 1:00,--/--,,,,,,,,,,,,,,
Mike James,FA,TAM,RB,** BYE **,,,,,,,,,,,,,,,,
Rex Burkhead,FA,CIN,RB,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Tommy Bohanon,FA,NYJ,RB,@Ari,Mon 8:30,--/--,,,,,,,,,,,,,,
Stepfan Taylor,FA,ARI,RB,NYJ,Mon 8:30,--/--,,,,,,,,,,,,,,
Theo Riddick,NOG,DET,RB,LA,Sun 1:00,--/--,,,,,,,,,,,,,,
Zac Stacy,FA,NYJ,RB,@Ari,Mon 8:30,--/--,,,,,,,,,,,,,,
Kyle Juszczyk,FA,BAL,RB,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Joseph Randle,FA,FA,RB,** BYE **,,,,,,,,,,,,,,,,
Spencer Ware,GARI,KAN,RB,@Oak,Sun 4:05,--/--,,,,,,,,,,,,,,
Kerwynn Williams,FA,ARI,RB,NYJ,Mon 8:30,--/--,,,,,,,,,,,,,,
Benjamin Cunningham,FA,LAR,RB,@Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Kendall Gaskins,FA,SFO,RB,@Buf,Sun 1:00,--/--,,,,,,,,,,,,,,
Steven Miller,FA,DET,RB,LA,Sun 1:00,--/--,,,,,,,,,,,,,,
Zach Line,FA,MIN,RB,** BYE **,,,,,,,,,,,,,,,,
George Winn,FA,DET,RB,LA,Sun 1:00,--/--,,,,,,,,,,,,,,
Khiry Robinson,FA,NYJ,RB,@Ari,Mon 8:30,--/--,,,,,,,,,,,,,,
Charles Sims,WA (Sat),TAM,RB,** BYE **,,,,,,,,,,,,,,,,
Dri Archer,FA,BUF,RB,SF,Sun 1:00,--/--,,,,,,,,,,,,,,
Carlos Hyde,SLIV,SFO,RB,@Buf,Sun 1:00,--/--,,,,,,,,,,,,,,
Jerick McKinnon,GARI,MIN,RB,** BYE **,,,,,,,,,,,,,,,,
Terrance West,APE,BAL,RB,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Tre Mason,FA,LAR,RB,@Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Bishop Sankey,FA,TEN,RB,Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Jeremy Hill,BKN,CIN,RB,@NE,Sun 1:00,--/--,,,,,,,,,,,,,,
Tyler Gaffney,FA,NWE,RB,Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Storm Johnson,FA,TAM,RB,** BYE **,,,,,,,,,,,,,,,,
Lache Seastrunk,FA,NYJ,RB,@Ari,Mon 8:30,--/--,,,,,,,,,,,,,,
James White,FA,NWE,RB,Cin,Sun 1:00,--/--,,,,,,,,,,,,,,
Ka'Deem Carey,FA,CHI,RB,Jax,Sun 1:00,--/--,,,,,,,,,,,,,,
Devonta Freeman,SLIV,ATL,RB,@Sea,Sun 4:25,--/--,,,,,,,,,,,,,,
Lorenzo Taliaferro,FA,BAL,RB,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Marion Grice,FA,ARI,RB,NYJ,Mon 8:30,--/--,,,,,,,,,,,,,,
Isaiah Crowell,NOG,CLE,RB,@Ten,Sun 1:00,--/--,,,,,,,,,,,,,,
Alfred Blue,FA,HOU,RB,Ind,Sun 8:30,--/--,,,,,,,,,,,,,,
