Player,OwnCode,Team,Pos,Opp,WLScore,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,Tgt,2PC,FumL,MiscTD,FFPts
Jerome Felton,FA,BUF,RB,@Sea,Mon 8:30,--/--,,,,,,,,,,,,,,
Tim Hightower,SCOT,NOR,RB,@SF,Sun 4:05,--/--,,,,,,,,,,,,,,
Justin Forsett,FA,DET,RB,@Min,Sun 1:00,--/--,,,,,,,,,,,,,,
Mike Tolbert,FA,CAR,RB,@LA,Sun 4:05,--/--,,,,,,,,,,,,,,
Marcel Reece,FA,OAK,RB,Den,Sun 8:30,--/--,,,,,,,,,,,,,,
Danny Woodhead,FA,SDG,RB,Ten,Sun 4:25,--/--,,,,,,,,,,,,,,
Donald Brown,FA,NWE,RB,** BYE **,,,,,,,,,,,,,,,,
Arian Foster,FA,MIA,RB,NYJ,Sun 1:00,--/--,,,,,,,,,,,,,,
Rashad Jennings,BKN,NYG,RB,Phi,Sun 1:00,--/--,,,,,,,,,,,,,,
LeSean McCoy,BLRT,BUF,RB,@Sea,Mon 8:30,--/--,,,,,,,,,,,,,,
Knowshon Moreno,FA,FA,RB,** BYE **,,,,,,,,,,,,,,,,
Cedric Peerman,FA,CIN,RB,** BYE **,,,,,,,,,,,,,,,,
Marcus Thigpen,FA,BUF,RB,@Sea,Mon 8:30,--/--,,,,,,,,,,,,,,
Darrel Young,FA,CHI,RB,** BYE **,,,,,,,,,,,,,,,,
C.J. Spiller,FA,SEA,RB,Buf,Mon 8:30,--/--,,,,,,,,,,,,,,
Ryan Mathews,SCOT,PHI,RB,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Dexter McCluster,FA,SDG,RB,Ten,Sun 4:25,--/--,,,,,,,,,,,,,,
Ben Tate,FA,PIT,RB,@Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Toby Gerhart,FA,JAC,RB,@KC,Sun 1:00,--/--,,,,,,,,,,,,,,
Boobie Dixon,FA,BUF,RB,@Sea,Mon 8:30,--/--,,,,,,,,,,,,,,
LeGarrette Blount,FA,NWE,RB,** BYE **,,,,,,,,,,,,,,,,
James Starks,FA,GNB,RB,Ind,Sun 4:25,--/--,,,,,,,,,,,,,,
Joique Bell,FA,CHI,RB,** BYE **,,,,,,,,,,,,,,,,
Chris Ivory,WA (Sat),JAC,RB,@KC,Sun 1:00,--/--,,,,,,,,,,,,,,
James Develin,FA,NWE,RB,** BYE **,,,,,,,,,,,,,,,,
Tyler Clutts,FA,DAL,RB,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Mark Ingram,BKN,NOR,RB,@SF,Sun 4:05,--/--,,,,,,,,,,,,,,
DeMarco Murray,BLRT,TEN,RB,@SD,Sun 4:25,--/--,,,,,,,,,,,,,,
Shane Vereen,FA,NYG,RB,Phi,Sun 1:00,--/--,,,,,,,,,,,,,,
Ryan Williams,FA,DAL,RB,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Daniel Thomas,FA,MIA,RB,NYJ,Sun 1:00,--/--,,,,,,,,,,,,,,
Bilal Powell,FA,NYJ,RB,@Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Anthony Sherman,FA,KAN,RB,Jax,Sun 1:00,--/--,,,,,,,,,,,,,,
Kendall Hunter,FA,NOR,RB,@SF,Sun 4:05,--/--,,,,,,,,,,,,,,
Taiwan Jones,FA,OAK,RB,Den,Sun 8:30,--/--,,,,,,,,,,,,,,
Jordan Todman,FA,IND,RB,@GB,Sun 4:25,--/--,,,,,,,,,,,,,,
Roy Helu Jr.,FA,OAK,RB,Den,Sun 8:30,--/--,,,,,,,,,,,,,,
Dion Lewis,FA,NWE,RB,** BYE **,,,,,,,,,,,,,,,,
DuJuan Harris,FA,SFO,RB,NO,Sun 4:05,--/--,,,,,,,,,,,,,,
Matt Asiata,NOG,MIN,RB,Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Shaun Draughn,FA,SFO,RB,NO,Sun 4:05,--/--,,,,,,,,,,,,,,
Chase Reynolds,FA,LAR,RB,Car,Sun 4:05,--/--,,,,,,,,,,,,,,
Will Johnson,FA,NYG,RB,Phi,Sun 1:00,--/--,,,,,,,,,,,,,,
Trent Richardson,FA,BAL,RB,Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Lamar Miller,FUNK,HOU,RB,** BYE **,,,,,,,,,,,,,,,,
Isaiah Pead,FA,MIA,RB,NYJ,Sun 1:00,--/--,,,,,,,,,,,,,,
Chris Polk,FA,HOU,RB,** BYE **,,,,,,,,,,,,,,,,
LaMike James,FA,MIA,RB,NYJ,Sun 1:00,--/--,,,,,,,,,,,,,,
Bernard Pierce,FA,NYJ,RB,@Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Robert Turbin,FA,IND,RB,@GB,Sun 4:25,--/--,,,,,,,,,,,,,,
Ronnie Hillman,FA,MIN,RB,Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Vick Ballard,FA,NOR,RB,@SF,Sun 4:05,--/--,,,,,,,,,,,,,,
Alfred Morris,SCOT,DAL,RB,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Daniel Herron,FA,BUF,RB,@Sea,Mon 8:30,--/--,,,,,,,,,,,,,,
Bryce Brown,FA,SEA,RB,Buf,Mon 8:30,--/--,,,,,,,,,,,,,,
Daryl Richardson,FA,PIT,RB,@Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Cory Harkey,FA,LAR,RB,Car,Sun 4:05,--/--,,,,,,,,,,,,,,
Joe Banyard,FA,JAC,RB,@KC,Sun 1:00,--/--,,,,,,,,,,,,,,
Derrick Coleman,FA,SEA,RB,Buf,Mon 8:30,--/--,,,,,,,,,,,,,,
Jonas Gray,FA,JAC,RB,@KC,Sun 1:00,--/--,,,,,,,,,,,,,,
Lance Dunbar,FA,DAL,RB,@Cle,Sun 1:00,--/--,,,,,,,,,,,,,,
Travaris Cadet,FA,NOR,RB,@SF,Sun 4:05,--/--,,,,,,,,,,,,,,
Brandon Bolden,FA,NWE,RB,** BYE **,,,,,,,,,,,,,,,,
Bobby Rainey,FA,NYG,RB,Phi,Sun 1:00,--/--,,,,,,,,,,,,,,
Jonathan Grimes,FA,HOU,RB,** BYE **,,,,,,,,,,,,,,,,
Jamize Olawale,FA,OAK,RB,Den,Sun 8:30,--/--,,,,,,,,,,,,,,
Fozzy Whittaker,FA,CAR,RB,@LA,Sun 4:05,--/--,,,,,,,,,,,,,,
Montee Ball,FA,FA,RB,** BYE **,,,,,,,,,,,,,,,,
Le'Veon Bell,SCOT,PIT,RB,@Bal,Sun 1:00,--/--,,,,,,,,,,,,,,
Giovani Bernard,DAN,CIN,RB,** BYE **,,,,,,,,,,,,,,,,
Knile Davis,FA,GNB,RB,Ind,Sun 4:25,--/--,,,,,,,,,,,,,,
Eddie Lacy,FA,GNB,RB,Ind,Sun 4:25,--/--,,,,,,,,,,,,,,
Christine Michael,DAN,SEA,RB,Buf,Mon 8:30,--/--,,,,,,,,,,,,,,
Andre Ellington,FA,ARI,RB,** BYE **,,,,,,,,,,,,,,,,
Latavius Murray,GARI,OAK,RB,Den,Sun 8:30,--/--,,,,,,,,,,,,,,
Kenjon Barner,FA,PHI,RB,@NYG,Sun 1:00,--/--,,,,,,,,,,,,,,
Denard Robinson,FA,JAC,RB,@KC,Sun 1:00,--/--,,,,,,,,,,,,,,
Mike Gillislee,BLRT,BUF,RB,@Sea,Mon 8:30,--/--,,,,,,,,,,,,,,
Chris Thompson,WA (Sat),WAS,RB,** BYE **,,,,,,,,,,,,,,,,
Rex Burkhead,FA,CIN,RB,** BYE **,,,,,,,,,,,,,,,,
Tommy Bohanon,FA,NYJ,RB,@Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Stepfan Taylor,FA,ARI,RB,** BYE **,,,,,,,,,,,,,,,,
Theo Riddick,NOG,DET,RB,@Min,Sun 1:00,--/--,,,,,,,,,,,,,,
Zac Stacy,FA,NYJ,RB,@Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Kyle Juszczyk,FA,BAL,RB,Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Joseph Randle,FA,FA,RB,** BYE **,,,,,,,,,,,,,,,,
Spencer Ware,GARI,KAN,RB,Jax,Sun 1:00,--/--,,,,,,,,,,,,,,
Kerwynn Williams,FA,ARI,RB,** BYE **,,,,,,,,,,,,,,,,
C.J. Anderson,FA,DEN,RB,@Oak,Sun 8:30,--/--,,,,,,,,,,,,,,
Benjamin Cunningham,FA,LAR,RB,Car,Sun 4:05,--/--,,,,,,,,,,,,,,
Kendall Gaskins,FA,SFO,RB,NO,Sun 4:05,--/--,,,,,,,,,,,,,,
Steven Miller,FA,DET,RB,@Min,Sun 1:00,--/--,,,,,,,,,,,,,,
Zach Line,FA,MIN,RB,Det,Sun 1:00,--/--,,,,,,,,,,,,,,
George Winn,FA,DET,RB,@Min,Sun 1:00,--/--,,,,,,,,,,,,,,
Khiry Robinson,FA,NYJ,RB,@Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Dri Archer,FA,BUF,RB,@Sea,Mon 8:30,--/--,,,,,,,,,,,,,,
Carlos Hyde,BLRT,SFO,RB,NO,Sun 4:05,--/--,,,,,,,,,,,,,,
Jerick McKinnon,GARI,MIN,RB,Det,Sun 1:00,--/--,,,,,,,,,,,,,,
Terrance West,DAN,BAL,RB,Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Tre Mason,FA,LAR,RB,Car,Sun 4:05,--/--,,,,,,,,,,,,,,
Bishop Sankey,FA,TEN,RB,@SD,Sun 4:25,--/--,,,,,,,,,,,,,,
Jeremy Hill,BKN,CIN,RB,** BYE **,,,,,,,,,,,,,,,,
Tyler Gaffney,FA,NWE,RB,** BYE **,,,,,,,,,,,,,,,,
Lache Seastrunk,FA,NYJ,RB,@Mia,Sun 1:00,--/--,,,,,,,,,,,,,,
Andre Williams,FA,SDG,RB,Ten,Sun 4:25,--/--,,,,,,,,,,,,,,
James White,FA,NWE,RB,** BYE **,,,,,,,,,,,,,,,,
Ka'Deem Carey,FA,CHI,RB,** BYE **,,,,,,,,,,,,,,,,
Lorenzo Taliaferro,FA,BAL,RB,Pit,Sun 1:00,--/--,,,,,,,,,,,,,,
Marion Grice,FA,ARI,RB,** BYE **,,,,,,,,,,,,,,,,
Isaiah Crowell,NOG,CLE,RB,Dal,Sun 1:00,--/--,,,,,,,,,,,,,,
Alfred Blue,FA,HOU,RB,** BYE **,,,,,,,,,,,,,,,,
Damien Williams,FA,MIA,RB,NYJ,Sun 1:00,--/--,,,,,,,,,,,,,,
Juwan Thompson,FA,DEN,RB,@Oak,Sun 8:30,--/--,,,,,,,,,,,,,,
Kapri Bibbs,FA,DEN,RB,@Oak,Sun 8:30,--/--,,,,,,,,,,,,,,
Branden Oliver,FA,SDG,RB,Ten,Sun 4:25,--/--,,,,,,,,,,,,,,
Antonio Andrews,FA,TEN,RB,@SD,Sun 4:25,--/--,,,,,,,,,,,,,,
Darrin Reaves,FA,KAN,RB,Jax,Sun 1:00,--/--,,,,,,,,,,,,,,
Silas Redd,FA,WAS,RB,** BYE **,,,,,,,,,,,,,,,,
Ryan Hewitt,FA,CIN,RB,** BYE **,,,,,,,,,,,,,,,,
