Player,Team,Pos,Opp,WLScore,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,Tgt,2PC,FumL,MiscTD,DefTD,FumR,Sack,Sfty,Blk,PtsAlld,1_39,40_49,50plus,KTot,XP,FFPts
Leonard Fournette,JAC,RB,Bal,W 44-7,0/0,0.0,0.0,0.0,17.0,59.0,1.0,3.0,21.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,14.0
Melvin Gordon,LAC,RB,KC,L 10-24,0/0,0.0,0.0,0.0,17.0,79.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,13.9
LeGarrette Blount,PHI,RB,NYG,W 27-24,0/0,0.0,0.0,0.0,12.0,67.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,12.7
Jamaal Charles,DEN,RB,@Buf,L 16-26,0/0,0.0,0.0,0.0,9.0,56.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,11.7
Christian McCaffrey,CAR,RB,NO,L 13-34,0/0,0.0,0.0,0.0,4.0,16.0,0.0,9.0,101.0,0.0,11.0,0.0,0.0,0.0,,,,,,,,,,,,11.7
Frank Gore,IND,RB,Cle,W 31-28,0/0,0.0,0.0,0.0,25.0,57.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,11.7
Chris Carson,SEA,RB,@Ten,L 27-33,0/0,0.0,0.0,0.0,11.0,34.0,0.0,2.0,18.0,1.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,11.2
Tarik Cohen,CHI,RB,Pit,W 23-17,0/0,0.0,0.0,0.0,12.0,78.0,0.0,4.0,24.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,10.2
Alvin Kamara,NOR,RB,@Car,W 34-13,0/0,0.0,0.0,0.0,2.0,37.0,1.0,3.0,5.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,10.2
Joe Mixon,CIN,RB,@GB,L 24-27,0/0,0.0,0.0,0.0,18.0,62.0,0.0,3.0,39.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,10.1
Giovani Bernard,CIN,RB,@GB,L 24-27,0/0,0.0,0.0,0.0,3.0,27.0,0.0,2.0,12.0,1.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,9.9
Bilal Powell,NYJ,RB,Mia,W 20-6,0/0,0.0,0.0,0.0,15.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,9.7
Corey Grant,JAC,RB,Bal,W 44-7,0/0,0.0,0.0,0.0,6.0,75.0,0.0,1.0,18.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,9.3
D'Onta Foreman,HOU,RB,@NE,L 33-36,0/0,0.0,0.0,0.0,8.0,25.0,0.0,2.0,65.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,9.0
Tevin Coleman,ATL,RB,@Det,W 30-26,0/0,0.0,0.0,0.0,6.0,46.0,0.0,3.0,43.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,8.9
Mark Ingram,NOR,RB,@Car,W 34-13,0/0,0.0,0.0,0.0,14.0,56.0,0.0,2.0,30.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,8.6
Ameer Abdullah,DET,RB,Atl,L 26-30,0/0,0.0,0.0,0.0,14.0,47.0,0.0,3.0,39.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,8.6
Alex Collins,BAL,RB,@Jax,L 7-44,0/0,0.0,0.0,0.0,9.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,8.2
Corey Clement,PHI,RB,NYG,W 27-24,0/0,0.0,0.0,0.0,6.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,8.2
Andre Ellington,ARI,RB,Dal,L 17-28,0/0,0.0,0.0,0.0,5.0,22.0,0.0,5.0,59.0,0.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,8.1
Wendell Smallwood,PHI,RB,NYG,W 27-24,0/0,0.0,0.0,0.0,12.0,71.0,0.0,1.0,9.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,8.0
C.J. Prosise,SEA,RB,@Ten,L 27-33,0/0,0.0,0.0,0.0,4.0,9.0,0.0,3.0,65.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,7.4
LeSean McCoy,BUF,RB,Den,W 26-16,0/0,0.0,0.0,0.0,14.0,21.0,0.0,7.0,48.0,0.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,6.9
Derrick Henry,TEN,RB,Sea,W 33-27,0/0,0.0,0.0,0.0,13.0,54.0,0.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,6.4
Lamar Miller,HOU,RB,@NE,L 33-36,0/0,0.0,0.0,0.0,14.0,56.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,6.3
Jonathan Stewart,CAR,RB,NO,L 13-34,0/0,0.0,0.0,0.0,12.0,57.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,6.1
Isaiah Crowell,CLE,RB,@Ind,L 28-31,0/0,0.0,0.0,0.0,12.0,44.0,0.0,2.0,10.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,5.4
Ty Montgomery,GNB,RB,Cin,W 27-24,0/0,0.0,0.0,0.0,12.0,35.0,0.0,8.0,15.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,,,,5.0
C.J. Anderson,DEN,RB,@Buf,L 16-26,0/0,0.0,0.0,0.0,8.0,36.0,0.0,2.0,7.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,4.3
Chris Ivory,JAC,RB,Bal,W 44-7,0/0,0.0,0.0,0.0,6.0,17.0,0.0,2.0,25.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,4.2
Mike Tolbert,BUF,RB,Den,W 26-16,0/0,0.0,0.0,0.0,11.0,41.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,4.1
Theo Riddick,DET,RB,Atl,L 26-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,38.0,0.0,9.0,0.0,0.0,0.0,,,,,,,,,,,,3.8
Adrian Peterson,ARI,RB,Dal,L 17-28,0/0,0.0,0.0,0.0,9.0,33.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,3.7
Samaje Perine,WAS,RB,Oak,W 27-10,0/0,0.0,0.0,0.0,19.0,49.0,0.0,1.0,6.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,3.5
Kyle Juszczyk,SFO,RB,LAR,L 39-41,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,3.4
Branden Oliver,LAC,RB,KC,L 10-24,0/0,0.0,0.0,0.0,8.0,16.0,0.0,4.0,18.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,3.4
Orleans Darkwa,NYG,RB,@Phi,L 24-27,0/0,0.0,0.0,0.0,7.0,22.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,3.3
Mike Gillislee,NWE,RB,Hou,W 36-33,0/0,0.0,0.0,0.0,12.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,3.1
Paul Perkins,NYG,RB,@Phi,L 24-27,0/0,0.0,0.0,0.0,9.0,22.0,0.0,2.0,8.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,3.0
Jeremy Hill,CIN,RB,@GB,L 24-27,0/0,0.0,0.0,0.0,7.0,23.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,2.9
Matt Breida,SFO,RB,LAR,L 39-41,0/0,0.0,0.0,0.0,3.0,9.0,0.0,3.0,20.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,2.9
James White,NWE,RB,Hou,W 36-33,0/0,0.0,0.0,0.0,5.0,17.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,2.8
Javorius Allen,BAL,RB,@Jax,L 7-44,0/0,0.0,0.0,0.0,8.0,15.0,0.0,5.0,13.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,2.8
Mack Brown,WAS,RB,Oak,W 27-10,0/0,0.0,0.0,0.0,6.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,2.7
Marshawn Lynch,OAK,RB,@Wsh,L 10-27,0/0,0.0,0.0,0.0,6.0,18.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,2.6
Matt Forte,NYJ,RB,Mia,W 20-6,0/0,0.0,0.0,0.0,8.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,2.5
Jay Ajayi,MIA,RB,@NYJ,L 6-20,0/0,0.0,0.0,0.0,11.0,16.0,0.0,2.0,9.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,2.5
DeAndre Washington,OAK,RB,@Wsh,L 10-27,0/0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,24.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,2.4
Benny Cunningham,CHI,RB,Pit,W 23-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,2.3
Shane Vereen,NYG,RB,@Phi,L 24-27,0/0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,18.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,2.3
Chris Johnson,ARI,RB,Dal,L 17-28,0/0,0.0,0.0,0.0,12.0,17.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,2.1
Robert Turbin,IND,RB,Cle,W 31-28,0/0,0.0,0.0,0.0,5.0,18.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,2.0
Dion Lewis,NWE,RB,Hou,W 36-33,0/0,0.0,0.0,0.0,2.0,5.0,0.0,3.0,12.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,1.7
Jacquizz Rodgers,TAM,RB,@Min,L 17-34,0/0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1.5
Elijah McGuire,NYJ,RB,Mia,W 20-6,0/0,0.0,0.0,0.0,7.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,1.4
Charles Sims,TAM,RB,@Min,L 17-34,0/0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,1.3
Charcandrick West,KAN,RB,@LAC,W 24-10,0/0,0.0,0.0,0.0,2.0,-1.0,0.0,2.0,14.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,1.3
Fozzy Whittaker,CAR,RB,NO,L 13-34,0/0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1.2
C.J. Ham,MIN,RB,TB,W 34-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,1.2
Darren Sproles,PHI,RB,NYG,W 27-24,0/0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1.1
Anthony Sherman,KAN,RB,@LAC,W 24-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,1.1
Damien Williams,MIA,RB,@NYJ,L 6-20,0/0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,1.1
Tommy Bohanon,JAC,RB,Bal,W 44-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,0.8
Tyler Ervin,HOU,RB,@NE,L 33-36,0/0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,0.8
Jalen Richard,OAK,RB,@Wsh,L 10-27,0/0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,0.8
Terrance West,BAL,RB,@Jax,L 7-44,0/0,0.0,0.0,0.0,6.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,0.6
Jamaal Williams,GNB,RB,Cin,W 27-24,0/0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.6
Austin Ekeler,LAC,RB,KC,L 10-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,0.6
Latavius Murray,MIN,RB,TB,W 34-17,0/0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.5
Zach Zenner,DET,RB,Atl,L 26-30,0/0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.5
Jerick McKinnon,MIN,RB,TB,W 34-17,0/0,0.0,0.0,0.0,2.0,5.0,0.0,2.0,-1.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,0.4
Kerwynn Williams,ARI,RB,Dal,L 17-28,0/0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.3
Matt Jones,IND,RB,Cle,W 31-28,0/0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.3
Terrell Watson,PIT,RB,@Chi,L 17-23,0/0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.3
Kenyan Drake,MIA,RB,@NYJ,L 6-20,0/0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,0.2
Andy Janovich,DEN,RB,@Buf,L 16-26,0/0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.2
De'Angelo Henderson,DEN,RB,@Buf,L 16-26,0/0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.1
Steven Jackson,NWE,RB,Hou,W 36-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
John Kuhn,NOR,RB,@Car,W 34-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Reggie Bush,BUF,RB,Den,W 26-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
DeAngelo Williams,PIT,RB,@Chi,L 17-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Fred Jackson,SEA,RB,@Ten,L 27-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Ahmad Bradshaw,IND,RB,Cle,W 31-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Pierre Thomas,WAS,RB,Oak,W 27-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Darren McFadden,DAL,RB,@Ari,W 28-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Jerome Felton,BUF,RB,Den,W 26-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Tim Hightower,SFO,RB,LAR,L 39-41,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Justin Forsett,DEN,RB,@Buf,L 16-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Marcel Reece,SEA,RB,@Ten,L 27-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Danny Woodhead,BAL,RB,@Jax,L 7-44,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Donald Brown,NWE,RB,Hou,W 36-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Arian Foster,MIA,RB,@NYJ,L 6-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Rashad Jennings,NYG,RB,@Phi,L 24-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Jorvorskie Lane,TAM,RB,@Min,L 17-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Cedric Peerman,CIN,RB,@GB,L 24-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Marcus Thigpen,BUF,RB,Den,W 26-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Darrel Young,CAR,RB,NO,L 13-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Antone Smith,TAM,RB,@Min,L 17-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
C.J. Spiller,KAN,RB,@LAC,W 24-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Ryan Mathews,PHI,RB,NYG,W 27-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Dexter McCluster,LAC,RB,KC,L 10-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Ben Tate,PIT,RB,@Chi,L 17-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Toby Gerhart,JAC,RB,Bal,W 44-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Boobie Dixon,BUF,RB,Den,W 26-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
James Starks,GNB,RB,Cin,W 27-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Joique Bell,DET,RB,Atl,L 26-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
James Develin,NWE,RB,Hou,W 36-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Tyler Clutts,DAL,RB,@Ari,W 28-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Stevan Ridley,MIN,RB,TB,W 34-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Ryan Williams,DAL,RB,@Ari,W 28-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Daniel Thomas,MIA,RB,@NYJ,L 6-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Kendall Hunter,NOR,RB,@Car,W 34-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Taiwan Jones,BUF,RB,Den,W 26-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Jordan Todman,HOU,RB,@NE,L 33-36,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Roy Helu Jr.,OAK,RB,@Wsh,L 10-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
DuJuan Harris,JAC,RB,Bal,W 44-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Patrick DiMarco,BUF,RB,Den,W 26-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Matt Asiata,DET,RB,Atl,L 26-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Shaun Draughn,NYG,RB,@Phi,L 24-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Chase Reynolds,LAR,RB,@SF,W 41-39,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Will Johnson,NYG,RB,@Phi,L 24-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Trent Richardson,BAL,RB,@Jax,L 7-44,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Doug Martin,TAM,RB,@Min,L 17-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Isaiah Pead,MIA,RB,@NYJ,L 6-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Chris Polk,HOU,RB,@NE,L 33-36,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
LaMike James,MIA,RB,@NYJ,L 6-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Bernard Pierce,DEN,RB,@Buf,L 16-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Ronnie Hillman,DAL,RB,@Ari,W 28-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Cyrus Gray,ATL,RB,@Det,W 30-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Vick Ballard,NOR,RB,@Car,W 34-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Alfred Morris,DAL,RB,@Ari,W 28-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Daniel Herron,BUF,RB,Den,W 26-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Bryce Brown,SEA,RB,@Ten,L 27-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Daryl Richardson,IND,RB,Cle,W 31-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Cory Harkey,LAR,RB,@SF,W 41-39,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Joe Banyard,BUF,RB,Den,W 26-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Derrick Coleman,ATL,RB,@Det,W 30-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Jonas Gray,JAC,RB,Bal,W 44-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Lance Dunbar,LAR,RB,@SF,W 41-39,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Travaris Cadet,NYJ,RB,Mia,W 20-6,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Brandon Bolden,NWE,RB,Hou,W 36-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Bobby Rainey Jr.,BAL,RB,@Jax,L 7-44,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Jonathan Grimes,JAC,RB,Bal,W 44-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
