Player,OwnCode,Action,Team,Pos,Opp,GameTime,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,1_39,40_49,50plus,KTot,XP,FFPts
Keith Marshall,FA,,WAS,RB,Cle,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Zac Brooks,FA,,SEA,RB,@NYJ,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Terrell Watson,FA,,CLE,RB,@Wsh,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Brandon Wilds,FA,,ATL,RB,Car,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jhurell Pressley,FA,,GNB,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Byron Marshall,FA,,PHI,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
James Wilder Jr.,FA,,BUF,RB,@NE,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
D.J. Foster,FA,,NWE,RB,Buf,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Dreamius Smith,FA,,SDG,RB,NO,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Devon Johnson,FA,,CAR,RB,@Atl,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Troymaine Pope,FA,,NYJ,RB,Sea,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Glenn Gronkowski,FA,,BUF,RB,@NE,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Julian Howsare,FA,,NYJ,RB,Sea,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Thomas Rawls,WA (Thu),,SEA,RB,@NYJ,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-0.0
Antonio Brown,NOG,,PIT,WR,KC,Sun 8:30,0/0,0.0,0.0,0.0,0.3,1.6,0.0,8.4,106.8,0.6,,,,,,14.6
A.J. Green,LOS,,CIN,WR,Mia,Thu 8:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,88.3,0.6,,,,,,12.4
Allen Robinson,GARI,,JAC,WR,Ind,Sun 9:30 AM,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,88.3,0.6,,,,,,12.4
Odell Beckham Jr.,SLIV,,NYG,WR,@Min,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,94.0,0.5,,,,,,12.3
Marvin Jones,BKN,,DET,WR,@Chi,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,91.4,0.5,,,,,,12.2
Julio Jones,SCOT,,ATL,WR,Car,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,92.5,0.5,,,,,,12.2
Travis Benjamin,SLIV,,SDG,WR,NO,Sun 4:25,0/0,0.0,0.0,0.0,0.2,1.7,0.0,5.9,79.1,0.5,,,,,,11.3
Brandin Cooks,SCOT,,NOR,WR,@SD,Sun 4:25,0/0,0.0,0.0,0.0,0.7,4.8,0.0,5.7,79.5,0.4,,,,,,11.2
DeAndre Hopkins,FUNK,,HOU,WR,Ten,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,80.0,0.5,,,,,,11.0
Alshon Jeffery,GARI,,CHI,WR,Det,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,82.8,0.4,,,,,,10.9
T.Y. Hilton,LOS,,IND,WR,@Jax,Sun 9:30 AM,0/0,0.0,0.0,0.0,0.1,0.7,0.0,5.3,72.6,0.5,,,,,,10.5
Mike Evans,APE,,TAM,WR,Den,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,74.7,0.5,,,,,,10.4
Dez Bryant,BKN,,DAL,WR,@SF,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,73.7,0.5,,,,,,10.4
Terrelle Pryor,FA,,CLE,WR,@Wsh,Sun 1:00,0/0,0.0,0.0,0.0,1.8,9.3,0.0,4.2,68.0,0.4,,,,,,10.3
Larry Fitzgerald,NOG,,ARI,WR,LA,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,67.1,0.6,,,,,,10.0
Jeremy Maclin,LOS,,KAN,WR,@Pit,Sun 8:30,0/0,0.0,0.0,0.0,0.2,1.3,0.0,5.7,77.7,0.3,,,,,,10.0
Jarvis Landry,SLIV,,MIA,WR,@Cin,Thu 8:25,0/0,0.0,0.0,0.0,0.4,2.5,0.0,7.6,73.1,0.3,,,,,,9.7
Emmanuel Sanders,FUNK,,DEN,WR,@TB,Sun 4:05,0/0,0.0,0.0,0.0,0.1,0.8,0.0,5.1,72.4,0.4,,,,,,9.7
Kelvin Benjamin,SCOT,,CAR,WR,@Atl,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,58.0,0.6,,,,,,9.4
Willie Snead,APE,,NOR,WR,@SD,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,72.7,0.4,,,,,,9.4
Stefon Diggs,SLIV,,MIN,WR,NYG,Mon 8:30,0/0,0.0,0.0,0.0,0.3,1.5,0.0,5.7,72.0,0.3,,,,,,9.3
Demaryius Thomas,NOG,,DEN,WR,@TB,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,66.9,0.4,,,,,,9.2
Amari Cooper,GARI,,OAK,WR,@Bal,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,67.6,0.4,,,,,,9.2
Doug Baldwin,FUNK,,SEA,WR,@NYJ,Sun 1:00,0/0,0.0,0.0,0.0,0.1,0.8,0.0,4.7,66.2,0.4,,,,,,9.0
Tyrell Williams,LOS,,SDG,WR,NO,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,63.2,0.5,,,,,,9.0
Brandon Marshall,SCOT,,NYJ,WR,Sea,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,67.0,0.4,,,,,,9.0
Sammy Watkins,APE,,BUF,WR,@NE,Sun 1:00,0/0,0.0,0.0,0.0,0.1,0.7,0.0,4.1,64.0,0.4,,,,,,8.8
Allen Hurns,WA (Fri),,JAC,WR,Ind,Sun 9:30 AM,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,64.3,0.4,,,,,,8.8
DeSean Jackson,LOS,,WAS,WR,Cle,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,69.3,0.3,,,,,,8.7
Steve Smith Sr.,FA,,BAL,WR,Oak,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,65.3,0.3,,,,,,8.5
Eric Decker,NOG,,NYJ,WR,Sea,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,58.9,0.4,,,,,,8.3
Golden Tate,APE,,DET,WR,@Chi,Sun 1:00,0/0,0.0,0.0,0.0,0.7,4.4,0.0,5.1,59.1,0.3,,,,,,8.3
Michael Floyd,FA,,ARI,WR,LA,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,55.6,0.4,,,,,,8.2
Julian Edelman,FA,,NWE,WR,Buf,Sun 1:00,0/0,0.0,0.0,0.0,1.3,5.8,0.0,4.8,50.7,0.4,,,,,,8.1
Will Fuller V,FA,,HOU,WR,Ten,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,58.7,0.3,,,,,,7.8
Michael Crabtree,BKN,,OAK,WR,@Bal,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,55.1,0.4,,,,,,7.8
Sterling Shepard,GARI,,NYG,WR,@Min,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,60.8,0.3,,,,,,7.6
Kevin White,FA,,CHI,WR,Det,Sun 1:00,0/0,0.0,0.0,0.0,0.4,2.5,0.0,3.7,53.0,0.3,,,,,,7.6
Mike Wallace,NOG,,BAL,WR,Oak,Sun 1:00,0/0,0.0,0.0,0.0,0.5,3.5,0.0,3.5,47.8,0.4,,,,,,7.5
Torrey Smith,LOS,,SFO,WR,Dal,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,56.6,0.3,,,,,,7.3
Jamison Crowder,FA,,WAS,WR,Cle,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,51.7,0.3,,,,,,7.3
Phillip Dorsett,FA,,IND,WR,@Jax,Sun 9:30 AM,0/0,0.0,0.0,0.0,0.1,0.7,0.0,3.4,49.2,0.4,,,,,,7.3
Tavon Austin,FA,,LAR,WR,@Ari,Sun 4:25,0/0,0.0,0.0,0.0,1.6,8.4,0.0,5.4,50.9,0.1,,,,,,7.2
DeVante Parker,FA,,MIA,WR,@Cin,Thu 8:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,53.0,0.3,,,,,,7.1
Cole Beasley,FA,,DAL,WR,@SF,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,55.7,0.3,,,,,,7.1
Anquan Boldin,FA,,DET,WR,@Chi,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,52.1,0.3,,,,,,6.8
Tajae Sharpe,FA,,TEN,WR,@Hou,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,49.6,0.3,,,,,,6.7
Jeremy Kerley,FA,,SFO,WR,Dal,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,53.2,0.2,,,,,,6.7
Kenny Britt,FA,,LAR,WR,@Ari,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,56.0,0.2,,,,,,6.7
Kenny Stills,FA,,MIA,WR,@Cin,Thu 8:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,52.1,0.2,,,,,,6.5
Mohamed Sanu,FA,,ATL,WR,Car,Sun 1:00,0/0,0.0,0.0,0.0,0.1,0.7,0.0,4.2,45.6,0.3,,,,,,6.5
Pierre Garcon,FA,,WAS,WR,Cle,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,46.6,0.3,,,,,,6.4
John Brown,FA,,ARI,WR,LA,Sun 4:25,0/0,0.0,0.0,0.0,0.1,0.8,0.0,3.1,45.1,0.3,,,,,,6.4
Michael Thomas,FA,,NOR,WR,@SD,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,41.5,0.4,,,,,,6.3
Tyler Lockett,FA,,SEA,WR,@NYJ,Sun 1:00,0/0,0.0,0.0,0.0,0.1,0.8,0.0,2.8,44.2,0.2,,,,,,6.3
Victor Cruz,FA,,NYG,WR,@Min,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,47.6,0.3,,,,,,6.2
Quincy Enunwa,FA,,NYJ,WR,Sea,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,41.8,0.3,,,,,,6.1
Dontrelle Inman,FA,,SDG,WR,NO,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,39.4,0.3,,,,,,5.7
Robert Woods,FA,,BUF,WR,@NE,Sun 1:00,0/0,0.0,0.0,0.0,0.1,0.7,0.0,3.8,40.5,0.3,,,,,,5.6
Vincent Jackson,FA,,TAM,WR,Den,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,39.5,0.3,,,,,,5.6
Andrew Hawkins,FA,,CLE,WR,@Wsh,Sun 1:00,0/0,0.0,0.0,0.0,0.5,3.5,0.0,3.6,41.9,0.2,,,,,,5.6
Rishard Matthews,FA,,TEN,WR,@Hou,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,43.9,0.2,,,,,,5.6
Eddie Royal,FA,,CHI,WR,Det,Sun 1:00,0/0,0.0,0.0,0.0,0.1,0.8,0.0,3.3,39.0,0.2,,,,,,5.5
Marqise Lee,FA,,JAC,WR,Ind,Sun 9:30 AM,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,38.8,0.3,,,,,,5.4
Quinton Patton,FA,,SFO,WR,Dal,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,40.7,0.2,,,,,,5.4
Jermaine Kearse,FA,,SEA,WR,@NYJ,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,38.2,0.3,,,,,,5.3
Brandon LaFell,FA,,CIN,WR,Mia,Thu 8:25,0/0,0.0,0.0,0.0,0.1,0.9,0.0,2.7,37.3,0.2,,,,,,5.1
Adam Thielen,FA,,MIN,WR,NYG,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,37.5,0.2,,,,,,5.0
Eli Rogers,FA,,PIT,WR,KC,Sun 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,34.8,0.2,,,,,,5.0
Breshad Perriman,FA,,BAL,WR,Oak,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,34.7,0.2,,,,,,4.9
Sammie Coates,FA,,PIT,WR,KC,Sun 8:30,0/0,0.0,0.0,0.0,0.3,1.6,0.0,2.0,31.0,0.3,,,,,,4.9
Adam Humphries,FA,,TAM,WR,Den,Sun 4:05,0/0,0.0,0.0,0.0,0.2,1.4,0.0,3.9,30.1,0.2,,,,,,4.8
Tyler Boyd,FA,,CIN,WR,Mia,Thu 8:25,0/0,0.0,0.0,0.0,0.1,0.9,0.0,2.6,34.5,0.2,,,,,,4.8
Ted Ginn Jr.,FA,,CAR,WR,@Atl,Sun 1:00,0/0,0.0,0.0,0.0,0.9,6.0,0.0,1.8,26.9,0.2,,,,,,4.7
Chris Conley,FA,,KAN,WR,@Pit,Sun 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,35.0,0.2,,,,,,4.6
Chris Hogan,FA,,NWE,WR,Buf,Sun 1:00,0/0,0.0,0.0,0.0,0.2,1.0,0.0,2.3,26.6,0.2,,,,,,4.2
Terrance Williams,FA,,DAL,WR,@SF,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,31.0,0.2,,,,,,4.2
Seth Roberts,FA,,OAK,WR,@Bal,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,29.2,0.2,,,,,,4.2
Markus Wheaton,FA,,PIT,WR,KC,Sun 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,27.8,0.2,,,,,,3.9
Charles Johnson,FA,,MIN,WR,NYG,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,28.9,0.2,,,,,,3.8
Marquise Goodwin,FA,,BUF,WR,@NE,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,28.6,0.2,,,,,,3.8
Corey Brown,FA,,CAR,WR,@Atl,Sun 1:00,0/0,0.0,0.0,0.0,0.3,2.0,0.0,1.7,24.6,0.2,,,,,,3.7
Devin Funchess,FA,,CAR,WR,@Atl,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,22.6,0.2,,,,,,3.5
Braxton Miller,FA,,HOU,WR,Ten,Sun 1:00,0/0,0.0,0.0,0.0,0.3,2.0,0.0,2.3,23.0,0.1,,,,,,3.3
Josh Doctson,FA,,WAS,WR,Cle,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,22.8,0.2,,,,,,3.3
Brian Quick,FA,,LAR,WR,@Ari,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,24.5,0.1,,,,,,3.0
Ricardo Louis,FA,,CLE,WR,@Wsh,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,23.2,0.1,,,,,,3.0
Andre Johnson,FA,,TEN,WR,@Hou,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,21.7,0.1,,,,,,2.9
Taylor Gabriel,FA,,ATL,WR,Car,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,22.2,0.1,,,,,,2.9
Chester Rogers,FA,,IND,WR,@Jax,Sun 9:30 AM,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,18.6,0.2,,,,,,2.8
Jaron Brown,FA,,ARI,WR,LA,Sun 4:25,0/0,0.0,0.0,0.0,0.1,0.8,0.0,1.3,16.4,0.2,,,,,,2.7
Brandon Coleman,FA,,NOR,WR,@SD,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,17.2,0.1,,,,,,2.5
Harry Douglas,FA,,TEN,WR,@Hou,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,17.9,0.1,,,,,,2.3
Albert Wilson,FA,,KAN,WR,@Pit,Sun 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,18.1,0.1,,,,,,2.3
Malcolm Mitchell,FA,,NWE,WR,Buf,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,15.5,0.1,,,,,,2.2
Jalin Marshall,FA,,NYJ,WR,Sea,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,14.6,0.1,,,,,,2.2
Greg Salas,FA,,BUF,WR,@NE,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,14.8,0.1,,,,,,2.1
Rod Streater,FA,,SFO,WR,Dal,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,16.4,0.1,,,,,,2.1
Danny Amendola,FA,,NWE,WR,Buf,Sun 1:00,0/0,0.0,0.0,0.0,0.2,1.0,0.0,1.2,11.9,0.1,,,,,,1.9
Jordan Norwood,FA,,DEN,WR,@TB,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,12.9,0.1,,,,,,1.9
Rashad Greene,FA,,JAC,WR,Ind,Sun 9:30 AM,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,10.7,0.1,,,,,,1.8
Tyreek Hill,FA,,KAN,WR,@Pit,Sun 8:30,0/0,0.0,0.0,0.0,0.6,3.9,0.0,0.6,8.1,0.0,,,,,,1.7
Kamar Aiken,FA,,BAL,WR,Oak,Sun 1:00,0/0,0.0,0.0,0.0,0.1,0.9,0.0,0.9,11.5,0.1,,,,,,1.7
Paul Richardson,FA,,SEA,WR,@NYJ,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,11.5,0.1,,,,,,1.6
Andre Holmes,FA,,OAK,WR,@Bal,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,10.2,0.1,,,,,,1.5
Justin Hardy,FA,,ATL,WR,Car,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,10.6,0.1,,,,,,1.5
Bradley Marquez,FA,,LAR,WR,@Ari,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,10.3,0.0,,,,,,1.3
Cordarrelle Patterson,FA,,MIN,WR,NYG,Mon 8:30,0/0,0.0,0.0,0.0,0.5,3.1,0.0,0.4,4.8,0.0,,,,,,1.2
Chris Moore,FA,,BAL,WR,Oak,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,8.5,0.1,,,,,,1.2
Cameron Meredith,FA,,CHI,WR,Det,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,8.2,0.0,,,,,,1.1
Andre Roberts,FA,,DET,WR,@Chi,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.2,0.0,,,,,,1.1
Cody Latimer,FA,,DEN,WR,@TB,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,7.1,0.0,,,,,,1.0
Brice Butler,FA,,DAL,WR,@SF,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,7.5,0.0,,,,,,1.0
Quan Bray,FA,,IND,WR,@Jax,Sun 9:30 AM,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,5.5,0.0,,,,,,1.0
Griff Whalen,FA,,SDG,WR,NO,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.7,0.0,,,,,,0.9
Rashard Higgins,FA,,CLE,WR,@Wsh,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,7.0,0.0,,,,,,0.9
James Wright,FA,,CIN,WR,Mia,Thu 8:25,0/0,0.0,0.0,0.0,0.3,1.7,0.0,0.4,5.0,0.0,,,,,,0.9
J.J. Nelson,FA,,ARI,WR,LA,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,0.1,,,,,,0.9
Lucky Whitehead,FA,,DAL,WR,@SF,Sun 4:25,0/0,0.0,0.0,0.0,0.6,3.8,0.0,0.1,1.2,0.0,,,,,,0.8
Bennie Fowler,FA,,DEN,WR,@TB,Sun 4:05,0/0,0.0,0.0,0.0,0.1,0.8,0.0,0.4,4.7,0.0,,,,,,0.8
Tommylee Lewis,FA,,NOR,WR,@SD,Sun 4:25,0/0,0.0,0.0,0.0,0.2,1.6,0.0,0.3,3.4,0.0,,,,,,0.7
Jaelen Strong,FA,,HOU,WR,Ten,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.9,0.0,,,,,,0.7
Cecil Shorts III,FA,,TAM,WR,Den,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.2,0.0,,,,,,0.6
Johnny Holton,FA,,OAK,WR,@Bal,Sun 1:00,0/0,0.0,0.0,0.0,0.2,1.5,0.0,0.2,2.5,0.0,,,,,,0.5
Russell Shepard,FA,,TAM,WR,Den,Sun 4:05,0/0,0.0,0.0,0.0,0.2,1.4,0.0,0.2,2.1,0.0,,,,,,0.5
Alex Erickson,FA,,CIN,WR,Mia,Thu 8:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.5,0.0,,,,,,0.5
Darrius Heyward-Bey,FA,,PIT,WR,KC,Sun 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.7,0.0,,,,,,0.4
Tavarres King,FA,,NYG,WR,@Min,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.7,0.0,,,,,,0.4
Aldrick Robinson,FA,,ATL,WR,Car,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.7,0.0,,,,,,0.4
Leonte Carroo,FA,,MIA,WR,@Cin,Thu 8:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.5,0.0,,,,,,0.3
Aaron Burbridge,FA,,SFO,WR,Dal,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.6,0.0,,,,,,0.3
Jordan Taylor,FA,,DEN,WR,@TB,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.4,0.0,,,,,,0.3
Devin Hester,FA,,BAL,WR,Oak,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.3
Robby Anderson,FA,,NYJ,WR,Sea,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.2,0.0,,,,,,0.3
Dwayne Harris,FA,,NYG,WR,@Min,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.3
Ryan Grant,FA,,WAS,WR,Cle,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.5,0.0,,,,,,0.2
Matthew Slater,FA,,NWE,WR,Buf,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,,,,,,0.2
Jakeem Grant,FA,,MIA,WR,@Cin,Thu 8:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2
Brandon Tate,FA,,BUF,WR,@NE,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2
Eric Weems,FA,,ATL,WR,Car,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2
Walter Powell,FA,,BUF,WR,@NE,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.1,0.0,,,,,,0.2
Marc Mariani,FA,,TEN,WR,@Hou,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2
Michael Thomas,FA,,LAR,WR,@Ari,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.1,0.0,,,,,,0.1
Ty Montgomery,FA,,GNB,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Deonte Thompson,FA,,CHI,WR,Det,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.1
Josh Huff,FA,,PHI,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Joshua Bellamy,FA,,CHI,WR,Det,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Randall Cobb,SLIV,,GNB,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Keith Mumphery,FA,,HOU,WR,Ten,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jerricho Cotchery,FA,,CAR,WR,@Atl,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Wes Welker,FA,,LAR,WR,@Ari,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Roddy White,FA,,ATL,WR,Car,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Joshua Cribbs,FA,,IND,WR,@Jax,Sun 9:30 AM,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Nate Washington,FA,,NWE,WR,Buf,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Lance Moore,FA,,ATL,WR,Car,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Greg Jennings,FA,,MIA,WR,@Cin,Thu 8:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Derek Hagan,FA,,TEN,WR,@Hou,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
