Player,OwnCode,Action,Team,Pos,Opp,GameTime,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,1_39,40_49,50plus,KTot,XP,FFPts
Devontae Booker,WA (Wed),,DEN,RB,Atl,Sun 4:05,0/0,0.0,0.0,0.0,6.4,27.8,0.2,0.6,4.6,0.0,,,,,,4.4
Chris Thompson,WA (Wed),,WAS,RB,@Bal,Sun 1:00,0/0,0.0,0.0,0.0,3.9,16.4,0.1,2.3,18.0,0.1,,,,,,4.4
Orleans Darkwa,WA (Wed),,NYG,RB,@GB,Sun 8:30,0/0,0.0,0.0,0.0,7.0,25.0,0.2,0.8,6.3,0.0,,,,,,4.2
James Starks,WA (Wed),,GNB,RB,NYG,Sun 8:30,0/0,0.0,0.0,0.0,6.2,23.8,0.1,1.0,7.2,0.0,,,,,,4.0
Dexter McCluster,WA (Wed),,SDG,RB,@Oak,Sun 4:25,0/0,0.0,0.0,0.0,1.3,6.2,0.0,2.6,23.6,0.1,,,,,,3.9
Alfred Morris,SCOT,,DAL,RB,Cin,Sun 4:25,0/0,0.0,0.0,0.0,5.6,22.7,0.2,0.5,3.1,0.0,,,,,,3.6
Josh Ferguson,WA (Wed),,IND,RB,Chi,Sun 1:00,0/0,0.0,0.0,0.0,1.8,6.7,0.0,2.4,19.6,0.1,,,,,,3.5
DeAngelo Williams,GARI,,PIT,RB,NYJ,Sun 1:00,0/0,0.0,0.0,0.0,5.0,19.5,0.1,0.8,6.8,0.0,,,,,,3.5
Jacquizz Rodgers,WA (Wed),,TAM,RB,@Car,Mon 8:30,0/0,0.0,0.0,0.0,5.5,20.0,0.1,1.1,7.0,0.0,,,,,,3.5
Mike Tolbert,WA (Wed),,CAR,RB,TB,Mon 8:30,0/0,0.0,0.0,0.0,3.3,11.0,0.2,1.1,9.4,0.1,,,,,,3.4
Chris Johnson,WA (Wed),,ARI,RB,@SF,Thu 8:25,0/0,0.0,0.0,0.0,5.4,23.2,0.2,0.1,1.0,0.0,,,,,,3.3
Robert Turbin,WA (Wed),,IND,RB,Chi,Sun 1:00,0/0,0.0,0.0,0.0,4.3,17.1,0.1,0.8,6.5,0.0,,,,,,3.3
Kenyan Drake,WA (Wed),,MIA,RB,Ten,Sun 1:00,0/0,0.0,0.0,0.0,3.1,12.4,0.1,1.3,11.4,0.1,,,,,,3.1
Kenjon Barner,WA (Wed),,PHI,RB,@Det,Sun 1:00,0/0,0.0,0.0,0.0,4.1,18.9,0.1,0.1,1.0,0.0,,,,,,2.9
Jay Ajayi,WA (Wed),,MIA,RB,Ten,Sun 1:00,0/0,0.0,0.0,0.0,3.8,15.8,0.1,0.5,3.8,0.0,,,,,,2.9
Wendell Smallwood,WA (Wed),,PHI,RB,@Det,Sun 1:00,0/0,0.0,0.0,0.0,3.6,16.5,0.1,0.1,1.0,0.0,,,,,,2.6
Javorius Allen,WA (Wed),,BAL,RB,Wsh,Sun 1:00,0/0,0.0,0.0,0.0,2.7,11.5,0.1,1.1,8.5,0.0,,,,,,2.6
Joique Bell,WA (Wed),,CHI,RB,@Ind,Sun 1:00,0/0,0.0,0.0,0.0,2.8,11.8,0.1,0.6,5.6,0.0,,,,,,2.5
Mike Gillislee,WA (Wed),,BUF,RB,@LA,Sun 4:25,0/0,0.0,0.0,0.0,3.0,12.1,0.1,0.8,5.7,0.0,,,,,,2.4
Benjamin Cunningham,WA (Wed),,LAR,RB,Buf,Sun 4:25,0/0,0.0,0.0,0.0,1.6,6.7,0.0,1.5,11.8,0.0,,,,,,2.3
Kyle Juszczyk,WA (Wed),,BAL,RB,Wsh,Sun 1:00,0/0,0.0,0.0,0.0,0.3,1.0,0.0,1.6,14.5,0.1,,,,,,2.3
Bobby Rainey,WA (Wed),,NYG,RB,@GB,Sun 8:30,0/0,0.0,0.0,0.0,1.2,4.0,0.0,1.7,13.5,0.1,,,,,,2.3
Jamize Olawale,WA (Wed),,OAK,RB,SD,Sun 4:25,0/0,0.0,0.0,0.0,1.0,4.8,0.0,0.7,5.9,0.0,,,,,,1.6
Lance Dunbar,WA (Wed),,DAL,RB,Cin,Sun 4:25,0/0,0.0,0.0,0.0,1.1,4.7,0.0,0.9,7.4,0.0,,,,,,1.6
Jonathan Williams,WA (Wed),,BUF,RB,@LA,Sun 4:25,0/0,0.0,0.0,0.0,2.2,7.8,0.1,0.4,2.8,0.0,,,,,,1.5
Kenneth Farrow,WA (Wed),,SDG,RB,@Oak,Sun 4:25,0/0,0.0,0.0,0.0,2.0,8.7,0.1,0.3,2.3,0.0,,,,,,1.5
Alfred Blue,WA (Wed),,HOU,RB,@Min,Sun 1:00,0/0,0.0,0.0,0.0,2.7,9.8,0.0,0.3,1.9,0.0,,,,,,1.4
Jonathan Grimes,WA (Wed),,HOU,RB,@Min,Sun 1:00,0/0,0.0,0.0,0.0,0.8,3.0,0.0,1.1,8.2,0.0,,,,,,1.4
Andre Ellington,WA (Wed),,ARI,RB,@SF,Thu 8:25,0/0,0.0,0.0,0.0,0.9,3.3,0.0,0.8,6.2,0.0,,,,,,1.3
Brandon Bolden,WA (Wed),,NWE,RB,@Cle,Sun 1:00,0/0,0.0,0.0,0.0,1.8,7.4,0.1,0.1,1.1,0.0,,,,,,1.3
Robert Kelley,WA (Wed),,WAS,RB,@Bal,Sun 1:00,0/0,0.0,0.0,0.0,1.6,6.1,0.1,0.3,2.0,0.0,,,,,,1.2
Andy Janovich,WA (Wed),,DEN,RB,Atl,Sun 4:05,0/0,0.0,0.0,0.0,0.8,2.9,0.0,0.4,3.0,0.0,,,,,,1.0
Tyler Ervin,WA (Wed),,HOU,RB,@Min,Sun 1:00,0/0,0.0,0.0,0.0,0.4,1.5,0.0,0.5,3.7,0.0,,,,,,0.8
Malcolm Johnson,WA (Wed),,CLE,RB,NE,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,4.7,0.0,,,,,,0.7
Kapri Bibbs,WA (Wed),,DEN,RB,Atl,Sun 4:05,0/0,0.0,0.0,0.0,0.3,1.1,0.0,0.4,3.1,0.0,,,,,,0.6
Derek Watt,WA (Wed),,SDG,RB,@Oak,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3.3,0.0,,,,,,0.5
Malcolm Brown,WA (Wed),,LAR,RB,Buf,Sun 4:25,0/0,0.0,0.0,0.0,0.5,2.1,0.0,0.2,1.6,0.0,,,,,,0.5
Taiwan Jones,WA (Wed),,OAK,RB,SD,Sun 4:25,0/0,0.0,0.0,0.0,0.3,1.1,0.0,0.3,2.0,0.0,,,,,,0.4
Cory Harkey,WA (Wed),,LAR,RB,Buf,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3.1,0.0,,,,,,0.4
Mike Davis,WA (Wed),,SFO,RB,Ari,Thu 8:25,0/0,0.0,0.0,0.0,0.3,1.0,0.0,0.2,1.7,0.0,,,,,,0.4
Patrick DiMarco,WA (Wed),,ATL,RB,@Den,Sun 4:05,0/0,0.0,0.0,0.0,0.1,0.3,0.0,0.3,1.7,0.0,,,,,,0.3
Zach Zenner,WA (Wed),,DET,RB,Phi,Sun 1:00,0/0,0.0,0.0,0.0,0.6,2.4,0.0,0.0,0.0,0.0,,,,,,0.3
Ronnie Hillman,WA (Wed),,MIN,RB,Hou,Sun 1:00,0/0,0.0,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0,,,,,,0.3
Ryan Hewitt,WA (Wed),,CIN,RB,@Dal,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.0,0.0,,,,,,0.3
Marcus Murphy,WA (Wed),,NOR,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Jalston Fowler,WA (Wed),,TEN,RB,@Mia,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.9,0.0,,,,,,0.3
James Develin,WA (Wed),,NWE,RB,@Cle,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,,,,,,0.2
Knile Davis,WA (Wed),,KAN,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Zach Line,WA (Wed),,MIN,RB,Hou,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.0,,,,,,0.1
George Atkinson III,WA (Wed),,CLE,RB,NE,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.1
Jay Prosch,WA (Wed),,HOU,RB,@Min,Sun 1:00,0/0,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,,,,,,0.1
Corey Grant,WA (Wed),,JAC,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Fitzgerald Toussaint,WA (Wed),,PIT,RB,NYJ,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.1
Travaris Cadet,WA (Wed),,NOR,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Antonio Andrews,WA (Wed),,TEN,RB,@Mia,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Damien Williams,WA (Wed),,MIA,RB,Ten,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Rod Smith,WA (Wed),,DAL,RB,Cin,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Steven Jackson,WA (Wed),,NWE,RB,@Cle,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
John Kuhn,WA (Wed),,NOR,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Reggie Bush,WA (Wed),,BUF,RB,@LA,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Fred Jackson,WA (Wed),,SEA,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Adrian Peterson,WA (Wed),,MIN,RB,Hou,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Marshawn Lynch,WA (Wed),,SEA,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Ahmad Bradshaw,WA (Wed),,IND,RB,Chi,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Pierre Thomas,WA (Wed),,WAS,RB,@Bal,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Darren McFadden,WA (Wed),,DAL,RB,Cin,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jonathan Stewart,WA (Wed),,CAR,RB,TB,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Ray Rice,WA (Wed),,FA,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Jamaal Charles,SCOT,,KAN,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Jerome Felton,WA (Wed),,BUF,RB,@LA,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Tim Hightower,WA (Wed),,NOR,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Justin Forsett,LOS,,BAL,RB,Wsh,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Marcel Reece,WA (Wed),,OAK,RB,SD,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Danny Woodhead,LOS,,SDG,RB,@Oak,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Donald Brown,WA (Wed),,NWE,RB,@Cle,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jorvorskie Lane,WA (Wed),,TAM,RB,@Car,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Knowshon Moreno,WA (Wed),,FA,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Cedric Peerman,WA (Wed),,CIN,RB,@Dal,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Marcus Thigpen,WA (Wed),,BUF,RB,@LA,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Darrel Young,WA (Wed),,CHI,RB,@Ind,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Antone Smith,WA (Wed),,NYJ,RB,@Pit,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
C.J. Spiller,WA (Wed),,SEA,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Ben Tate,WA (Wed),,PIT,RB,NYJ,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Toby Gerhart,WA (Wed),,JAC,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Boobie Dixon,WA (Wed),,BUF,RB,@LA,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Chris Ivory,GARI,,JAC,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Tyler Clutts,WA (Wed),,DAL,RB,Cin,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Mark Ingram,BKN,,NOR,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Shane Vereen,WA (Wed),,NYG,RB,@GB,Sun 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Stevan Ridley,WA (Wed),,IND,RB,Chi,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Ryan Williams,WA (Wed),,DAL,RB,Cin,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Daniel Thomas,WA (Wed),,MIA,RB,Ten,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Anthony Sherman,WA (Wed),,KAN,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Kendall Hunter,WA (Wed),,NOR,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Jordan Todman,WA (Wed),,IND,RB,Chi,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Roy Helu Jr.,WA (Wed),,OAK,RB,SD,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Dion Lewis,WA (Wed),,NWE,RB,@Cle,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
DuJuan Harris,WA (Wed),,SFO,RB,Ari,Thu 8:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Chase Reynolds,WA (Wed),,LAR,RB,Buf,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Will Johnson,WA (Wed),,NYG,RB,@GB,Sun 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Trent Richardson,WA (Wed),,BAL,RB,Wsh,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Doug Martin,NOG,,TAM,RB,@Car,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Isaiah Pead,WA (Wed),,MIA,RB,Ten,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Chris Polk,WA (Wed),,HOU,RB,@Min,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
LaMike James,WA (Wed),,MIA,RB,Ten,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Bernard Pierce,WA (Wed),,NYJ,RB,@Pit,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Cyrus Gray,WA (Wed),,ATL,RB,@Den,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Vick Ballard,WA (Wed),,NOR,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Daniel Herron,WA (Wed),,BUF,RB,@LA,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Bryce Brown,WA (Wed),,SEA,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Daryl Richardson,WA (Wed),,PIT,RB,NYJ,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Joe Banyard,WA (Wed),,JAC,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Derrick Coleman,WA (Wed),,SEA,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Jonas Gray,WA (Wed),,JAC,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Montee Ball,WA (Wed),,FA,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Christine Michael,APE,,SEA,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Denard Robinson,WA (Wed),,JAC,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Mike James,WA (Wed),,TAM,RB,@Car,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Rex Burkhead,WA (Wed),,CIN,RB,@Dal,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Tommy Bohanon,WA (Wed),,NYJ,RB,@Pit,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Stepfan Taylor,WA (Wed),,ARI,RB,@SF,Thu 8:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Zac Stacy,WA (Wed),,NYJ,RB,@Pit,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Joseph Randle,WA (Wed),,FA,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Spencer Ware,SCOT,,KAN,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Kerwynn Williams,WA (Wed),,ARI,RB,@SF,Thu 8:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Kendall Gaskins,WA (Wed),,SFO,RB,Ari,Thu 8:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Steven Miller,WA (Wed),,DET,RB,Phi,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
George Winn,WA (Wed),,DET,RB,Phi,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Khiry Robinson,WA (Wed),,NYJ,RB,@Pit,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Dri Archer,WA (Wed),,BUF,RB,@LA,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Tre Mason,WA (Wed),,LAR,RB,Buf,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Bishop Sankey,WA (Wed),,TEN,RB,@Mia,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Tyler Gaffney,WA (Wed),,NWE,RB,@Cle,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Storm Johnson,WA (Wed),,TAM,RB,@Car,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Lache Seastrunk,WA (Wed),,NYJ,RB,@Pit,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Andre Williams,WA (Wed),,SDG,RB,@Oak,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Lorenzo Taliaferro,WA (Wed),,BAL,RB,Wsh,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Marion Grice,WA (Wed),,ARI,RB,@SF,Thu 8:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Juwan Thompson,WA (Wed),,DEN,RB,Atl,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Branden Oliver,WA (Wed),,SDG,RB,@Oak,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Darrin Reaves,WA (Wed),,KAN,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Silas Redd,WA (Wed),,WAS,RB,@Bal,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Trey Watts,WA (Wed),,LAR,RB,Buf,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Austin Johnson,WA (Wed),,NOR,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Senorise Perry,WA (Wed),,CHI,RB,@Ind,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Glenn Winston,WA (Wed),,CLE,RB,NE,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Charcandrick West,WA (Wed),,KAN,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Roosevelt Nix,WA (Wed),,PIT,RB,NYJ,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Michael Burton,WA (Wed),,DET,RB,Phi,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jeremy Langford,WA (Wed),,CHI,RB,@Ind,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Joey Iosefa,WA (Wed),,NWE,RB,@Cle,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
David Cobb,WA (Wed),,TEN,RB,@Mia,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Ameer Abdullah,WA (Wed),,DET,RB,Phi,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Karlos Williams,WA (Wed),,BUF,RB,@LA,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Kenny Hilliard,WA (Wed),,HOU,RB,@Min,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Josh Robinson,WA (Wed),,IND,RB,Chi,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Aaron Ripkowski,WA (Wed),,GNB,RB,NYG,Sun 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Tyler Varga,WA (Wed),,IND,RB,Chi,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
T.J. Yeldon,APE,,JAC,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Michael Dyer,WA (Wed),,OAK,RB,SD,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
John Crockett,WA (Wed),,GNB,RB,NYG,Sun 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Terrence Magee,WA (Wed),,SEA,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Thomas Rawls,WA (Wed),,SEA,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Gus Johnson,WA (Wed),,SDG,RB,@Oak,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Terron Ward,WA (Wed),,ATL,RB,@Den,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jarryd Hayne,WA (Wed),,SFO,RB,Ari,Thu 8:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Brandon Wegher,WA (Wed),,CAR,RB,TB,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Alonzo Harris,WA (Wed),,GNB,RB,NYG,Sun 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
