Player,OwnCode,Action,Team,Pos,Opp,GameTime,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,1_39,40_49,50plus,KTot,XP,FFPts
Bilal Powell,WA (Wed),,NYJ,RB,Sea,L 17-27,0/0,0.0,0.0,0.0,5.4,19.5,0.1,2.5,17.0,0.1,,,,,,4.6
Jay Ajayi,WA (Wed),,MIA,RB,@Cin,L 7-22,0/0,0.0,0.0,0.0,6.5,25.9,0.2,0.8,5.5,0.0,,,,,,4.5
Travaris Cadet,WA (Wed),,NOR,RB,@SD,W 35-34,0/0,0.0,0.0,0.0,0.7,3.1,0.0,3.5,31.2,0.1,,,,,,4.3
Alex Collins,WA (Wed),,SEA,RB,@NYJ,W 27-17,0/0,0.0,0.0,0.0,5.4,17.7,0.2,1.6,11.8,0.1,,,,,,4.3
Devontae Booker,WA (Wed),,DEN,RB,@TB,W 27-7,0/0,0.0,0.0,0.0,6.5,24.1,0.2,0.7,5.3,0.0,,,,,,4.2
Jalen Richard,WA (Wed),,OAK,RB,@Bal,W 28-27,0/0,0.0,0.0,0.0,5.4,20.3,0.1,1.3,9.2,0.0,,,,,,4.1
Alfred Morris,SCOT,,DAL,RB,@SF,W 24-17,0/0,0.0,0.0,0.0,6.2,24.6,0.2,0.5,3.7,0.0,,,,,,4.1
DeAngelo Williams,GARI,,PIT,RB,KC,W 43-14,0/0,0.0,0.0,0.0,5.6,25.9,0.1,0.8,5.8,0.0,,,,,,4.0
DeAndre Washington,WA (Wed),,OAK,RB,@Bal,W 28-27,0/0,0.0,0.0,0.0,6.1,23.7,0.2,0.8,5.5,0.0,,,,,,4.0
Jacquizz Rodgers,WA (Wed),,TAM,RB,Den,L 7-27,0/0,0.0,0.0,0.0,6.1,22.5,0.1,1.1,6.2,0.0,,,,,,3.7
Tim Hightower,WA (Wed),,NOR,RB,@SD,W 35-34,0/0,0.0,0.0,0.0,4.5,20.0,0.2,0.3,2.5,0.0,,,,,,3.3
Mike Tolbert,WA (Wed),,CAR,RB,@Atl,L 33-48,0/0,0.0,0.0,0.0,3.1,12.5,0.1,1.2,9.2,0.1,,,,,,3.3
Josh Ferguson,WA (Wed),,IND,RB,@Jax,L 27-30,0/0,0.0,0.0,0.0,1.7,6.2,0.0,2.3,18.3,0.1,,,,,,3.3
Chris Johnson,WA (Wed),,ARI,RB,LA,L 13-17,0/0,0.0,0.0,0.0,5.2,21.0,0.2,0.1,0.9,0.0,,,,,,3.1
Robert Turbin,WA (Wed),,IND,RB,@Jax,L 27-30,0/0,0.0,0.0,0.0,4.0,15.8,0.1,0.8,6.1,0.0,,,,,,3.0
Paul Perkins,FA,,NYG,RB,@Min,Mon 8:30,0/0,0.0,0.0,0.0,4.7,17.8,0.1,0.6,3.9,0.0,,,,,,2.7
Mike Gillislee,WA (Wed),,BUF,RB,@NE,W 16-0,0/0,0.0,0.0,0.0,2.6,10.9,0.1,1.2,8.3,0.0,,,,,,2.5
Lance Dunbar,WA (Wed),,DAL,RB,@SF,W 24-17,0/0,0.0,0.0,0.0,1.2,5.1,0.0,1.4,13.1,0.1,,,,,,2.3
Kyle Juszczyk,WA (Wed),,BAL,RB,Oak,L 27-28,0/0,0.0,0.0,0.0,0.3,1.0,0.0,1.6,14.5,0.1,,,,,,2.3
Isaiah Pead,WA (Wed),,MIA,RB,@Cin,L 7-22,0/0,0.0,0.0,0.0,3.4,13.9,0.1,0.3,1.8,0.0,,,,,,2.2
Kenneth Farrow,WA (Wed),,SDG,RB,NO,L 34-35,0/0,0.0,0.0,0.0,2.8,13.1,0.1,0.3,2.5,0.0,,,,,,2.2
Alfred Blue,WA (Wed),,HOU,RB,Ten,W 27-20,0/0,0.0,0.0,0.0,3.6,13.6,0.1,0.2,1.8,0.0,,,,,,2.0
Tyler Ervin,WA (Wed),,HOU,RB,Ten,W 27-20,0/0,0.0,0.0,0.0,1.3,5.2,0.0,1.2,8.4,0.0,,,,,,2.0
John Kuhn,WA (Wed),,NOR,RB,@SD,W 35-34,0/0,0.0,0.0,0.0,1.4,5.5,0.1,0.6,5.0,0.0,,,,,,2.0
Damien Williams,WA (Wed),,MIA,RB,@Cin,L 7-22,0/0,0.0,0.0,0.0,1.0,4.0,0.0,1.3,10.4,0.0,,,,,,1.8
Benjamin Cunningham,WA (Wed),,LAR,RB,@Ari,W 17-13,0/0,0.0,0.0,0.0,1.4,5.8,0.0,1.2,8.6,0.0,,,,,,1.8
Jamize Olawale,WA (Wed),,OAK,RB,@Bal,W 28-27,0/0,0.0,0.0,0.0,1.0,3.9,0.0,0.7,5.3,0.0,,,,,,1.4
Brandon Bolden,WA (Wed),,NWE,RB,Buf,L 0-16,0/0,0.0,0.0,0.0,2.0,8.1,0.1,0.1,0.7,0.0,,,,,,1.3
Robert Kelley,WA (Wed),,WAS,RB,Cle,W 31-20,0/0,0.0,0.0,0.0,1.9,7.6,0.1,0.0,0.0,0.0,,,,,,1.2
Andre Ellington,WA (Wed),,ARI,RB,LA,L 13-17,0/0,0.0,0.0,0.0,0.8,2.9,0.0,0.7,5.2,0.0,,,,,,1.2
C.J. Spiller,WA (Wed),,SEA,RB,@NYJ,W 27-17,0/0,0.0,0.0,0.0,1.9,7.2,0.0,0.2,1.8,0.0,,,,,,1.1
Jonathan Williams,WA (Wed),,BUF,RB,@NE,W 16-0,0/0,0.0,0.0,0.0,1.9,7.1,0.1,0.0,0.0,0.0,,,,,,1.0
Andy Janovich,WA (Wed),,DEN,RB,@TB,W 27-7,0/0,0.0,0.0,0.0,0.9,2.4,0.0,0.4,3.5,0.0,,,,,,1.0
Raheem Mostert,WA (Wed),,CHI,RB,Det,W 17-14,0/0,0.0,0.0,0.0,0.7,3.2,0.0,0.5,4.1,0.0,,,,,,0.9
Rex Burkhead,WA (Wed),,CIN,RB,Mia,W 22-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0,,,,,,0.9
Malcolm Johnson,WA (Wed),,CLE,RB,@Wsh,L 20-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,5.2,0.0,,,,,,0.7
Kapri Bibbs,WA (Wed),,DEN,RB,@TB,W 27-7,0/0,0.0,0.0,0.0,0.3,1.0,0.0,0.4,3.6,0.0,,,,,,0.6
Derek Watt,WA (Wed),,SDG,RB,NO,L 34-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3.7,0.0,,,,,,0.5
Mike Davis,WA (Wed),,SFO,RB,Dal,L 17-24,0/0,0.0,0.0,0.0,0.3,1.1,0.0,0.3,1.9,0.0,,,,,,0.4
Zach Zenner,WA (Wed),,DET,RB,@Chi,L 14-17,0/0,0.0,0.0,0.0,0.7,2.7,0.0,0.0,0.0,0.0,,,,,,0.4
Patrick DiMarco,WA (Wed),,ATL,RB,Car,W 48-33,0/0,0.0,0.0,0.0,0.1,0.3,0.0,0.3,1.9,0.0,,,,,,0.3
Malcolm Brown,WA (Wed),,LAR,RB,@Ari,W 17-13,0/0,0.0,0.0,0.0,0.5,1.8,0.0,0.1,0.8,0.0,,,,,,0.3
Marcus Murphy,WA (Wed),,NOR,RB,@SD,W 35-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.3
Ronnie Hillman,FA,,MIN,RB,NYG,Mon 8:30,0/0,0.0,0.0,0.0,0.5,1.8,0.0,0.0,0.0,0.0,,,,,,0.3
Ryan Hewitt,WA (Wed),,CIN,RB,Mia,W 22-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.8,0.0,,,,,,0.3
Anthony Sherman,WA (Wed),,KAN,RB,@Pit,L 14-43,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.9,0.0,,,,,,0.3
Darren Sproles,NOG,,PHI,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Jalston Fowler,WA (Wed),,TEN,RB,@Hou,L 20-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.6,0.0,,,,,,0.2
Jay Prosch,WA (Wed),,HOU,RB,Ten,W 27-20,0/0,0.0,0.0,0.0,0.3,1.1,0.0,0.0,0.0,0.0,,,,,,0.2
Knile Davis,WA (Wed),,KAN,RB,@Pit,L 14-43,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2
James Develin,WA (Wed),,NWE,RB,Buf,L 0-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,0.0,,,,,,0.1
Zach Line,FA,,MIN,RB,NYG,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.0,,,,,,0.1
Cory Harkey,WA (Wed),,LAR,RB,@Ari,W 17-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.0,,,,,,0.1
George Atkinson III,WA (Wed),,CLE,RB,@Wsh,L 20-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.1
Corey Grant,WA (Wed),,JAC,RB,Ind,W 30-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.1
Fitzgerald Toussaint,WA (Wed),,PIT,RB,KC,W 43-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.1
Wendell Smallwood,FA,,PHI,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Antonio Andrews,WA (Wed),,TEN,RB,@Hou,L 20-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Kenjon Barner,FA,,PHI,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Rod Smith,WA (Wed),,DAL,RB,@SF,W 24-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Steven Jackson,WA (Wed),,NWE,RB,Buf,L 0-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Reggie Bush,WA (Wed),,BUF,RB,@NE,W 16-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Fred Jackson,WA (Wed),,SEA,RB,@NYJ,W 27-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Adrian Peterson,FA,,MIN,RB,NYG,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Marshawn Lynch,WA (Wed),,SEA,RB,@NYJ,W 27-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Ahmad Bradshaw,WA (Wed),,IND,RB,@Jax,L 27-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Pierre Thomas,WA (Wed),,WAS,RB,Cle,W 31-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Darren McFadden,WA (Wed),,DAL,RB,@SF,W 24-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jonathan Stewart,WA (Wed),,CAR,RB,@Atl,L 33-48,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Ray Rice,FA,,FA,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Jerome Felton,WA (Wed),,BUF,RB,@NE,W 16-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Justin Forsett,LOS,,BAL,RB,Oak,L 27-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Marcel Reece,WA (Wed),,OAK,RB,@Bal,W 28-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Danny Woodhead,LOS,,SDG,RB,NO,L 34-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Donald Brown,WA (Wed),,NWE,RB,Buf,L 0-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Arian Foster,NOG,,MIA,RB,@Cin,L 7-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Rashad Jennings,BKN,,NYG,RB,@Min,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jorvorskie Lane,WA (Wed),,TAM,RB,Den,L 7-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Knowshon Moreno,FA,,FA,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Cedric Peerman,WA (Wed),,CIN,RB,Mia,W 22-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Marcus Thigpen,WA (Wed),,BUF,RB,@NE,W 16-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Darrel Young,WA (Wed),,CHI,RB,Det,W 17-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Antone Smith,WA (Wed),,NYJ,RB,Sea,L 17-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Ryan Mathews,SCOT,,PHI,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Ben Tate,WA (Wed),,PIT,RB,KC,W 43-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Toby Gerhart,WA (Wed),,JAC,RB,Ind,W 30-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Boobie Dixon,WA (Wed),,BUF,RB,@NE,W 16-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
James Starks,FA,,GNB,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Tyler Clutts,WA (Wed),,DAL,RB,@SF,W 24-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Shane Vereen,FA,,NYG,RB,@Min,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Stevan Ridley,WA (Wed),,IND,RB,@Jax,L 27-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Ryan Williams,WA (Wed),,DAL,RB,@SF,W 24-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Daniel Thomas,WA (Wed),,MIA,RB,@Cin,L 7-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Kendall Hunter,WA (Wed),,NOR,RB,@SD,W 35-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Taiwan Jones,WA (Wed),,OAK,RB,@Bal,W 28-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jordan Todman,WA (Wed),,IND,RB,@Jax,L 27-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Roy Helu Jr.,WA (Wed),,OAK,RB,@Bal,W 28-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Dion Lewis,WA (Wed),,NWE,RB,Buf,L 0-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
DuJuan Harris,WA (Wed),,SFO,RB,Dal,L 17-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Chase Reynolds,WA (Wed),,LAR,RB,@Ari,W 17-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Will Johnson,FA,,NYG,RB,@Min,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Trent Richardson,WA (Wed),,BAL,RB,Oak,L 27-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Doug Martin,NOG,,TAM,RB,Den,L 7-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Chris Polk,WA (Wed),,HOU,RB,Ten,W 27-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
LaMike James,WA (Wed),,MIA,RB,@Cin,L 7-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Bernard Pierce,WA (Wed),,NYJ,RB,Sea,L 17-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Cyrus Gray,WA (Wed),,ATL,RB,Car,W 48-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Vick Ballard,WA (Wed),,NOR,RB,@SD,W 35-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Daniel Herron,WA (Wed),,BUF,RB,@NE,W 16-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Bryce Brown,WA (Wed),,SEA,RB,@NYJ,W 27-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Daryl Richardson,WA (Wed),,PIT,RB,KC,W 43-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Joe Banyard,WA (Wed),,JAC,RB,Ind,W 30-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Derrick Coleman,WA (Wed),,SEA,RB,@NYJ,W 27-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jonas Gray,WA (Wed),,JAC,RB,Ind,W 30-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jonathan Grimes,WA (Wed),,HOU,RB,Ten,W 27-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Montee Ball,FA,,FA,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Eddie Lacy,GARI,,GNB,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Denard Robinson,WA (Wed),,JAC,RB,Ind,W 30-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Mike James,WA (Wed),,TAM,RB,Den,L 7-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Tommy Bohanon,WA (Wed),,NYJ,RB,Sea,L 17-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Stepfan Taylor,WA (Wed),,ARI,RB,LA,L 13-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Zac Stacy,WA (Wed),,NYJ,RB,Sea,L 17-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Joseph Randle,FA,,FA,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Kerwynn Williams,WA (Wed),,ARI,RB,LA,L 13-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Kendall Gaskins,WA (Wed),,SFO,RB,Dal,L 17-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Steven Miller,WA (Wed),,DET,RB,@Chi,L 14-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
George Winn,WA (Wed),,DET,RB,@Chi,L 14-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Khiry Robinson,WA (Wed),,NYJ,RB,Sea,L 17-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Dri Archer,WA (Wed),,BUF,RB,@NE,W 16-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Tre Mason,WA (Wed),,LAR,RB,@Ari,W 17-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Bishop Sankey,WA (Wed),,TEN,RB,@Hou,L 20-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Tyler Gaffney,WA (Wed),,NWE,RB,Buf,L 0-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Storm Johnson,WA (Wed),,TAM,RB,Den,L 7-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Lache Seastrunk,WA (Wed),,NYJ,RB,Sea,L 17-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Andre Williams,WA (Wed),,SDG,RB,NO,L 34-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Ka'Deem Carey,WA (Wed),,CHI,RB,Det,W 17-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Lorenzo Taliaferro,WA (Wed),,BAL,RB,Oak,L 27-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Marion Grice,WA (Wed),,ARI,RB,LA,L 13-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Juwan Thompson,WA (Wed),,DEN,RB,@TB,W 27-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Branden Oliver,WA (Wed),,SDG,RB,NO,L 34-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Darrin Reaves,WA (Wed),,KAN,RB,@Pit,L 14-43,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Silas Redd,WA (Wed),,WAS,RB,Cle,W 31-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Trey Watts,WA (Wed),,LAR,RB,@Ari,W 17-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Austin Johnson,WA (Wed),,NOR,RB,@SD,W 35-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Senorise Perry,WA (Wed),,CHI,RB,Det,W 17-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Glenn Winston,WA (Wed),,CLE,RB,@Wsh,L 20-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Charcandrick West,WA (Wed),,KAN,RB,@Pit,L 14-43,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Roosevelt Nix,WA (Wed),,PIT,RB,KC,W 43-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Michael Burton,WA (Wed),,DET,RB,@Chi,L 14-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jeremy Langford,WA (Wed),,CHI,RB,Det,W 17-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Joey Iosefa,WA (Wed),,NWE,RB,Buf,L 0-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
David Cobb,WA (Wed),,TEN,RB,@Hou,L 20-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Ameer Abdullah,WA (Wed),,DET,RB,@Chi,L 14-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Karlos Williams,WA (Wed),,BUF,RB,@NE,W 16-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Kenny Hilliard,WA (Wed),,HOU,RB,Ten,W 27-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Josh Robinson,WA (Wed),,IND,RB,@Jax,L 27-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Aaron Ripkowski,FA,,GNB,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Tyler Varga,WA (Wed),,IND,RB,@Jax,L 27-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Michael Dyer,WA (Wed),,OAK,RB,@Bal,W 28-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
John Crockett,FA,,GNB,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Terrence Magee,WA (Wed),,SEA,RB,@NYJ,W 27-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Thomas Rawls,WA (Wed),,SEA,RB,@NYJ,W 27-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Gus Johnson,WA (Wed),,SDG,RB,NO,L 34-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Terron Ward,WA (Wed),,ATL,RB,Car,W 48-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jarryd Hayne,WA (Wed),,SFO,RB,Dal,L 17-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Brandon Wegher,WA (Wed),,CAR,RB,@Atl,L 33-48,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Alonzo Harris,FA,,GNB,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Nikita Whitlock,FA,,NYG,RB,@Min,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Trey Williams,WA (Wed),,IND,RB,@Jax,L 27-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Akeem Hunt,WA (Wed),,HOU,RB,Ten,W 27-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
