Player,OwnCode,Action,Team,Pos,Opp,GameTime,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,1_39,40_49,50plus,KTot,XP,TT,Sck,FumF,FumR,Int,IntTD,FumTD,FFPts
Andre Williams,FA,,SDG,RB,@Atl,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Lorenzo Taliaferro,FA,,BAL,RB,@NYJ,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Marion Grice,FA,,ARI,RB,Sea,Sun 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Juwan Thompson,FA,,DEN,RB,Hou,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Kapri Bibbs,FA,,DEN,RB,Hou,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Branden Oliver,FA,,SDG,RB,@Atl,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Darrin Reaves,FA,,KAN,RB,NO,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Silas Redd,FA,,WAS,RB,@Det,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Ryan Hewitt,FA,,CIN,RB,Cle,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Trey Watts,FA,,LAR,RB,NYG,Sun 9:30 AM,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Austin Johnson,FA,,NOR,RB,@KC,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Orleans Darkwa,FA,,NYG,RB,@LA,Sun 9:30 AM,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Senorise Perry,WA (Wed),,CHI,RB,@GB,L 10-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Glenn Winston,FA,,CLE,RB,@Cin,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Roosevelt Nix,FA,,PIT,RB,NE,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Michael Burton,FA,,DET,RB,Wsh,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jeremy Langford,WA (Wed),,CHI,RB,@GB,L 10-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jalston Fowler,FA,,TEN,RB,Ind,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Joey Iosefa,FA,,NWE,RB,@Pit,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
David Cobb,FA,,TEN,RB,Ind,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Ameer Abdullah,FA,,DET,RB,Wsh,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Karlos Williams,FA,,PIT,RB,NE,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Kenny Hilliard,FA,,HOU,RB,@Den,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Josh Robinson,FA,,IND,RB,@Ten,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Tyler Varga,FA,,IND,RB,@Ten,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Cameron Artis-Payne,FA,,CAR,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Michael Dyer,FA,,OAK,RB,@Jax,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
John Crockett,WA (Wed),,GNB,RB,Chi,W 26-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Terrence Magee,FA,,SEA,RB,@Ari,Sun 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Thomas Rawls,FA,,SEA,RB,@Ari,Sun 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Gus Johnson,FA,,SDG,RB,@Atl,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Terron Ward,FA,,ATL,RB,SD,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jarryd Hayne,FA,,SFO,RB,TB,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Brandon Wegher,FA,,CAR,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Alonzo Harris,WA (Wed),,GNB,RB,Chi,W 26-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Nikita Whitlock,FA,,NYG,RB,@LA,Sun 9:30 AM,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Raheem Mostert,WA (Wed),,CHI,RB,@GB,L 10-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Trey Williams,FA,,IND,RB,@Ten,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Akeem Hunt,FA,,HOU,RB,@Den,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Ezekiel Elliott,SCOT,,DAL,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Kelvin Taylor,FA,,SFO,RB,TB,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Darius Jackson,FA,,DAL,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Keith Marshall,FA,,WAS,RB,@Det,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Zac Brooks,FA,,SEA,RB,@Ari,Sun 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Terrell Watson,FA,,CLE,RB,@Cin,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Brandon Wilds,FA,,ATL,RB,SD,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jhurell Pressley,WA (Wed),,GNB,RB,Chi,W 26-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Byron Marshall,FA,,PHI,RB,Min,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
James Wilder Jr.,FA,,BUF,RB,@Mia,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Dreamius Smith,FA,,SDG,RB,@Atl,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Devon Johnson,FA,,CAR,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Troymaine Pope,FA,,NYJ,RB,Bal,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Glenn Gronkowski,FA,,BUF,RB,@Mia,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Julian Howsare,FA,,NYJ,RB,Bal,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jordy Nelson,APE,,GNB,WR,Chi,W 26-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,92.9,0.7,,,,,,,,,,0.0,,,13.5
Allen Robinson,GARI,,JAC,WR,Oak,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,91.2,0.7,,,,,,,,,,0.0,,,13.3
Julio Jones,SCOT,,ATL,WR,SD,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,94.9,0.6,,,,,,,,,,0.0,,,13.0
T.Y. Hilton,LOS,,IND,WR,@Ten,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,102.4,0.5,,,,,,,,,,0.0,,,13.0
A.J. Green,LOS,,CIN,WR,Cle,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,97.7,0.5,,,,,,,,,,0.0,,,12.8
Mike Evans,APE,,TAM,WR,@SF,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,89.2,0.6,,,,,,,,,,0.0,,,12.5
Odell Beckham Jr.,SLIV,,NYG,WR,@LA,Sun 9:30 AM,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,90.2,0.5,,,,,,,,,,0.0,,,12.0
Antonio Brown,NOG,,PIT,WR,NE,Sun 4:25,0/0,0.0,0.0,0.0,0.2,1.3,0.0,6.2,80.1,0.5,,,,,,,,,,0.0,,,11.3
Alshon Jeffery,GARI,,CHI,WR,@GB,L 10-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,88.3,0.4,,,,,,,,,,0.0,,,11.1
Amari Cooper,GARI,,OAK,WR,@Jax,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,72.5,0.5,,,,,,,,,,0.0,,,10.2
Jarvis Landry,SLIV,,MIA,WR,Buf,Sun 1:00,0/0,0.0,0.0,0.0,0.5,2.8,0.0,7.5,78.8,0.3,,,,,,,,,,0.0,,,10.2
Terrelle Pryor,BKN,,CLE,WR,@Cin,Sun 1:00,0/0,0.0,0.0,0.0,1.6,7.7,0.1,5.1,70.0,0.4,,,,,,,,,,0.0,,,10.2
Brandin Cooks,SCOT,,NOR,WR,@KC,Sun 1:00,0/0,0.0,0.0,0.0,0.7,4.3,0.0,5.3,72.1,0.4,,,,,,,,,,0.0,,,10.2
Marvin Jones,BKN,,DET,WR,Wsh,Sun 1:00,0/0,0.0,0.0,0.0,0.2,1.6,0.0,4.9,69.4,0.5,,,,,,,,,,0.0,,,10.1
Julian Edelman,FA,,NWE,WR,@Pit,Sun 4:25,0/0,0.0,0.0,0.0,1.2,5.4,0.0,6.2,65.8,0.4,,,,,,,,,,0.0,,,9.9
Randall Cobb,SLIV,,GNB,WR,Chi,W 26-10,0/0,0.0,0.0,0.0,1.1,4.9,0.0,5.4,63.0,0.5,,,,,,,,,,0.0,,,9.7
Larry Fitzgerald,NOG,,ARI,WR,Sea,Sun 8:30,0/0,0.0,0.0,0.0,0.2,1.3,0.0,6.3,68.7,0.4,,,,,,,,,,0.0,,,9.4
Jeremy Maclin,LOS,,KAN,WR,NO,Sun 1:00,0/0,0.0,0.0,0.0,0.3,1.8,0.0,5.0,73.3,0.3,,,,,,,,,,0.0,,,9.4
DeSean Jackson,LOS,,WAS,WR,@Det,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,74.0,0.3,,,,,,,,,,0.0,,,9.4
Stefon Diggs,SLIV,,MIN,WR,@Phi,Sun 1:00,0/0,0.0,0.0,0.0,0.5,3.2,0.0,5.6,72.6,0.3,,,,,,,,,,0.0,,,9.3
Golden Tate,APE,,DET,WR,Wsh,Sun 1:00,0/0,0.0,0.0,0.0,0.9,4.4,0.0,5.3,62.0,0.4,,,,,,,,,,0.0,,,9.1
Cameron Meredith,APE,,CHI,WR,@GB,L 10-26,0/0,0.0,0.0,0.0,0.1,0.6,0.0,5.9,69.3,0.3,,,,,,,,,,0.0,,,9.0
Brandon Marshall,SCOT,,NYJ,WR,Bal,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,66.9,0.4,,,,,,,,,,0.0,,,9.0
Allen Hurns,FA,,JAC,WR,Oak,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,65.4,0.4,,,,,,,,,,0.0,,,9.0
Pierre Garcon,FA,,WAS,WR,@Det,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,64.6,0.4,,,,,,,,,,0.0,,,9.0
Anquan Boldin,FA,,DET,WR,Wsh,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,64.7,0.4,,,,,,,,,,0.0,,,8.8
Tyrell Williams,LOS,,SDG,WR,@Atl,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,61.1,0.4,,,,,,,,,,0.0,,,8.6
Michael Crabtree,BKN,,OAK,WR,@Jax,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,53.8,0.5,,,,,,,,,,0.0,,,8.4
Doug Baldwin,FUNK,,SEA,WR,@Ari,Sun 8:30,0/0,0.0,0.0,0.0,0.1,0.8,0.0,4.9,63.6,0.3,,,,,,,,,,0.0,,,8.4
Emmanuel Sanders,FUNK,,DEN,WR,Hou,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,62.8,0.3,,,,,,,,,,0.0,,,8.3
DeAndre Hopkins,FUNK,,HOU,WR,@Den,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,64.8,0.3,,,,,,,,,,0.0,,,8.3
Mohamed Sanu,FA,,ATL,WR,SD,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,50.6,0.5,,,,,,,,,,0.0,,,8.1
Mike Wallace,NOG,,BAL,WR,@NYJ,Sun 1:00,0/0,0.0,0.0,0.0,0.5,2.7,0.0,4.1,60.2,0.3,,,,,,,,,,0.0,,,8.0
Willie Snead,APE,,NOR,WR,@KC,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,60.4,0.3,,,,,,,,,,0.0,,,7.9
Travis Benjamin,WA (Sat),,SDG,WR,@Atl,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,56.0,0.3,,,,,,,,,,0.0,,,7.8
Kenny Britt,GARI,,LAR,WR,NYG,Sun 9:30 AM,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,60.7,0.3,,,,,,,,,,0.0,,,7.7
Demaryius Thomas,NOG,,DEN,WR,Hou,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,55.5,0.4,,,,,,,,,,0.0,,,7.7
John Brown,FA,,ARI,WR,Sea,Sun 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,59.1,0.3,,,,,,,,,,0.0,,,7.7
Jordan Matthews,FUNK,,PHI,WR,Min,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,59.3,0.3,,,,,,,,,,0.0,,,7.6
Robert Woods,FA,,BUF,WR,@Mia,Sun 1:00,0/0,0.0,0.0,0.0,0.2,1.0,0.0,4.2,51.4,0.4,,,,,,,,,,0.0,,,7.6
DeVante Parker,FA,,MIA,WR,Buf,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,58.8,0.3,,,,,,,,,,0.0,,,7.6
Ty Montgomery,WA (Wed),,GNB,WR,Chi,W 26-10,0/0,0.0,0.0,0.0,3.6,14.0,0.1,3.7,32.1,0.3,,,,,,,,,,0.0,,,7.0
Jeremy Kerley,FA,,SFO,WR,TB,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,52.9,0.3,,,,,,,,,,0.0,,,7.0
Tavon Austin,FA,,LAR,WR,NYG,Sun 9:30 AM,0/0,0.0,0.0,0.0,1.9,9.3,0.1,4.7,44.4,0.2,,,,,,,,,,0.0,,,6.9
Jamison Crowder,FA,,WAS,WR,@Det,Sun 1:00,0/0,0.0,0.0,0.0,0.2,1.5,0.0,4.5,46.4,0.3,,,,,,,,,,0.0,,,6.8
Breshad Perriman,FA,,BAL,WR,@NYJ,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,54.4,0.2,,,,,,,,,,0.0,,,6.7
Michael Thomas,FA,,NOR,WR,@KC,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,43.1,0.4,,,,,,,,,,0.0,,,6.5
Kamar Aiken,FA,,BAL,WR,@NYJ,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,52.1,0.2,,,,,,,,,,0.0,,,6.4
Will Fuller V,APE,,HOU,WR,@Den,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,50.5,0.2,,,,,,,,,,0.0,,,6.4
Marqise Lee,FA,,JAC,WR,Oak,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,45.4,0.3,,,,,,,,,,0.0,,,6.4
Sterling Shepard,FA,,NYG,WR,@LA,Sun 9:30 AM,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,47.2,0.3,,,,,,,,,,0.0,,,6.3
Brandon LaFell,FA,,CIN,WR,Cle,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,46.3,0.3,,,,,,,,,,0.0,,,6.2
Quincy Enunwa,FA,,NYJ,WR,Bal,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,42.7,0.3,,,,,,,,,,0.0,,,6.0
Phillip Dorsett,FA,,IND,WR,@Ten,Sun 1:00,0/0,0.0,0.0,0.0,0.1,0.6,0.0,3.1,45.9,0.2,,,,,,,,,,0.0,,,6.0
Chris Hogan,FA,,NWE,WR,@Pit,Sun 4:25,0/0,0.0,0.0,0.0,0.1,0.8,0.0,3.4,42.2,0.3,,,,,,,,,,0.0,,,6.0
Torrey Smith,LOS,,SFO,WR,TB,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,43.3,0.3,,,,,,,,,,0.0,,,6.0
Adam Humphries,FA,,TAM,WR,@SF,Sun 4:05,0/0,0.0,0.0,0.0,0.1,0.9,0.0,4.2,39.0,0.3,,,,,,,,,,0.0,,,6.0
Sammie Coates,FA,,PIT,WR,NE,Sun 4:25,0/0,0.0,0.0,0.0,0.2,1.3,0.0,2.5,41.0,0.3,,,,,,,,,,0.0,,,6.0
Tajae Sharpe,FA,,TEN,WR,Ind,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,38.9,0.3,,,,,,,,,,0.0,,,6.0
Michael Floyd,FA,,ARI,WR,Sea,Sun 8:30,0/0,0.0,0.0,0.0,0.1,0.7,0.0,2.9,42.7,0.2,,,,,,,,,,0.0,,,5.8
Tyler Lockett,FA,,SEA,WR,@Ari,Sun 8:30,0/0,0.0,0.0,0.0,0.1,0.8,0.0,3.3,43.3,0.2,,,,,,,,,,0.0,,,5.8
Marquise Goodwin,FA,,BUF,WR,@Mia,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,42.9,0.2,,,,,,,,,,0.0,,,5.8
Victor Cruz,FA,,NYG,WR,@LA,Sun 9:30 AM,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,43.0,0.2,,,,,,,,,,0.0,,,5.5
Nelson Agholor,FA,,PHI,WR,Min,Sun 1:00,0/0,0.0,0.0,0.0,0.1,0.7,0.0,3.4,39.5,0.2,,,,,,,,,,0.0,,,5.2
Chris Conley,FA,,KAN,WR,NO,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,38.9,0.2,,,,,,,,,,0.0,,,5.1
Adam Thielen,FA,,MIN,WR,@Phi,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,40.3,0.2,,,,,,,,,,0.0,,,5.1
Rishard Matthews,FA,,TEN,WR,Ind,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,34.6,0.2,,,,,,,,,,0.0,,,4.9
Dorial Green-Beckham,FA,,PHI,WR,Min,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,34.9,0.2,,,,,,,,,,0.0,,,4.7
Jeff Janis,WA (Wed),,GNB,WR,Chi,W 26-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,30.6,0.3,,,,,,,,,,0.0,,,4.6
Kendall Wright,FA,,TEN,WR,Ind,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,33.7,0.2,,,,,,,,,,0.0,,,4.6
Ricardo Louis,FA,,CLE,WR,@Cin,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,35.5,0.2,,,,,,,,,,0.0,,,4.5
Eli Rogers,FA,,PIT,WR,NE,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,31.6,0.2,,,,,,,,,,0.0,,,4.5
Seth Roberts,FA,,OAK,WR,@Jax,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,29.5,0.3,,,,,,,,,,0.0,,,4.5
Chester Rogers,FA,,IND,WR,@Ten,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,32.0,0.2,,,,,,,,,,0.0,,,4.4
Jermaine Kearse,FA,,SEA,WR,@Ari,Sun 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,32.6,0.2,,,,,,,,,,0.0,,,4.4
Dontrelle Inman,FA,,SDG,WR,@Atl,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,32.1,0.2,,,,,,,,,,0.0,,,4.4
Brian Quick,FA,,LAR,WR,NYG,Sun 9:30 AM,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,33.2,0.2,,,,,,,,,,0.0,,,4.4
Kenny Stills,FA,,MIA,WR,Buf,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,34.8,0.1,,,,,,,,,,0.0,,,4.3
Quinton Patton,FA,,SFO,WR,TB,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,30.2,0.2,,,,,,,,,,0.0,,,4.2
Tyler Boyd,FA,,CIN,WR,Cle,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,31.2,0.2,,,,,,,,,,0.0,,,4.2
Cordarrelle Patterson,FA,,MIN,WR,@Phi,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,30.2,0.2,,,,,,,,,,0.0,,,4.2
Jaron Brown,FA,,ARI,WR,Sea,Sun 8:30,0/0,0.0,0.0,0.0,0.1,0.7,0.0,2.4,28.5,0.2,,,,,,,,,,0.0,,,4.0
Joshua Bellamy,WA (Wed),,CHI,WR,@GB,L 10-26,0/0,0.0,0.0,0.0,0.1,0.6,0.0,2.3,30.9,0.1,,,,,,,,,,0.0,,,4.0
Tyreek Hill,FA,,KAN,WR,NO,Sun 1:00,0/0,0.0,0.0,0.0,0.8,5.3,0.0,2.0,22.6,0.1,,,,,,,,,,0.0,,,3.9
Andre Johnson,FA,,TEN,WR,Ind,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,24.9,0.2,,,,,,,,,,0.0,,,3.9
Andrew Hawkins,FA,,CLE,WR,@Cin,Sun 1:00,0/0,0.0,0.0,0.0,0.1,0.7,0.0,2.7,31.0,0.1,,,,,,,,,,0.0,,,3.8
Cecil Shorts III,FA,,TAM,WR,@SF,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,25.8,0.2,,,,,,,,,,0.0,,,3.8
Robby Anderson,FA,,NYJ,WR,Bal,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,23.5,0.2,,,,,,,,,,0.0,,,3.3
Justin Hunter,FA,,BUF,WR,@Mia,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,20.9,0.2,,,,,,,,,,0.0,,,3.2
Andre Roberts,FA,,DET,WR,Wsh,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,18.5,0.1,,,,,,,,,,0.0,,,2.9
Albert Wilson,FA,,KAN,WR,NO,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,22.5,0.1,,,,,,,,,,0.0,,,2.9
Jalin Marshall,FA,,NYJ,WR,Bal,Sun 1:00,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,19.1,0.1,,,,,,,,,,0.0,,,2.8
Deonte Thompson,WA (Wed),,CHI,WR,@GB,L 10-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,19.2,0.1,,,,,,,,,,0.0,,,2.6
Charles Johnson,FA,,MIN,WR,@Phi,Sun 1:00,0/0,0.0,0.0,0.0,0.7,4.8,0.0,1.0,14.1,0.1,,,,,,,,,,0.0,,,2.4
Taylor Gabriel,FA,,ATL,WR,SD,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,14.9,0.1,,,,,,,,,,0.0,,,2.2
Danny Amendola,FA,,NWE,WR,@Pit,Sun 4:25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,14.6,0.1,,,,,,,,,,0.0,,,2.1
Justin Hardy,FA,,ATL,WR,SD,Sun 4:05,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,12.5,0.1,,,,,,,,,,0.0,,,2.0
Braxton Miller,FA,,HOU,WR,@Den,Mon 8:30,0/0,0.0,0.0,0.0,0.3,1.6,0.0,1.6,13.5,0.1,,,,,,,,,,0.0,,,1.9
