Player,OwnCode,Action,Team,Pos,Opp,GameTime,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,1_39,40_49,50plus,KTot,XP,FFPts
Alfred Morris,SCOT,,DAL,RB,Cin,W 28-14,0/0,0.0,0.0,0.0,6.1,24.6,0.2,0.7,5.1,0.0,,,,,,4.0
James Starks,WA (Wed),,GNB,RB,NYG,W 23-16,0/0,0.0,0.0,0.0,6.4,23.8,0.1,0.9,6.3,0.0,,,,,,3.9
DeAngelo Williams,GARI,,PIT,RB,NYJ,W 31-13,0/0,0.0,0.0,0.0,4.7,18.5,0.1,1.2,11.1,0.0,,,,,,3.8
Wendell Smallwood,WA (Wed),,PHI,RB,@Det,L 23-24,0/0,0.0,0.0,0.0,5.1,23.6,0.2,0.1,1.0,0.0,,,,,,3.7
Mike Gillislee,WA (Wed),,BUF,RB,@LA,W 30-19,0/0,0.0,0.0,0.0,5.4,22.1,0.1,0.8,5.2,0.0,,,,,,3.6
Dexter McCluster,WA (Wed),,SDG,RB,@Oak,L 31-34,0/0,0.0,0.0,0.0,1.3,6.3,0.0,2.3,20.9,0.1,,,,,,3.6
Javorius Allen,WA (Wed),,BAL,RB,Wsh,L 10-16,0/0,0.0,0.0,0.0,2.7,12.0,0.1,1.9,15.5,0.1,,,,,,3.5
Mike Tolbert,FA,,CAR,RB,TB,Mon 8:30,0/0,0.0,0.0,0.0,4.1,13.4,0.2,0.9,7.9,0.0,,,,,,3.5
Kenyan Drake,WA (Wed),,MIA,RB,Ten,L 17-30,0/0,0.0,0.0,0.0,4.0,17.0,0.1,1.1,9.6,0.0,,,,,,3.5
Andre Ellington,WA (Wed),,ARI,RB,@SF,W 33-21,0/0,0.0,0.0,0.0,4.3,18.1,0.1,0.6,4.8,0.0,,,,,,3.0
Kyle Juszczyk,WA (Wed),,BAL,RB,Wsh,L 10-16,0/0,0.0,0.0,0.0,0.3,1.0,0.0,2.1,19.3,0.1,,,,,,2.9
Alfred Blue,WA (Wed),,HOU,RB,@Min,L 13-31,0/0,0.0,0.0,0.0,3.3,11.9,0.0,1.1,8.3,0.0,,,,,,2.4
Paul Perkins,WA (Wed),,NYG,RB,@GB,L 16-23,0/0,0.0,0.0,0.0,4.1,14.3,0.1,0.6,4.4,0.0,,,,,,2.4
Damien Williams,WA (Wed),,MIA,RB,Ten,L 17-30,0/0,0.0,0.0,0.0,1.7,7.0,0.1,1.3,10.8,0.0,,,,,,2.4
Kenjon Barner,WA (Wed),,PHI,RB,@Det,L 23-24,0/0,0.0,0.0,0.0,3.1,14.2,0.1,0.1,1.0,0.0,,,,,,2.2
Taiwan Jones,WA (Wed),,OAK,RB,SD,W 34-31,0/0,0.0,0.0,0.0,1.8,7.4,0.1,0.8,6.2,0.0,,,,,,2.0
Isaiah Pead,WA (Wed),,MIA,RB,Ten,L 17-30,0/0,0.0,0.0,0.0,2.4,10.1,0.1,0.2,1.6,0.0,,,,,,1.7
Benjamin Cunningham,WA (Wed),,LAR,RB,Buf,L 19-30,0/0,0.0,0.0,0.0,1.5,6.0,0.0,0.9,6.9,0.0,,,,,,1.6
Kenneth Farrow,WA (Wed),,SDG,RB,@Oak,L 31-34,0/0,0.0,0.0,0.0,2.0,8.9,0.1,0.1,1.1,0.0,,,,,,1.4
Stepfan Taylor,WA (Wed),,ARI,RB,@SF,W 33-21,0/0,0.0,0.0,0.0,2.3,8.8,0.1,0.2,1.6,0.0,,,,,,1.4
Jordan Todman,WA (Wed),,IND,RB,Chi,W 29-23,0/0,0.0,0.0,0.0,0.8,3.0,0.0,0.8,6.5,0.0,,,,,,1.3
Jamize Olawale,WA (Wed),,OAK,RB,SD,W 34-31,0/0,0.0,0.0,0.0,1.0,4.2,0.0,0.5,4.0,0.0,,,,,,1.3
Joique Bell,WA (Wed),,CHI,RB,@Ind,L 23-29,0/0,0.0,0.0,0.0,1.2,5.1,0.1,0.3,2.4,0.0,,,,,,1.1
Tyler Ervin,WA (Wed),,HOU,RB,@Min,L 13-31,0/0,0.0,0.0,0.0,0.3,0.9,0.0,0.8,5.6,0.0,,,,,,1.0
Kapri Bibbs,WA (Wed),,DEN,RB,Atl,L 16-23,0/0,0.0,0.0,0.0,1.1,4.6,0.0,0.2,1.5,0.0,,,,,,0.9
Andy Janovich,WA (Wed),,DEN,RB,Atl,L 16-23,0/0,0.0,0.0,0.0,0.6,2.0,0.0,0.4,3.0,0.0,,,,,,0.8
D.J. Foster,WA (Wed),,NWE,RB,@Cle,W 33-13,0/0,0.0,0.0,0.0,0.9,3.8,0.0,0.3,2.0,0.0,,,,,,0.8
Malcolm Johnson,WA (Wed),,CLE,RB,NE,L 13-33,0/0,0.0,0.0,0.0,0.2,0.8,0.0,0.7,4.8,0.0,,,,,,0.8
Darius Jackson,WA (Wed),,DAL,RB,Cin,W 28-14,0/0,0.0,0.0,0.0,0.6,2.3,0.0,0.5,3.4,0.0,,,,,,0.8
Robert Kelley,WA (Wed),,WAS,RB,@Bal,W 16-10,0/0,0.0,0.0,0.0,1.3,4.6,0.0,0.0,0.0,0.0,,,,,,0.7
Patrick DiMarco,WA (Wed),,ATL,RB,@Den,W 23-16,0/0,0.0,0.0,0.0,0.1,0.3,0.0,0.6,3.3,0.0,,,,,,0.5
Mike Davis,WA (Wed),,SFO,RB,Ari,L 21-33,0/0,0.0,0.0,0.0,0.5,2.0,0.0,0.2,1.5,0.0,,,,,,0.5
Zach Line,WA (Wed),,MIN,RB,Hou,W 31-13,0/0,0.0,0.0,0.0,0.8,2.7,0.0,0.0,0.0,0.0,,,,,,0.4
Jonathan Williams,WA (Wed),,BUF,RB,@LA,W 30-19,0/0,0.0,0.0,0.0,0.8,2.9,0.0,0.0,0.0,0.0,,,,,,0.4
Jerome Felton,WA (Wed),,BUF,RB,@LA,W 30-19,0/0,0.0,0.0,0.0,0.3,0.8,0.0,0.2,1.3,0.0,,,,,,0.3
Jalston Fowler,WA (Wed),,TEN,RB,@Mia,W 30-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.8,0.0,,,,,,0.2
Jay Prosch,WA (Wed),,HOU,RB,@Min,L 13-31,0/0,0.0,0.0,0.0,0.5,1.6,0.0,0.0,0.0,0.0,,,,,,0.2
Derek Watt,WA (Wed),,SDG,RB,@Oak,L 31-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.1,0.0,,,,,,0.2
C.J. Spiller,FA,,SEA,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Ryan Hewitt,WA (Wed),,CIN,RB,@Dal,L 14-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,,,,,,0.1
Malcolm Brown,WA (Wed),,LAR,RB,Buf,L 19-30,0/0,0.0,0.0,0.0,0.2,0.9,0.0,0.0,0.0,0.0,,,,,,0.1
Marcus Murphy,FA,,NOR,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Knile Davis,FA,,KAN,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Fitzgerald Toussaint,WA (Wed),,PIT,RB,NYJ,W 31-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.1
Corey Grant,FA,,JAC,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
George Atkinson III,WA (Wed),,CLE,RB,NE,L 13-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Rex Burkhead,WA (Wed),,CIN,RB,@Dal,L 14-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Travaris Cadet,FA,,NOR,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Antonio Andrews,WA (Wed),,TEN,RB,@Mia,W 30-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Rod Smith,WA (Wed),,DAL,RB,Cin,W 28-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Steven Jackson,WA (Wed),,NWE,RB,@Cle,W 33-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
John Kuhn,FA,,NOR,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Reggie Bush,WA (Wed),,BUF,RB,@LA,W 30-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Fred Jackson,FA,,SEA,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Adrian Peterson,WA (Wed),,MIN,RB,Hou,W 31-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Marshawn Lynch,FA,,SEA,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Ahmad Bradshaw,WA (Wed),,IND,RB,Chi,W 29-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Pierre Thomas,WA (Wed),,WAS,RB,@Bal,W 16-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Darren McFadden,WA (Wed),,DAL,RB,Cin,W 28-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jonathan Stewart,FA,,CAR,RB,TB,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Chris Johnson,WA (Wed),,ARI,RB,@SF,W 33-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Ray Rice,FA,,FA,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Jamaal Charles,SCOT,,KAN,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Tim Hightower,FA,,NOR,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Justin Forsett,WA (Wed),,BAL,RB,Wsh,L 10-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Marcel Reece,WA (Wed),,OAK,RB,SD,W 34-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Danny Woodhead,LOS,,SDG,RB,@Oak,L 31-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Donald Brown,WA (Wed),,NWE,RB,@Cle,W 33-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Arian Foster,NOG,,MIA,RB,Ten,L 17-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Rashad Jennings,BKN,,NYG,RB,@GB,L 16-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jorvorskie Lane,FA,,TAM,RB,@Car,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Knowshon Moreno,FA,,FA,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Cedric Peerman,WA (Wed),,CIN,RB,@Dal,L 14-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Marcus Thigpen,WA (Wed),,BUF,RB,@LA,W 30-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Darrel Young,WA (Wed),,CHI,RB,@Ind,L 23-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Antone Smith,WA (Wed),,NYJ,RB,@Pit,L 13-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Ben Tate,WA (Wed),,PIT,RB,NYJ,W 31-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Toby Gerhart,FA,,JAC,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Boobie Dixon,WA (Wed),,BUF,RB,@LA,W 30-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Chris Ivory,GARI,,JAC,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
James Develin,WA (Wed),,NWE,RB,@Cle,W 33-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Tyler Clutts,WA (Wed),,DAL,RB,Cin,W 28-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Mark Ingram,BKN,,NOR,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Shane Vereen,WA (Wed),,NYG,RB,@GB,L 16-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Stevan Ridley,WA (Wed),,IND,RB,Chi,W 29-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Ryan Williams,WA (Wed),,DAL,RB,Cin,W 28-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Daniel Thomas,WA (Wed),,MIA,RB,Ten,L 17-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Anthony Sherman,FA,,KAN,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Kendall Hunter,FA,,NOR,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Roy Helu Jr.,WA (Wed),,OAK,RB,SD,W 34-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Dion Lewis,WA (Wed),,NWE,RB,@Cle,W 33-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
DuJuan Harris,WA (Wed),,SFO,RB,Ari,L 21-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Chase Reynolds,WA (Wed),,LAR,RB,Buf,L 19-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Will Johnson,WA (Wed),,NYG,RB,@GB,L 16-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Trent Richardson,WA (Wed),,BAL,RB,Wsh,L 10-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Doug Martin,NOG,,TAM,RB,@Car,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Chris Polk,WA (Wed),,HOU,RB,@Min,L 13-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
LaMike James,WA (Wed),,MIA,RB,Ten,L 17-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Bernard Pierce,WA (Wed),,NYJ,RB,@Pit,L 13-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Robert Turbin,WA (Wed),,IND,RB,Chi,W 29-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Ronnie Hillman,WA (Wed),,MIN,RB,Hou,W 31-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Cyrus Gray,WA (Wed),,ATL,RB,@Den,W 23-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Vick Ballard,FA,,NOR,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Daniel Herron,WA (Wed),,BUF,RB,@LA,W 30-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Bryce Brown,FA,,SEA,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Daryl Richardson,WA (Wed),,PIT,RB,NYJ,W 31-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Cory Harkey,WA (Wed),,LAR,RB,Buf,L 19-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Joe Banyard,FA,,JAC,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Derrick Coleman,FA,,SEA,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Jonas Gray,FA,,JAC,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Lance Dunbar,WA (Wed),,DAL,RB,Cin,W 28-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Brandon Bolden,WA (Wed),,NWE,RB,@Cle,W 33-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jonathan Grimes,WA (Wed),,HOU,RB,@Min,L 13-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Montee Ball,FA,,FA,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Christine Michael,APE,,SEA,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Latavius Murray,GARI,,OAK,RB,SD,W 34-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Denard Robinson,FA,,JAC,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Mike James,FA,,TAM,RB,@Car,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Tommy Bohanon,WA (Wed),,NYJ,RB,@Pit,L 13-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Zac Stacy,WA (Wed),,NYJ,RB,@Pit,L 13-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Joseph Randle,FA,,FA,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Spencer Ware,SCOT,,KAN,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Kerwynn Williams,WA (Wed),,ARI,RB,@SF,W 33-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Kendall Gaskins,WA (Wed),,SFO,RB,Ari,L 21-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Steven Miller,WA (Wed),,DET,RB,Phi,W 24-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
George Winn,WA (Wed),,DET,RB,Phi,W 24-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Khiry Robinson,WA (Wed),,NYJ,RB,@Pit,L 13-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Charles Sims,LOS,,TAM,RB,@Car,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Dri Archer,WA (Wed),,BUF,RB,@LA,W 30-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Tre Mason,WA (Wed),,LAR,RB,Buf,L 19-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Bishop Sankey,WA (Wed),,TEN,RB,@Mia,W 30-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Tyler Gaffney,WA (Wed),,NWE,RB,@Cle,W 33-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Storm Johnson,FA,,TAM,RB,@Car,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Lache Seastrunk,WA (Wed),,NYJ,RB,@Pit,L 13-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Andre Williams,WA (Wed),,SDG,RB,@Oak,L 31-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Lorenzo Taliaferro,WA (Wed),,BAL,RB,Wsh,L 10-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Marion Grice,WA (Wed),,ARI,RB,@SF,W 33-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Juwan Thompson,WA (Wed),,DEN,RB,Atl,L 16-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Branden Oliver,WA (Wed),,SDG,RB,@Oak,L 31-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Darrin Reaves,FA,,KAN,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Silas Redd,WA (Wed),,WAS,RB,@Bal,W 16-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Trey Watts,WA (Wed),,LAR,RB,Buf,L 19-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Austin Johnson,FA,,NOR,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Senorise Perry,WA (Wed),,CHI,RB,@Ind,L 23-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Glenn Winston,WA (Wed),,CLE,RB,NE,L 13-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Charcandrick West,FA,,KAN,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Roosevelt Nix,WA (Wed),,PIT,RB,NYJ,W 31-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Michael Burton,WA (Wed),,DET,RB,Phi,W 24-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jeremy Langford,WA (Wed),,CHI,RB,@Ind,L 23-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Joey Iosefa,WA (Wed),,NWE,RB,@Cle,W 33-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
David Cobb,WA (Wed),,TEN,RB,@Mia,W 30-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Ameer Abdullah,WA (Wed),,DET,RB,Phi,W 24-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Karlos Williams,WA (Wed),,BUF,RB,@LA,W 30-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Kenny Hilliard,WA (Wed),,HOU,RB,@Min,L 13-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Josh Robinson,WA (Wed),,IND,RB,Chi,W 29-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Aaron Ripkowski,WA (Wed),,GNB,RB,NYG,W 23-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Tyler Varga,WA (Wed),,IND,RB,Chi,W 29-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
T.J. Yeldon,APE,,JAC,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Michael Dyer,WA (Wed),,OAK,RB,SD,W 34-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
John Crockett,WA (Wed),,GNB,RB,NYG,W 23-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Terrence Magee,FA,,SEA,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Thomas Rawls,FA,,SEA,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Gus Johnson,WA (Wed),,SDG,RB,@Oak,L 31-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Terron Ward,WA (Wed),,ATL,RB,@Den,W 23-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jarryd Hayne,WA (Wed),,SFO,RB,Ari,L 21-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Brandon Wegher,FA,,CAR,RB,TB,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Alonzo Harris,WA (Wed),,GNB,RB,NYG,W 23-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Nikita Whitlock,WA (Wed),,NYG,RB,@GB,L 16-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Raheem Mostert,WA (Wed),,CHI,RB,@Ind,L 23-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Trey Williams,WA (Wed),,IND,RB,Chi,W 29-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Akeem Hunt,WA (Wed),,HOU,RB,@Min,L 13-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
C.J. Prosise,FA,,SEA,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Alex Collins,FA,,SEA,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
