Player,OwnCode,Action,Team,Pos,Opp,GameTime,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,1_39,40_49,50plus,KTot,XP,FFPts
Alex Collins,WA (Wed),,SEA,RB,SF,W 37-18,0/0,0.0,0.0,0.0,8.5,32.3,0.3,1.1,8.6,0.0,,,,,,6.1
James Starks,WA (Wed),,GNB,RB,Det,W 34-27,0/0,0.0,0.0,0.0,8.0,35.3,0.2,1.0,8.0,0.0,,,,,,5.6
Chris Thompson,WA (Wed),,WAS,RB,@NYG,W 29-27,0/0,0.0,0.0,0.0,4.8,20.9,0.1,2.9,23.7,0.1,,,,,,5.6
James White,WA (Wed),,NWE,RB,Hou,W 27-0,0/0,0.0,0.0,0.0,3.6,14.7,0.1,3.3,26.5,0.1,,,,,,5.4
Dwayne Washington,WA (Wed),,DET,RB,@GB,L 27-34,0/0,0.0,0.0,0.0,7.2,27.2,0.2,1.5,10.3,0.0,,,,,,5.3
Jacquizz Rodgers,WA (Wed),,TAM,RB,LA,L 32-37,0/0,0.0,0.0,0.0,7.1,26.4,0.2,1.7,11.2,0.1,,,,,,5.1
Alfred Morris,SCOT,,DAL,RB,Chi,W 31-17,0/0,0.0,0.0,0.0,7.7,31.5,0.2,0.5,3.5,0.0,,,,,,4.9
Bilal Powell,WA (Wed),,NYJ,RB,@KC,L 3-24,0/0,0.0,0.0,0.0,5.8,23.9,0.1,1.8,13.4,0.1,,,,,,4.7
Shaun Draughn,WA (Wed),,SFO,RB,@Sea,L 18-37,0/0,0.0,0.0,0.0,6.2,19.5,0.1,2.2,14.3,0.0,,,,,,4.2
Devontae Booker,WA (Wed),,DEN,RB,@Cin,W 29-17,0/0,0.0,0.0,0.0,6.4,27.5,0.2,0.4,2.8,0.0,,,,,,4.0
Tim Hightower,FA,,NOR,RB,Atl,Mon 8:30,0/0,0.0,0.0,0.0,5.3,22.2,0.2,0.6,4.6,0.0,,,,,,4.0
Travaris Cadet,FA,,NOR,RB,Atl,Mon 8:30,0/0,0.0,0.0,0.0,1.5,6.5,0.1,2.8,23.5,0.1,,,,,,4.0
Dexter McCluster,WA (Wed),,SDG,RB,@Ind,L 22-26,0/0,0.0,0.0,0.0,2.6,11.7,0.1,1.8,17.2,0.1,,,,,,3.7
DeAndre Washington,WA (Wed),,OAK,RB,@Ten,W 17-10,0/0,0.0,0.0,0.0,5.4,22.0,0.1,0.8,6.0,0.0,,,,,,3.6
Chris Johnson,WA (Wed),,ARI,RB,@Buf,L 18-33,0/0,0.0,0.0,0.0,5.5,23.8,0.2,0.3,2.0,0.0,,,,,,3.5
Mike Tolbert,WA (Wed),,CAR,RB,Min,L 10-22,0/0,0.0,0.0,0.0,3.7,14.3,0.1,0.9,7.1,0.1,,,,,,3.2
Robert Turbin,WA (Wed),,IND,RB,SD,W 26-22,0/0,0.0,0.0,0.0,3.2,14.3,0.1,1.1,9.7,0.1,,,,,,3.2
Kenneth Farrow,WA (Wed),,SDG,RB,@Ind,L 22-26,0/0,0.0,0.0,0.0,3.6,15.0,0.1,1.2,9.2,0.0,,,,,,3.2
Jalen Richard,WA (Wed),,OAK,RB,@Ten,W 17-10,0/0,0.0,0.0,0.0,3.8,15.4,0.1,1.0,8.0,0.0,,,,,,3.1
Benjamin Cunningham,WA (Wed),,LAR,RB,@TB,W 37-32,0/0,0.0,0.0,0.0,2.4,9.0,0.1,1.6,13.4,0.0,,,,,,2.9
Andre Ellington,WA (Wed),,ARI,RB,@Buf,L 18-33,0/0,0.0,0.0,0.0,2.6,11.1,0.1,1.0,9.3,0.0,,,,,,2.7
Kyle Juszczyk,WA (Wed),,BAL,RB,@Jax,W 19-17,0/0,0.0,0.0,0.0,0.5,1.6,0.0,1.9,16.5,0.1,,,,,,2.7
Lance Dunbar,WA (Wed),,DAL,RB,Chi,W 31-17,0/0,0.0,0.0,0.0,1.8,7.5,0.0,1.4,12.3,0.1,,,,,,2.6
Reggie Bush,WA (Wed),,BUF,RB,Ari,W 33-18,0/0,0.0,0.0,0.0,3.2,13.1,0.1,0.9,6.3,0.0,,,,,,2.5
John Kuhn,FA,,NOR,RB,Atl,Mon 8:30,0/0,0.0,0.0,0.0,1.5,5.6,0.1,0.9,6.8,0.1,,,,,,2.3
Isaiah Pead,WA (Wed),,MIA,RB,Cle,W 30-24,0/0,0.0,0.0,0.0,2.3,9.1,0.1,0.8,6.3,0.0,,,,,,2.2
Fitzgerald Toussaint,WA (Wed),,PIT,RB,@Phi,L 3-34,0/0,0.0,0.0,0.0,2.7,11.2,0.1,0.6,4.3,0.0,,,,,,2.1
Josh Ferguson,WA (Wed),,IND,RB,SD,W 26-22,0/0,0.0,0.0,0.0,2.8,11.6,0.1,0.5,4.4,0.0,,,,,,2.1
Tyler Ervin,WA (Wed),,HOU,RB,@NE,L 0-27,0/0,0.0,0.0,0.0,1.7,6.8,0.0,0.8,6.0,0.0,,,,,,1.8
Brandon Bolden,WA (Wed),,NWE,RB,Hou,W 27-0,0/0,0.0,0.0,0.0,2.2,9.2,0.1,0.4,2.9,0.0,,,,,,1.6
Alfred Blue,WA (Wed),,HOU,RB,@NE,L 0-27,0/0,0.0,0.0,0.0,2.7,10.1,0.1,0.3,2.0,0.0,,,,,,1.6
Jamize Olawale,WA (Wed),,OAK,RB,@Ten,W 17-10,0/0,0.0,0.0,0.0,1.0,4.3,0.0,0.7,5.9,0.1,,,,,,1.5
Mike Gillislee,WA (Wed),,BUF,RB,Ari,W 33-18,0/0,0.0,0.0,0.0,1.5,6.1,0.0,0.7,4.8,0.0,,,,,,1.5
Zach Zenner,WA (Wed),,DET,RB,@GB,L 27-34,0/0,0.0,0.0,0.0,2.5,8.3,0.1,0.2,1.1,0.0,,,,,,1.4
Kenjon Barner,WA (Wed),,PHI,RB,Pit,W 34-3,0/0,0.0,0.0,0.0,1.7,6.8,0.1,0.1,1.0,0.0,,,,,,1.1
Bobby Rainey,WA (Wed),,NYG,RB,Wsh,L 27-29,0/0,0.0,0.0,0.0,1.4,5.7,0.0,0.3,2.0,0.0,,,,,,1.0
Wendell Smallwood,WA (Wed),,PHI,RB,Pit,W 34-3,0/0,0.0,0.0,0.0,1.3,4.8,0.0,0.1,1.0,0.0,,,,,,0.9
Daryl Richardson,WA (Wed),,PIT,RB,@Phi,L 3-34,0/0,0.0,0.0,0.0,1.3,5.8,0.0,0.0,0.0,0.0,,,,,,0.8
Damien Williams,WA (Wed),,MIA,RB,Cle,W 30-24,0/0,0.0,0.0,0.0,0.8,3.2,0.0,0.3,2.0,0.0,,,,,,0.7
Ronnie Hillman,WA (Wed),,MIN,RB,@Car,W 22-10,0/0,0.0,0.0,0.0,0.9,3.4,0.0,0.3,1.7,0.0,,,,,,0.7
Jonathan Grimes,WA (Wed),,HOU,RB,@NE,L 0-27,0/0,0.0,0.0,0.0,0.4,1.4,0.0,0.6,4.0,0.0,,,,,,0.7
Kapri Bibbs,WA (Wed),,DEN,RB,@Cin,W 29-17,0/0,0.0,0.0,0.0,0.5,2.1,0.0,0.4,2.8,0.0,,,,,,0.6
Malcolm Brown,WA (Wed),,LAR,RB,@TB,W 37-32,0/0,0.0,0.0,0.0,0.8,2.8,0.0,0.2,1.8,0.0,,,,,,0.6
Malcolm Johnson,WA (Wed),,CLE,RB,@Mia,L 24-30,0/0,0.0,0.0,0.0,0.3,0.9,0.0,0.4,3.3,0.0,,,,,,0.6
Taiwan Jones,WA (Wed),,OAK,RB,@Ten,W 17-10,0/0,0.0,0.0,0.0,0.5,2.0,0.0,0.3,2.0,0.0,,,,,,0.6
James Develin,WA (Wed),,NWE,RB,Hou,W 27-0,0/0,0.0,0.0,0.0,0.6,1.8,0.0,0.2,1.4,0.0,,,,,,0.5
Aaron Ripkowski,WA (Wed),,GNB,RB,Det,W 34-27,0/0,0.0,0.0,0.0,0.3,1.0,0.0,0.2,1.9,0.0,,,,,,0.5
Terrence Magee,WA (Wed),,SEA,RB,SF,W 37-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3.4,0.0,,,,,,0.5
Paul Perkins,WA (Wed),,NYG,RB,Wsh,L 27-29,0/0,0.0,0.0,0.0,0.8,3.4,0.0,0.0,0.0,0.0,,,,,,0.4
Patrick DiMarco,FA,,ATL,RB,@NO,Mon 8:30,0/0,0.0,0.0,0.0,0.1,0.4,0.0,0.3,2.5,0.0,,,,,,0.4
Cory Harkey,WA (Wed),,LAR,RB,@TB,W 37-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3.5,0.0,,,,,,0.4
Zach Line,WA (Wed),,MIN,RB,@Car,W 22-10,0/0,0.0,0.0,0.0,0.3,1.1,0.0,0.2,1.7,0.0,,,,,,0.4
Ryan Hewitt,WA (Wed),,CIN,RB,Den,L 17-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.7,0.0,,,,,,0.4
Mike Davis,WA (Wed),,SFO,RB,@Sea,L 18-37,0/0,0.0,0.0,0.0,0.4,1.4,0.0,0.3,1.8,0.0,,,,,,0.4
Denard Robinson,WA (Wed),,JAC,RB,Bal,L 17-19,0/0,0.0,0.0,0.0,0.4,1.7,0.0,0.1,0.9,0.0,,,,,,0.4
Derek Watt,WA (Wed),,SDG,RB,@Ind,L 22-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.4,0.0,,,,,,0.3
Jalston Fowler,WA (Wed),,TEN,RB,Oak,L 10-17,0/0,0.0,0.0,0.0,0.1,0.4,0.0,0.2,1.8,0.0,,,,,,0.3
Rex Burkhead,WA (Wed),,CIN,RB,Den,L 17-29,0/0,0.0,0.0,0.0,0.3,0.9,0.0,0.2,1.4,0.0,,,,,,0.3
Daniel Lasco,FA,,NOR,RB,Atl,Mon 8:30,0/0,0.0,0.0,0.0,0.3,1.0,0.0,0.2,1.2,0.0,,,,,,0.3
Marcus Murphy,FA,,NOR,RB,Atl,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.3
Michael Burton,WA (Wed),,DET,RB,@GB,L 27-34,0/0,0.0,0.0,0.0,0.2,0.6,0.0,0.1,1.1,0.0,,,,,,0.3
Anthony Sherman,WA (Wed),,KAN,RB,NYJ,W 24-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.7,0.0,,,,,,0.2
Andy Janovich,WA (Wed),,DEN,RB,@Cin,W 29-17,0/0,0.0,0.0,0.0,0.4,1.4,0.0,0.0,0.0,0.0,,,,,,0.2
Corey Grant,WA (Wed),,JAC,RB,Bal,L 17-19,0/0,0.0,0.0,0.0,0.2,0.9,0.0,0.0,0.0,0.0,,,,,,0.2
George Atkinson III,WA (Wed),,CLE,RB,@Mia,L 24-30,0/0,0.0,0.0,0.0,0.3,1.1,0.0,0.0,0.0,0.0,,,,,,0.2
Knile Davis,WA (Wed),,KAN,RB,NYJ,W 24-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2
Robert Kelley,WA (Wed),,WAS,RB,@NYG,W 29-27,0/0,0.0,0.0,0.0,0.3,1.2,0.0,0.0,0.0,0.0,,,,,,0.2
Chase Reynolds,WA (Wed),,LAR,RB,@TB,W 37-32,0/0,0.0,0.0,0.0,0.3,0.9,0.0,0.0,0.0,0.0,,,,,,0.1
Jay Prosch,WA (Wed),,HOU,RB,@NE,L 0-27,0/0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,,,,,,0.1
Jerome Felton,WA (Wed),,BUF,RB,Ari,W 33-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.0,,,,,,0.1
Antonio Andrews,WA (Wed),,TEN,RB,Oak,L 10-17,0/0,0.0,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,,,,,,0.1
Rod Smith,WA (Wed),,DAL,RB,Chi,W 31-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Steven Jackson,WA (Wed),,NWE,RB,Hou,W 27-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Fred Jackson,WA (Wed),,SEA,RB,SF,W 37-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Adrian Peterson,APE,,MIN,RB,@Car,W 22-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Marshawn Lynch,WA (Wed),,SEA,RB,SF,W 37-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Ahmad Bradshaw,WA (Wed),,IND,RB,SD,W 26-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Pierre Thomas,WA (Wed),,WAS,RB,@NYG,W 29-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Darren McFadden,WA (Wed),,DAL,RB,Chi,W 31-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jonathan Stewart,NOG,,CAR,RB,Min,L 10-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Ray Rice,FA,,FA,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Jamaal Charles,SCOT,,KAN,RB,NYJ,W 24-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Marcel Reece,WA (Wed),,OAK,RB,@Ten,W 17-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Danny Woodhead,LOS,,SDG,RB,@Ind,L 22-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Donald Brown,WA (Wed),,NWE,RB,Hou,W 27-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Arian Foster,NOG,,MIA,RB,Cle,W 30-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Rashad Jennings,BKN,,NYG,RB,Wsh,L 27-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jorvorskie Lane,WA (Wed),,TAM,RB,LA,L 32-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Knowshon Moreno,FA,,FA,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Cedric Peerman,WA (Wed),,CIN,RB,Den,L 17-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Marcus Thigpen,WA (Wed),,BUF,RB,Ari,W 33-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Darrel Young,WA (Wed),,CHI,RB,@Dal,L 17-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Antone Smith,WA (Wed),,NYJ,RB,@KC,L 3-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
C.J. Spiller,FA,,NOR,RB,Atl,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Ben Tate,WA (Wed),,PIT,RB,@Phi,L 3-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Toby Gerhart,WA (Wed),,JAC,RB,Bal,L 17-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Boobie Dixon,WA (Wed),,BUF,RB,Ari,W 33-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Joique Bell,WA (Wed),,DET,RB,@GB,L 27-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Tyler Clutts,WA (Wed),,DAL,RB,Chi,W 31-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Stevan Ridley,WA (Wed),,IND,RB,SD,W 26-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Ryan Williams,WA (Wed),,DAL,RB,Chi,W 31-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Daniel Thomas,WA (Wed),,MIA,RB,Cle,W 30-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Kendall Hunter,FA,,NOR,RB,Atl,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jordan Todman,WA (Wed),,IND,RB,SD,W 26-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Roy Helu Jr.,WA (Wed),,OAK,RB,@Ten,W 17-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Dion Lewis,WA (Wed),,NWE,RB,Hou,W 27-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
DuJuan Harris,WA (Wed),,SFO,RB,@Sea,L 18-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Will Johnson,WA (Wed),,NYG,RB,Wsh,L 27-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Trent Richardson,WA (Wed),,BAL,RB,@Jax,W 19-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Doug Martin,NOG,,TAM,RB,LA,L 32-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Chris Polk,WA (Wed),,HOU,RB,@NE,L 0-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
LaMike James,WA (Wed),,MIA,RB,Cle,W 30-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Bernard Pierce,WA (Wed),,NYJ,RB,@KC,L 3-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Cyrus Gray,FA,,ATL,RB,@NO,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Vick Ballard,FA,,NOR,RB,Atl,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Daniel Herron,WA (Wed),,BUF,RB,Ari,W 33-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Bryce Brown,WA (Wed),,SEA,RB,SF,W 37-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Joe Banyard,WA (Wed),,JAC,RB,Bal,L 17-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Derrick Coleman,WA (Wed),,SEA,RB,SF,W 37-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jonas Gray,WA (Wed),,JAC,RB,Bal,L 17-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Montee Ball,FA,,FA,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Le'Veon Bell,SCOT,,PIT,RB,@Phi,L 3-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Mike James,WA (Wed),,TAM,RB,LA,L 32-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Tommy Bohanon,WA (Wed),,NYJ,RB,@KC,L 3-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Stepfan Taylor,WA (Wed),,ARI,RB,@Buf,L 18-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Zac Stacy,WA (Wed),,NYJ,RB,@KC,L 3-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Joseph Randle,FA,,FA,RB,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Kerwynn Williams,WA (Wed),,ARI,RB,@Buf,L 18-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Kendall Gaskins,WA (Wed),,SFO,RB,@Sea,L 18-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Steven Miller,WA (Wed),,DET,RB,@GB,L 27-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
George Winn,WA (Wed),,DET,RB,@GB,L 27-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Khiry Robinson,WA (Wed),,NYJ,RB,@KC,L 3-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Dri Archer,WA (Wed),,BUF,RB,Ari,W 33-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Tre Mason,WA (Wed),,LAR,RB,@TB,W 37-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Bishop Sankey,WA (Wed),,TEN,RB,Oak,L 10-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Tyler Gaffney,WA (Wed),,NWE,RB,Hou,W 27-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Storm Johnson,WA (Wed),,TAM,RB,LA,L 32-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Lache Seastrunk,WA (Wed),,NYJ,RB,@KC,L 3-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Andre Williams,WA (Wed),,SDG,RB,@Ind,L 22-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Ka'Deem Carey,WA (Wed),,CHI,RB,@Dal,L 17-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Lorenzo Taliaferro,WA (Wed),,BAL,RB,@Jax,W 19-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Marion Grice,WA (Wed),,ARI,RB,@Buf,L 18-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Juwan Thompson,WA (Wed),,DEN,RB,@Cin,W 29-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Branden Oliver,WA (Wed),,SDG,RB,@Ind,L 22-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Darrin Reaves,WA (Wed),,KAN,RB,NYJ,W 24-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Silas Redd,WA (Wed),,WAS,RB,@NYG,W 29-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Trey Watts,WA (Wed),,LAR,RB,@TB,W 37-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Austin Johnson,FA,,NOR,RB,Atl,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Senorise Perry,WA (Wed),,CHI,RB,@Dal,L 17-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Glenn Winston,WA (Wed),,CLE,RB,@Mia,L 24-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Roosevelt Nix,WA (Wed),,PIT,RB,@Phi,L 3-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Joey Iosefa,WA (Wed),,NWE,RB,Hou,W 27-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
David Cobb,WA (Wed),,TEN,RB,Oak,L 10-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Ameer Abdullah,WA (Wed),,DET,RB,@GB,L 27-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Karlos Williams,WA (Wed),,BUF,RB,Ari,W 33-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Javorius Allen,WA (Wed),,BAL,RB,@Jax,W 19-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Kenny Hilliard,WA (Wed),,HOU,RB,@NE,L 0-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Josh Robinson,WA (Wed),,IND,RB,SD,W 26-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Tyler Varga,WA (Wed),,IND,RB,SD,W 26-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Michael Dyer,WA (Wed),,OAK,RB,@Ten,W 17-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
John Crockett,WA (Wed),,GNB,RB,Det,W 34-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Thomas Rawls,APE,,SEA,RB,SF,W 37-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Gus Johnson,WA (Wed),,SDG,RB,@Ind,L 22-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Terron Ward,FA,,ATL,RB,@NO,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jarryd Hayne,WA (Wed),,SFO,RB,@Sea,L 18-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Brandon Wegher,WA (Wed),,CAR,RB,Min,L 10-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Alonzo Harris,WA (Wed),,GNB,RB,Det,W 34-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Nikita Whitlock,WA (Wed),,NYG,RB,Wsh,L 27-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Raheem Mostert,WA (Wed),,CHI,RB,@Dal,L 17-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
